feature	pathway	gene_signature_definition
141	Methane metabolism PAO1	PA5421
141	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3555;PA3556;PA3552;PA3553;PA3558
142	One carbon pool by folate PAO1	PA2444
142	Nicotinate and nicotinamide metabolism PAO1	PA1004
142	Leucine degradation, leucine => acetoacetate + acetyl-CoA	PA2013
142	Type II general secretion pathway	PA0684;PA0677;PA0685
142	Iron(III) transport system	PA4688
142	Valine, leucine and isoleucine degradation PAO1	PA2011
142	Phosphonate and phosphinate metabolism PAO1	PA3372;PA3377;PA3379
142	Glycerophospholipid metabolism PAO1	PA3584
142	Flagellar assembly PAO1	PA1081
142	Glycine betaine/proline transport system	PA5388
142	Putative polar amino acid transport system	PA1258
142	Glutathione metabolism PAO1	PA2826
142	Phosphonate transport system	PA3382;PA3315
142	Pyrimidine metabolism PAO1	PA5321
142	Oxidative phosphorylation PAO1	PA1317;PA1320
142	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3552
143	Arginine biosynthesis PAO1	PA4865
143	Nicotinate and nicotinamide metabolism PAO1	PA4376;PA1823
143	Arginine and proline metabolism PAO1	PA0901
143	beta-Lactam resistance PAO1	PA4393
143	Nucleotide excision repair PAO1	PA5443
143	Cobalamin biosynthesis, cobinamide => cobalamin	PA1280
143	Homologous recombination PAO1	PA4283;PA0967
143	CusS-CusR (copper tolerance) two-component regulatory system	PA1438
143	Phosphonate and phosphinate metabolism PAO1	PA3374
143	Glyoxylate and dicarboxylate metabolism PAO1	PA5353
143	Mismatch repair PAO1	PA1529
143	Glycerophospholipid metabolism PAO1	PA1614
143	Peptidoglycan biosynthesis PAO1	PA0378
143	gamma-Hexachlorocyclohexane transport system	PA3211
143	Bacterial secretion system PAO1	PA1666;PA3097;PA3100
143	Vancomycin resistance PAO1	PA4930
143	Histidine metabolism PAO1	PA5140
143	Folate biosynthesis PAO1	PA0350
143	Putative polar amino acid transport system	PA2902
143	Glutathione metabolism PAO1	PA1655;PA1890
143	Microcin C transport system	PA2058
144	Gluconeogenesis, oxaloacetate => fructose-6P	PA3001
144	Arginine and proline metabolism PAO1	PA4007
144	RNA degradation PAO1	PA4385;PA5239
144	2-Oxocarboxylic acid metabolism PAO1	PA5013;PA4694
144	Ribosome PAO1	PA4246;PA4259;PA5316;PA4251;PA4250;PA2742;PA4260;PA4433;PA4272;PA3656;PA4254;PA4242;PA4264;PA0579;PA4253;PA4255;PA4271;PA4568;PA3162;PA4249;PA4240;PA4935
144	Aminoglycoside resistance, protease FtsH	PA4751;PA4942
144	Glycolysis, core module involving three-carbon compounds	PA4748
144	Peptidoglycan biosynthesis PAO1	PA4450
144	Cysteine and methionine metabolism PAO1	PA0432
144	Flagellar assembly PAO1	PA1092
144	Histidine metabolism PAO1	PA4449
144	Ribosome, bacteria	PA4273;PA4257;PA4258;PA4671;PA4252;PA4563;PA4256;PA5570;PA4239;PA4245;PA4268;PA4244;PA4274;PA3745;PA4261;PA4267;PA4241;PA4262;PA4247;PA4248
144	Quorum sensing PAO1	PA0652;PA4276;PA4243
144	Purine metabolism PAO1	PA3770;PA4740;PA3807;PA4670;PA4270;PA4238;PA0934
144	Pyrimidine metabolism PAO1	PA3637
144	Citrate cycle (TCA cycle) PAO1	PA1588;PA2623
144	Oxidative phosphorylation PAO1	PA5559;PA1581;PA1583;PA5557;PA5560;PA1582;PA1584;PA5554;PA5556;PA5555;PA5558
144	Lipopolysaccharide biosynthesis PAO1	PA4425
144	Citrate cycle (TCA cycle, Krebs cycle)	PA1580
144	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	PA5277;PA1010
145	Tyrosine metabolism PAO1	PA0865;PA2009
145	Synthesis and degradation of ketone bodies PAO1	PA1999
145	Bacterial chemotaxis PAO1	PA2652;PA3348;PA4310;PA4307;PA1946
145	Type VI secretion system	PA0089
145	Styrene degradation PAO1	PA3366
145	Butanoate metabolism PAO1	PA2000
145	Phenazine biosynthesis PAO1	PA4209;PA4217
145	Zinc transport system	PA2409;PA2408
145	Histidine metabolism PAO1	PA3151
145	Fatty acid biosynthesis, elongation	PA3333
145	Amino sugar and nucleotide sugar metabolism PAO1	PA3159;PA3155;PA3158
145	Quorum sensing PAO1	PA0999;PA3476;PA1002;PA0997;PA1130;PA1901;PA3724;PA0998;PA1902;PA1905;PA1000;PA1001;PA3361;PA1904;PA0996;PA1903;PA4211;PA3478;PA3479
145	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4225;PA4228;PA4230;PA4224
145	Oxidative phosphorylation PAO1	PA4133;PA1318
145	Sulfur metabolism PAO1	PA4130
145	Cyanoamino acid metabolism PAO1	PA2193;PA2194;PA2444;PA2195
145	Putrescine transport system	PA2592
145	Putative sorbitol/mannitol transport system	PA3187
146	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	PA0854
146	Cysteine biosynthesis, serine => cysteine	PA2105
146	Tyrosine metabolism PAO1	PA2008;PA2009
146	beta-Lactam resistance PAO1	PA1799;PA5045
146	Fructose and mannose metabolism PAO1	PA5322;PA3540;PA3551;PA3541;PA3542;PA3547;PA3545
146	Propanoate metabolism PAO1	PA0130
146	Glycerophospholipid metabolism PAO1	PA2536
146	Peptidoglycan biosynthesis PAO1	PA1959
146	gamma-Hexachlorocyclohexane transport system	PA3212
146	Flagellar assembly PAO1	PA1100
146	Styrene degradation PAO1	PA2007
146	Amino sugar and nucleotide sugar metabolism PAO1	PA2023
146	Quorum sensing PAO1	PA2569
146	2-Oxocarboxylic acid metabolism PAO1	PA5323
146	Lipopolysaccharide biosynthesis PAO1	PA4458
146	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3310
146	Sulfur metabolism PAO1	PA2104
147	Arginine biosynthesis PAO1	PA5171;PA5172
147	Porphyrin and chlorophyll metabolism PAO1	PA0024;PA0510;PA4235
147	Glycolysis / Gluconeogenesis PAO1	PA5427
147	Bacterial chemotaxis PAO1	PA1561
147	Type VI secretion system	PA1657;PA1656
147	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205
147	Quorum sensing PAO1	PA1000
147	Purine metabolism PAO1	PA5497
147	Nitrogen metabolism PAO1	PA0524;PA0523;PA3392;PA5173;PA3877;PA0519
147	Oxidative phosphorylation PAO1	PA1557;PA1555;PA4133;PA3929;PA1556;PA3930
147	Lipopolysaccharide biosynthesis PAO1	PA3337
147	Methane metabolism PAO1	PA0836
147	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1179;PA3552;PA1180
147	Sulfur metabolism PAO1	PA0518;PA3446
147	Cyanoamino acid metabolism PAO1	PA2194;PA2193
148	Arginine and proline metabolism PAO1	PA4977
148	Base excision repair PAO1	PA0357
148	Porphyrin and chlorophyll metabolism PAO1	PA2908
148	Ribosome PAO1	PA3600
148	Bacterial chemotaxis PAO1	PA4290;PA4953
148	Mismatch repair PAO1	PA4316
148	Alanine, aspartate and glutamate metabolism PAO1	PA5429
148	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP	PA2962
148	Putative ABC transport system	PA2858
148	Quorum sensing PAO1	PA1072;PA1070
148	Purine metabolism PAO1	PA0148
148	Aminoacyl-tRNA biosynthesis PAO1	PA4482
148	Phospholipid transport system	PA4454
148	Phenylalanine metabolism PAO1	PA5202;PA0865
148	Oxidative phosphorylation PAO1	PA1557;PA3929
148	Methane metabolism PAO1	PA4812;PA1770
148	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3310
148	Terpenoid backbone biosynthesis PAO1	PA4669
149	Arginine and proline metabolism PAO1	PA3366
149	Denitrification, nitrate => nitrogen	PA0524
149	Porphyrin and chlorophyll metabolism PAO1	PA1279
149	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0651
149	Ribosome PAO1	PA3601;PA3600
149	Monobactam biosynthesis PAO1	PA2412
149	Glycerophospholipid metabolism PAO1	PA3584
149	Starch and sucrose metabolism PAO1	PA2164
149	Phenazine biosynthesis PAO1	PA1002;PA0997;PA0998;PA1902;PA1905;PA1001;PA4211;PA4217
149	Zinc transport system	PA5500;PA2408
149	Folate biosynthesis PAO1	PA5539
149	Putative ABC transport system	PA4065;PA4064
149	Quorum sensing PAO1	PA0999;PA1901;PA1000;PA1904;PA1903;PA0996
149	Pyrimidine metabolism PAO1	PA5541
149	Oxidative phosphorylation PAO1	PA1317;PA1319;PA1320
149	2-Oxocarboxylic acid metabolism PAO1	PA1217
149	Iron complex transport system	PA2912;PA2913
149	Fatty acid biosynthesis PAO1	PA3333
150	Pyruvate metabolism PAO1	PA3416;PA3417
150	Arginine biosynthesis PAO1	PA1337
150	Valine, leucine and isoleucine degradation PAO1	PA2247;PA3569;PA3570;PA2553
150	Tyrosine metabolism PAO1	PA2008;PA2007
150	Synthesis and degradation of ketone bodies PAO1	PA2003
150	Dissimilatory nitrate reduction, nitrate => ammonia	PA1173
150	Bacterial chemotaxis PAO1	PA1930;PA0178;PA2654;PA1561;PA4309;PA0179;PA4633;PA2573;PA0175;PA0176
150	Glyoxylate and dicarboxylate metabolism PAO1	PA3131;PA5355
150	Flagellar assembly PAO1	PA1092
150	Styrene degradation PAO1	PA2009
150	Amino sugar and nucleotide sugar metabolism PAO1	PA2232
150	Putative polar amino acid transport system	PA4027
150	Purine metabolism PAO1	PA4969
150	Nitrogen metabolism PAO1	PA1174
150	Lipopolysaccharide biosynthesis PAO1	PA3337
151	Pentose and glucuronate interconversions PAO1	PA2217
151	Thiamine metabolism PAO1	PA3814
151	RNA degradation PAO1	PA3861
151	Glycerophospholipid metabolism PAO1	PA3584
151	Peptidoglycan biosynthesis PAO1	PA4201
151	Putative ABC transport system	PA2857
151	Quorum sensing PAO1	PA0768;PA2570;PA4747;PA0609
151	Nitrogen metabolism PAO1	PA0102
151	NADH:quinone oxidoreductase, prokaryotes	PA2644
151	ABC-2 type transport system	PA5230
151	Pantothenate and CoA biosynthesis PAO1	PA0935;PA0363
151	Glycerolipid metabolism PAO1	PA3582
151	Iron complex transport system	PA4158
151	Protein export PAO1	PA3820
152	Valine, leucine and isoleucine degradation PAO1	PA2013;PA3569;PA2014;PA2012;PA2011
152	Ribosome PAO1	PA3600
152	Bacterial chemotaxis PAO1	PA0175;PA0176;PA0179;PA0178
152	Propanoate metabolism PAO1	PA0795;PA2247;PA0747;PA0796;PA2555;PA2553;PA3568;PA0794;PA0793;PA2248;PA2249;PA2250;PA0887;PA3570
152	Monobactam biosynthesis PAO1	PA4759
152	Benzoate degradation PAO1	PA2507
152	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
152	Glyoxylate and dicarboxylate metabolism PAO1	PA4613
152	Selenocompound metabolism PAO1	PA0849;PA1927
152	Glycerophospholipid metabolism PAO1	PA3584
152	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205
152	Folate biosynthesis PAO1	PA3914;PA3918;PA3870;PA3916
152	Ribosome, bacteria	PA3601
152	Putative polar amino acid transport system	PA4195
152	Quorum sensing PAO1	PA2570;PA4211
152	Nitrogen metabolism PAO1	PA3876;PA3874;PA3875;PA3877;PA3872
152	Glutathione metabolism PAO1	PA2826
152	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
152	Sulfur relay system PAO1	PA3917
152	Pyrimidine metabolism PAO1	PA5541;PA3232
152	Oxidative phosphorylation PAO1	PA0106;PA0108
152	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA5538
152	Sulfur metabolism PAO1	PA4443;PA3443;PA3444;PA3449
153	One carbon pool by folate PAO1	PA5420
153	Pyruvate metabolism PAO1	PA5445
153	Fatty acid metabolism PAO1	PA3333
153	Nicotinate and nicotinamide metabolism PAO1	PA1602
153	Arginine and proline metabolism PAO1	PA0895;PA0898;PA0896;PA0901;PA0897;PA0899
153	Glycine, serine and threonine metabolism PAO1	PA5379;PA5372;PA5416;PA5415;PA5419;PA5417;PA0316;PA5418
153	Tyrosine metabolism PAO1	PA2009
153	Porphyrin and chlorophyll metabolism PAO1	PA4880
153	Tetrahydrofolate biosynthesis, GTP => THF	PA0583
153	Bacterial chemotaxis PAO1	PA1646;PA4290
153	Vanadium resistance, efflux pump MexGHI-OpmD	PA4208
153	Bacterial secretion system PAO1	PA1668
153	Glycine betaine/proline transport system	PA5378;PA5377;PA3236;PA5376
153	Quorum sensing PAO1	PA1432;PA0844;PA4207
153	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4225;PA4228
153	Methane metabolism PAO1	PA3628;PA0887;PA5421;PA3629
153	Lysine degradation PAO1	PA1252
154	Glycine, serine and threonine metabolism PAO1	PA2413
154	Monobactam biosynthesis PAO1	PA2412
154	Phosphonate and phosphinate metabolism PAO1	PA3372
154	Glyoxylate and dicarboxylate metabolism PAO1	PA2147
154	Glycerophospholipid metabolism PAO1	PA4351
154	Cysteine and methionine metabolism PAO1	PA3169;PA1927
154	Starch and sucrose metabolism PAO1	PA2160
154	Quorum sensing PAO1	PA1874
154	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
155	Pyruvate metabolism PAO1	PA4771
155	Nicotinate and nicotinamide metabolism PAO1	PA3505
155	Glycine, serine and threonine metabolism PAO1	PA3504
155	NitT/TauT family transport system	PA3512;PA3514;PA3513
155	Chlorocyclohexane and chlorobenzene degradation PAO1	PA3498
155	Phosphonate and phosphinate metabolism PAO1	PA3372
155	Tryptophan metabolism PAO1	PA0202
155	Butanoate metabolism PAO1	PA3506
155	Histidine metabolism PAO1	PA3151;PA3152
155	Amino sugar and nucleotide sugar metabolism PAO1	PA3159;PA3156;PA3148;PA3155;PA1384;PA3158
155	Spermidine/putrescine transport system	PA0206;PA0205;PA0204;PA0203
155	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA1165
155	Sulfur metabolism PAO1	PA2566;PA2105;PA1393
156	Pyruvate metabolism PAO1	PA5436
156	Polyketide sugar unit biosynthesis PAO1	PA5164
156	Glycine, serine and threonine metabolism PAO1	PA1326
156	Valine, leucine and isoleucine degradation PAO1	PA0132;PA2247;PA2015;PA2014;PA2248;PA2000;PA2249;PA2250;PA0130;PA4899;PA1999;PA2012;PA3569;PA2011
156	Dipeptide transport system	PA4505;PA4503
156	Bacterial chemotaxis PAO1	PA4520;PA4502;PA4500;PA1463;PA1464;PA5072
156	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
156	Benzoate degradation PAO1	PA2507;PA0228;PA2508;PA2509
156	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
156	Glyoxylate and dicarboxylate metabolism PAO1	PA5354;PA1566;PA5353;PA5355
156	Glycerophospholipid metabolism PAO1	PA3584
156	Flagellar assembly PAO1	PA1095;PA3351;PA1082;PA1092;PA3526
156	Butanoate metabolism PAO1	PA0227;PA5445;PA0226
156	Histidine metabolism PAO1	PA5100;PA5098;PA5092;PA5106
156	Amino sugar and nucleotide sugar metabolism PAO1	PA3554;PA3555;PA3552;PA3553;PA3540;PA2232;PA3559
156	Putative ABC transport system	PA2858
156	Fructose and mannose metabolism PAO1	PA3547;PA3541
156	Purine metabolism PAO1	PA4442
156	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4230;PA4228
156	Phenylalanine metabolism PAO1	PA5202
156	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3556
156	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3557
156	Glycerolipid metabolism PAO1	PA3582
156	C5-Branched dibasic acid metabolism PAO1	PA0878
157	Pyruvate metabolism PAO1	PA4470;PA1984;PA4771
157	Iron(III) transport system	PA4687
157	Nicotinate and nicotinamide metabolism PAO1	PA1602
157	Arginine and proline metabolism PAO1	PA1421
157	Putative sorbitol/mannitol transport system	PA3187
157	Glycine, serine and threonine metabolism PAO1	PA2443
157	beta-Lactam resistance PAO1	PA3719
157	Glyoxylate and dicarboxylate metabolism PAO1	PA5355;PA2446;PA5415;PA2445;PA2442;PA2444;PA5508
157	Thiamine metabolism PAO1	PA4973
157	Glycerophospholipid metabolism PAO1	PA3584
157	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205
157	Bacterial secretion system PAO1	PA0081
157	Histidine metabolism PAO1	PA5100;PA5098
157	Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate	PA3120
157	Amino sugar and nucleotide sugar metabolism PAO1	PA2232
157	Valine, leucine and isoleucine biosynthesis PAO1	PA3121
157	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
157	Oxidative phosphorylation PAO1	PA4430
157	Glycerolipid metabolism PAO1	PA2862;PA3582
158	Thiamine metabolism PAO1	PA2062
158	NitT/TauT family transport system	PA2295;PA2308;PA2599;PA2296;PA2309;PA2329;PA2307
158	Ribosome PAO1	PA3601
158	Propanoate metabolism PAO1	PA0132
158	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2086
158	beta-Alanine metabolism PAO1	PA0130
158	Cysteine and methionine metabolism PAO1	PA0399;PA5025
158	Alanine, aspartate and glutamate metabolism PAO1	PA2084
158	D-Methionine transport system	PA3931
158	Glycine betaine/proline transport system	PA5103
158	Putative polar amino acid transport system	PA2204;PA2203;PA4193;PA2202;PA4192;PA4195;PA4194
158	Fluorobenzoate degradation PAO1	PA2083
158	Sulfur metabolism PAO1	PA4443;PA3442;PA3446;PA1756;PA3935;PA2594;PA2310;PA3447;PA3938;PA0185;PA4442;PA2596;PA3443;PA0281;PA2600;PA3937;PA1493;PA1838;PA0280;PA0283;PA3444;PA2598;PA0193;PA3448;PA3936;PA0186;PA0282;PA3445;PA3449;PA0184
159	Glycine, serine and threonine metabolism PAO1	PA5373
159	Tyrosine metabolism PAO1	PA2009
159	Fructose and mannose metabolism PAO1	PA3540;PA3547;PA3541;PA3545
159	Type VI secretion system	PA1657;PA1661;PA0262;PA1668
159	Glyoxylate and dicarboxylate metabolism PAO1	PA2634
159	Glycerophospholipid metabolism PAO1	PA3584
159	Cysteine and methionine metabolism PAO1	PA4773;PA4774
159	Flagellar assembly PAO1	PA1094;PA1086;PA1095;PA1092;PA1087
159	Phenazine biosynthesis PAO1	PA4217
159	Amino sugar and nucleotide sugar metabolism PAO1	PA3554;PA3553
159	Bacterial chemotaxis PAO1	PA4307
159	Quorum sensing PAO1	PA1002;PA0999;PA3476;PA0997;PA0998;PA1000;PA1001;PA0996;PA4211;PA1432
159	Purine metabolism PAO1	PA0143;PA5497
159	Nitrogen metabolism PAO1	PA1024
159	Oxidative phosphorylation PAO1	PA1320
159	Glycerolipid metabolism PAO1	PA3579;PA3582
159	Cyanoamino acid metabolism PAO1	PA2193
160	Pyruvate metabolism PAO1	PA0954;PA0887;PA1984
160	Type III secretion system	PA1719;PA1691;PA1698;PA1722;PA1701;PA1717;PA1695;PA1725;PA1723;PA1724;PA1694;PA1716;PA1696;PA1693;PA1692;PA1703
160	Degradation of aromatic compounds PAO1	PA4121
160	Porphyrin and chlorophyll metabolism PAO1	PA2944
160	Bacterial chemotaxis PAO1	PA2652;PA4290;PA4310;PA4307
160	Propanoate metabolism PAO1	PA3568
160	CusS-CusR (copper tolerance) two-component regulatory system	PA1437
160	Type VI secretion system	PA1657;PA1661;PA1659;PA1658;PA1656;PA1660
160	Glycerophospholipid metabolism PAO1	PA3584
160	Bacterial secretion system PAO1	PA1666;PA1662
160	Putative polar amino acid transport system	PA5154
160	Quorum sensing PAO1	PA0999;PA1002;PA0997;PA3724;PA4909;PA0998;PA1000;PA1905;PA1001;PA4913;PA3478;PA4211;PA0996;PA3479
160	Oxidative phosphorylation PAO1	PA1317;PA1319;PA4133;PA1320
160	Sulfur metabolism PAO1	PA4130
161	Pentose and glucuronate interconversions PAO1	PA2217
161	Nicotinate and nicotinamide metabolism PAO1	PA3618
161	Pentose phosphate pathway PAO1	PA0548
161	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	PA4188
161	Valine, leucine and isoleucine degradation PAO1	PA0130
161	beta-Lactam resistance PAO1	PA5471
161	Ribosome PAO1	PA3600
161	Propanoate metabolism PAO1	PA0132
161	Glyoxylate and dicarboxylate metabolism PAO1	PA4812;PA5354;PA5355;PA2446;PA2444
161	Tryptophan metabolism PAO1	PA3366
161	Glycerophospholipid metabolism PAO1	PA3584
161	Imipenem resistance, repression of porin OprD	PA1438
161	Spermidine/putrescine transport system	PA3607
161	Purine metabolism PAO1	PA3217
161	Nitrogen metabolism PAO1	PA1174
161	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
161	Chloroalkane and chloroalkene degradation PAO1	PA0810
162	Pyruvate metabolism PAO1	PA1135;PA3415;PA3417;PA2250;PA4733
162	Valine, leucine and isoleucine degradation PAO1	PA3418;PA2248
162	beta-Lactam resistance PAO1	PA3721
162	Bacterial chemotaxis PAO1	PA1930;PA4309
162	Propanoate metabolism PAO1	PA2247
162	Glyoxylate and dicarboxylate metabolism PAO1	PA5508
162	Flagellar assembly PAO1	PA3351
162	Styrene degradation PAO1	PA2009;PA3366
162	Glutamate/aspartate transport system	PA1342
162	Amino sugar and nucleotide sugar metabolism PAO1	PA2232
162	Putative polar amino acid transport system	PA4027
162	Quorum sensing PAO1	PA1874;PA3361;PA1871;PA1902
162	Phenylalanine metabolism PAO1	PA0872
162	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA1179
162	Citrate cycle (TCA cycle) PAO1	PA1562
162	Oxidative phosphorylation PAO1	PA0106;PA0113;PA0105
162	Sulfur metabolism PAO1	PA0281;PA4443;PA2600;PA3938;PA4442
162	Fatty acid biosynthesis PAO1	PA4389
163	Phosphotransferase system (PTS) PAO1	PA4464
163	Porphyrin and chlorophyll metabolism PAO1	PA4088
163	RNA degradation PAO1	PA0336
163	Tyrosine metabolism PAO1	PA2473;PA3139
163	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA1002
163	Ribosome PAO1	PA4252;PA4251;PA3162
163	Phosphonate and phosphinate metabolism PAO1	PA1311
163	Streptomycin biosynthesis PAO1	PA5163;PA5164
163	Mismatch repair PAO1	PA3777
163	Cysteine and methionine metabolism PAO1	PA0432
163	Bacterial secretion system PAO1	PA3486;PA4144
163	Butanoate metabolism PAO1	PA1584;PA3589;PA2011
163	Ribosome, bacteria	PA4267;PA4272
163	Purine metabolism PAO1	PA1156;PA4740;PA5176
163	Aminoacyl-tRNA biosynthesis, prokaryotes	PA2740
163	Citrate cycle (TCA cycle) PAO1	PA1586;PA5436
163	Oxidative phosphorylation PAO1	PA5557
164	Pentose phosphate pathway PAO1	PA3181;PA3194;PA3182;PA2263;PA2321;PA3183
164	Gluconeogenesis, oxaloacetate => fructose-6P	PA3195
164	Porphyrin and chlorophyll metabolism PAO1	PA0510;PA4880
164	Glycine, serine and threonine metabolism PAO1	PA5417
164	Valine, leucine and isoleucine degradation PAO1	PA3569;PA3418;PA3570
164	Tyrosine metabolism PAO1	PA2008;PA2009
164	Tetrahydrofolate biosynthesis, GTP => THF	PA3438
164	Glyoxylate and dicarboxylate metabolism PAO1	PA5415
164	Glycerophospholipid metabolism PAO1	PA3584
164	Alanine, aspartate and glutamate metabolism PAO1	PA5429
164	Vancomycin resistance PAO1	PA5302
164	Nitrogen metabolism PAO1	PA0524;PA0523;PA3392;PA3876;PA0519;PA5508
164	Oxidative phosphorylation PAO1	PA0106;PA1317;PA1318;PA0108
164	Methane metabolism PAO1	PA5421
164	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA4947
164	Sulfur metabolism PAO1	PA2566;PA0518
164	Glycerolipid metabolism PAO1	PA3582
165	Fatty acid metabolism PAO1	PA2965
165	Iron(III) transport system	PA4687
165	Thiamine metabolism PAO1	PA4044
165	Degradation of aromatic compounds PAO1	PA4486
165	Porphyrin and chlorophyll metabolism PAO1	PA2948
165	beta-Lactam resistance PAO1	PA0425
165	Homologous recombination PAO1	PA4283
165	CusS-CusR (copper tolerance) two-component regulatory system	PA2810
165	Selenocompound metabolism PAO1	PA4808
165	Peptidoglycan biosynthesis PAO1	PA1959;PA3047;PA4418
165	Cysteine and methionine metabolism PAO1	PA3816;PA3004
165	Ribosome, bacteria	PA4932
165	Quorum sensing PAO1	PA5568;PA4211
165	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA1165
165	Pyrimidine metabolism PAO1	PA3163;PA3050
165	Oxidative phosphorylation PAO1	PA4031
165	2-Oxocarboxylic acid metabolism PAO1	PA0530;PA3121;PA4402
165	Glycerolipid metabolism PAO1	PA1052
165	Iron complex transport system	PA4158
166	Fatty acid metabolism PAO1	PA5174
166	Degradation of aromatic compounds PAO1	PA2507;PA4092;PA4091;PA2508;PA2509
166	Porphyrin and chlorophyll metabolism PAO1	PA2947;PA2944;PA1272
166	Cytochrome c oxidase, cbb3-type	PA1552;PA1554
166	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0244
166	NitT/TauT family transport system	PA2329
166	Riboflavin metabolism PAO1	PA3446
166	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
166	Benzoate degradation PAO1	PA0228
166	Aminobenzoate degradation PAO1	PA2514;PA2512;PA3366;PA2513
166	beta-Alanine metabolism PAO1	PA1535;PA0441;PA4899;PA2550
166	Cysteine and methionine metabolism PAO1	PA1927
166	Styrene degradation PAO1	PA0227;PA0226
166	Butanoate metabolism PAO1	PA5445
166	Putative polar amino acid transport system	PA5155;PA4194;PA4193;PA4192
166	Quorum sensing PAO1	PA2570;PA3364
166	Purine metabolism PAO1	PA4865
166	Nitrogen metabolism PAO1	PA4202;PA3877
166	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4225;PA4224
166	Pyrimidine metabolism PAO1	PA0444
166	Type VI secretion system	PA1657;PA0263;PA1660
166	Cyanoamino acid metabolism PAO1	PA2193
167	Pyruvate metabolism PAO1	PA5445;PA2382;PA4771
167	Arginine biosynthesis PAO1	PA5173;PA5171;PA5172
167	Porphyrin and chlorophyll metabolism PAO1	PA2948
167	Valine, leucine and isoleucine degradation PAO1	PA2247
167	Tyrosine metabolism PAO1	PA2008;PA0865;PA2007;PA2009
167	Arginine and proline metabolism PAO1	PA4773;PA4774;PA1421;PA0782
167	Fructose and mannose metabolism PAO1	PA3562;PA3560;PA3561
167	Aminoglycoside resistance, protease FtsH	PA4941
167	Glyoxylate and dicarboxylate metabolism PAO1	PA4811;PA4810;PA4812;PA2444;PA5508
167	Thiamine metabolism PAO1	PA4973
167	Glycerophospholipid metabolism PAO1	PA3584
167	Flagellar assembly PAO1	PA1094;PA1095;PA1092;PA1086
167	Butanoate metabolism PAO1	PA1999;PA2000
167	Alanine, aspartate and glutamate metabolism PAO1	PA2253
167	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
167	Quorum sensing PAO1	PA4776;PA4777;PA4211
167	Phosphonate transport system	PA3314
167	Phospholipid transport system	PA4454
167	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3556;PA1180
167	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3555;PA1179;PA3552;PA3553;PA3557;PA3558
167	Glycerolipid metabolism PAO1	PA3579;PA3582
168	Pyruvate metabolism PAO1	PA5445
168	Iron(III) transport system	PA5217
168	Arginine and proline metabolism PAO1	PA4773
168	Glycine, serine and threonine metabolism PAO1	PA5415;PA2446
168	RNA degradation PAO1	PA5239
168	Porphyrin and chlorophyll metabolism PAO1	PA3531
168	Propanoate metabolism PAO1	PA0879
168	Type VI secretion system	PA0091
168	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
168	Glyoxylate and dicarboxylate metabolism PAO1	PA2445;PA2444
168	Assimilatory sulfate reduction, sulfate => H2S	PA1838
168	Glycerophospholipid metabolism PAO1	PA3584
