feature	pathway	gene_signature_definition
160	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
160	Putative polar amino acid transport system	PA5155
160	Quorum sensing PAO1	PA1002;PA0999;PA3476;PA1871;PA0997;PA3724;PA0998;PA1000;PA3477;PA1003;PA1072;PA0996;PA1001;PA1070;PA2587;PA4776;PA4211;PA3478;PA4777;PA1432;PA3479
160	Purine metabolism PAO1	PA0143;PA1140
160	Hemophore/metalloprotease transport system	PA1248;PA1247;PA1246
160	Glutathione metabolism PAO1	PA1338
160	Oxidative phosphorylation PAO1	PA1319;PA3929;PA3930
160	D-Glutamine and D-glutamate metabolism PAO1	PA1337
160	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3555;PA1179;PA3552;PA3553;PA3557;PA3558;PA1249;PA3556
160	Cyanoamino acid metabolism PAO1	PA5415
161	Pyruvate metabolism PAO1	PA5435
161	Nicotinate and nicotinamide metabolism PAO1	PA0195;PA0196
161	Gluconeogenesis, oxaloacetate => fructose-6P	PA3001
161	Propanoate metabolism PAO1	PA3568
161	Glyoxylate and dicarboxylate metabolism PAO1	PA0482;PA4811;PA2634
161	Cysteine and methionine metabolism PAO1	PA2105
161	Flagellar assembly PAO1	PA1081
161	Styrene degradation PAO1	PA4073
161	Butanoate metabolism PAO1	PA2950
161	Histidine metabolism PAO1	PA3151
161	Amino sugar and nucleotide sugar metabolism PAO1	PA3159;PA3158
161	Quorum sensing PAO1	PA3476;PA0998;PA0604;PA1000;PA1430;PA0605;PA0606;PA2587;PA0603;PA1003;PA1432;PA4777
161	Nitrogen metabolism PAO1	PA1024
161	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4228
161	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3558;PA1179
161	Cyanoamino acid metabolism PAO1	PA2193
162	Thiamine metabolism PAO1	PA4548
162	Pentose phosphate pathway PAO1	PA3182
162	Glycine, serine and threonine metabolism PAO1	PA1587
162	Nucleotide excision repair PAO1	PA3138
162	Bacterial chemotaxis PAO1	PA1946
162	Benzoate degradation PAO1	PA1628
162	Glyoxylate and dicarboxylate metabolism PAO1	PA2444
162	Vitamin B6 metabolism PAO1	PA5516
162	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA3171
162	Cysteine and methionine metabolism PAO1	PA3004
162	Flagellar assembly PAO1	PA1081
162	Imipenem resistance, repression of porin OprD	PA1799;PA2810
162	Glutathione metabolism PAO1	PA3831;PA3183
162	NADH:quinone oxidoreductase, prokaryotes	PA2644
162	ABC-2 type transport system	PA2811
163	Glycine, serine and threonine metabolism PAO1	PA5213
163	Bacterial chemotaxis PAO1	PA0180;PA1930;PA0177;PA0178;PA0179;PA4290;PA0174;PA0175;PA0176
163	Propanoate metabolism PAO1	PA3568
163	Type VI secretion system	PA2371;PA2367;PA2373;PA2370
163	Benzoate degradation PAO1	PA0228
163	Aminobenzoate degradation PAO1	PA2514;PA0704
163	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205;PA4208
163	Flagellar assembly PAO1	PA3526
163	Styrene degradation PAO1	PA0227
163	SagS-HptB-HsbR (swarming activity and biofilm formation) two-component regulatory system	PA3346
163	Quorum sensing PAO1	PA1874;PA2570
163	Pyrimidine metabolism PAO1	PA3232
163	Citrate cycle (TCA cycle) PAO1	PA3416
163	Oxidative phosphorylation PAO1	PA0106;PA0105;PA0113;PA0108;PA0107
163	Sulfur metabolism PAO1	PA2566
164	Macrolide resistance, MacAB-TolC transporter	PA2389
164	Glycine, serine and threonine metabolism PAO1	PA2413
164	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA2531
164	Monobactam biosynthesis PAO1	PA2412
164	Glyoxylate and dicarboxylate metabolism PAO1	PA4810
164	Assimilatory sulfate reduction, sulfate => H2S	PA4513
164	Phenazine biosynthesis PAO1	PA0998;PA0997;PA1000;PA0996
164	Zinc transport system	PA2409;PA2408;PA2407
164	Quorum sensing PAO1	PA0999;PA1001;PA1002
164	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
164	Methane metabolism PAO1	PA4811;PA4812
164	Citrate cycle (TCA cycle, Krebs cycle)	PA4470;PA1584
164	Iron complex transport system	PA4708;PA4158;PA4706;PA4707
165	Pyruvate metabolism PAO1	PA0482;PA5445;PA1984
165	Thiamine metabolism PAO1	PA3814
165	Geraniol degradation PAO1	PA2888;PA2887
165	Denitrification, nitrate => nitrogen	PA0523;PA0524
165	Selenocompound metabolism PAO1	PA0849;PA1927
165	Glycerophospholipid metabolism PAO1	PA3584;PA4024
165	Flagellar assembly PAO1	PA1081
165	Phenazine biosynthesis PAO1	PA4211;PA0996;PA0997;PA0998;PA4217
165	Amino sugar and nucleotide sugar metabolism PAO1	PA3158
165	Putative polar amino acid transport system	PA5155
165	Quorum sensing PAO1	PA0999;PA1073;PA1000
165	Glutathione metabolism PAO1	PA2813
165	ABC-2 type transport system	PA2812;PA2811
165	Oxidative phosphorylation PAO1	PA1555;PA1317;PA1556;PA1557
165	Glycolysis / Gluconeogenesis PAO1	PA1982
166	Pyruvate metabolism PAO1	PA1027;PA4771;PA3452;PA0887;PA5445;PA1770
166	Pentose phosphate pathway PAO1	PA3181;PA3194;PA2323;PA3182;PA2321;PA3183
166	Arginine and proline metabolism PAO1	PA3366;PA4908
166	Putative sorbitol/mannitol transport system	PA3187
166	Valine, leucine and isoleucine degradation PAO1	PA2000
166	beta-Lactam resistance PAO1	PA4375
166	Ribosome PAO1	PA3600
166	Bacterial chemotaxis PAO1	PA2652;PA1461;PA4307;PA1459;PA4290
166	Selenocompound metabolism PAO1	PA1927
166	Alanine, aspartate and glutamate metabolism PAO1	PA1337;PA3516
166	Flagellar assembly PAO1	PA1101;PA1452;PA3526
166	Folate biosynthesis PAO1	PA0976
166	Ribosome, bacteria	PA3601
166	Putative polar amino acid transport system	PA2204
166	Nitrogen metabolism PAO1	PA3877
166	Phenylalanine metabolism PAO1	PA0865;PA4073
166	Oxidative phosphorylation PAO1	PA1317;PA1319;PA3929;PA3930
166	Methane metabolism PAO1	PA5415;PA2444
166	Glycolysis / Gluconeogenesis PAO1	PA3193;PA3195
167	Pentose phosphate pathway PAO1	PA3131
167	Type II general secretion pathway	PA1382
167	beta-Lactam resistance PAO1	PA5471
167	Synthesis and degradation of ketone bodies PAO1	PA2011
167	Histidine metabolism PAO1	PA5106
167	Streptomycin biosynthesis PAO1	PA5163
167	Flagellar assembly PAO1	PA1094;PA1095;PA1092;PA1086;PA1087
167	Glutamate/aspartate transport system	PA1340
167	Purine metabolism PAO1	PA3970
167	Nitrogen metabolism PAO1	PA4676
168	Histidine degradation, histidine => N-formiminoglutamate => glutamate	PA5100
168	Type II general secretion pathway	PA3095
168	Valine, leucine and isoleucine degradation PAO1	PA0132;PA2247;PA0747;PA2015;PA2553;PA2013;PA2001;PA2014;PA2248;PA2000;PA2249;PA2250;PA0130;PA1999;PA2012;PA3570;PA3569;PA2011
168	Tyrosine metabolism PAO1	PA0870;PA2008;PA0865;PA2007;PA2009
168	Synthesis and degradation of ketone bodies PAO1	PA2003
168	Bacterial chemotaxis PAO1	PA1946
168	Propanoate metabolism PAO1	PA2555
168	Glyoxylate and dicarboxylate metabolism PAO1	PA2445;PA2444;PA2446
168	Cysteine and methionine metabolism PAO1	PA1927
168	Styrene degradation PAO1	PA3366
168	Glycine, serine and threonine metabolism PAO1	PA3710
168	Quorum sensing PAO1	PA0605;PA1871
168	Nitrogen metabolism PAO1	PA4588
168	Hemophore/metalloprotease transport system	PA1247
168	ABC-2 type transport system	PA2811
168	Phenylalanine metabolism PAO1	PA0872
168	Oxidative phosphorylation PAO1	PA4133
168	Sulfur metabolism PAO1	PA4130
169	Arginine biosynthesis PAO1	PA0296
169	Nicotinate and nicotinamide metabolism PAO1	PA1004
169	Pentose phosphate pathway PAO1	PA0330
169	Arginine and proline metabolism PAO1	PA0393
169	F-type ATPase, prokaryotes and chloroplasts	PA5559
169	Chlorocyclohexane and chlorobenzene degradation PAO1	PA3498
169	Aminoglycoside resistance, protease FtsH	PA2438
169	DNA replication PAO1	PA3832;PA4931
169	Glycerophospholipid metabolism PAO1	PA2541
169	Peptidoglycan biosynthesis PAO1	PA4415
169	Flagellar assembly PAO1	PA1105
169	Spermidine/putrescine transport system	PA0204
169	Purine metabolism PAO1	PA4645
169	Cyanoamino acid metabolism PAO1	PA1726
170	Thiamine metabolism PAO1	PA4051
170	beta-Lactam resistance PAO1	PA2018
170	Dipeptide transport system	PA4502;PA4500
170	Selenocompound metabolism PAO1	PA4808
170	Cysteine and methionine metabolism PAO1	PA4773;PA2104;PA2105
170	Flagellar assembly PAO1	PA1095;PA1094;PA1092;PA3350;PA1086;PA1087
170	Histidine metabolism PAO1	PA3151;PA3152
170	Amino sugar and nucleotide sugar metabolism PAO1	PA3159;PA3156;PA1384;PA3148;PA3155;PA2232;PA3158
170	Putative polar amino acid transport system	PA4195;PA4194;PA4193;PA4192
170	Nitrogen metabolism PAO1	PA1024
171	Pyruvate metabolism PAO1	PA1984
171	Arginine biosynthesis PAO1	PA5171
171	Type II general secretion pathway	PA0677
171	Cytochrome c oxidase, cbb3-type	PA1856
171	Valine, leucine and isoleucine degradation PAO1	PA3569;PA2014
171	Tyrosine metabolism PAO1	PA2007
171	beta-Lactam resistance PAO1	PA2019;PA2018
171	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
171	Phosphonate and phosphinate metabolism PAO1	PA3378;PA3377
171	Benzoate degradation PAO1	PA2507;PA2508
171	Aminobenzoate degradation PAO1	PA2514;PA2512;PA3910;PA2513
171	Glyoxylate and dicarboxylate metabolism PAO1	PA4613;PA2444
171	Selenocompound metabolism PAO1	PA0849
171	Glycerophospholipid metabolism PAO1	PA4351
171	Cysteine and methionine metabolism PAO1	PA2105;PA1927
171	Bacterial secretion system PAO1	PA3097;PA0680
171	Butanoate metabolism PAO1	PA0266
171	Phenazine biosynthesis PAO1	PA4217
171	Imipenem resistance, repression of porin OprD	PA2523
171	Quorum sensing PAO1	PA2569;PA3319
171	Phosphonate transport system	PA3384
171	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
171	Glycerolipid metabolism PAO1	PA2862
172	Pyruvate metabolism PAO1	PA5445
172	Lysine biosynthesis PAO1	PA3659
172	Porphyrin and chlorophyll metabolism PAO1	PA0510;PA1923;PA1276
172	Denitrification, nitrate => nitrogen	PA0523;PA3874;PA0519
172	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0025
172	Ribosome PAO1	PA3600
172	Tetrahydrofolate biosynthesis, GTP => THF	PA5539
172	Bacterial chemotaxis PAO1	PA4307
172	D-Methionine transport system	PA3931
172	Glycine betaine/proline transport system	PA5103
172	Ribosome, bacteria	PA3601
172	Putative ABC transport system	PA4065;PA4064
172	Putative polar amino acid transport system	PA2204;PA2203;PA4193;PA4192;PA4195;PA4194
172	Nitrogen metabolism PAO1	PA3392;PA3875;PA0524;PA3872
172	Pyrimidine metabolism PAO1	PA5541
172	Oxidative phosphorylation PAO1	PA2691;PA1856
172	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA5538
172	Sulfur metabolism PAO1	PA0282;PA4443;PA3445;PA3442;PA3446;PA3937;PA1838;PA0280;PA3443;PA0283;PA0518;PA2594;PA0281;PA3444;PA3936;PA3938;PA4442
173	Pyruvate metabolism PAO1	PA3416;PA1984
173	Fatty acid metabolism PAO1	PA2550
173	Porphyrin and chlorophyll metabolism PAO1	PA0510
173	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	PA3182
173	beta-Lactam resistance PAO1	PA2020;PA2019
173	Dipeptide transport system	PA4504
173	Bacterial chemotaxis PAO1	PA2652;PA4307
173	Glyoxylate and dicarboxylate metabolism PAO1	PA5355;PA4613;PA3181;PA5353;PA2444;PA5508
173	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205
173	Alanine, aspartate and glutamate metabolism PAO1	PA1337
173	Glutamate/aspartate transport system	PA1341;PA1340
173	Amino sugar and nucleotide sugar metabolism PAO1	PA5452
173	Putative polar amino acid transport system	PA5154;PA5155
173	Quorum sensing PAO1	PA1874;PA1071;PA4206;PA3477;PA3364;PA1072;PA1070;PA4207;PA1073;PA3478;PA3479
173	Nitrogen metabolism PAO1	PA0524;PA3392;PA0523
173	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA1179;PA1180
173	Oxidative phosphorylation PAO1	PA1317;PA1319;PA1318;PA1320;PA1321
173	Tryptophan metabolism PAO1	PA4163
173	Cyanoamino acid metabolism PAO1	PA1338
174	Arginine and proline metabolism PAO1	PA0896;PA0782
174	Glycine, serine and threonine metabolism PAO1	PA2445;PA2446;PA2444
174	Tyrosine metabolism PAO1	PA4121;PA0242
174	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA3166
174	beta-Lactam resistance PAO1	PA2018
174	Bacterial chemotaxis PAO1	PA5072
174	Propanoate metabolism PAO1	PA3568;PA1737
174	Type VI secretion system	PA0084
174	Benzoate degradation PAO1	PA0153
174	Glycerophospholipid metabolism PAO1	PA2536
174	Bacterial secretion system PAO1	PA3820;PA0091;PA0085
174	Phenazine biosynthesis PAO1	PA1001;PA0997
174	Vancomycin resistance PAO1	PA5302
174	Glutamate/aspartate transport system	PA1341
174	Glutathione metabolism PAO1	PA1655
174	Phenylalanine metabolism PAO1	PA5304
174	Oxidative phosphorylation PAO1	PA5554;PA0112
175	Pyruvate metabolism PAO1	PA5445
175	Arginine biosynthesis PAO1	PA5171;PA5172
175	Degradation of aromatic compounds PAO1	PA4125;PA4121;PA4122;PA5427
175	Porphyrin and chlorophyll metabolism PAO1	PA2947
175	Valine, leucine and isoleucine degradation PAO1	PA3569;PA0747
175	Tyrosine metabolism PAO1	PA4124;PA4123
175	Arginine and proline metabolism PAO1	PA0782
175	Propanoate metabolism PAO1	PA0494;PA3570
175	Benzoate degradation PAO1	PA0228
175	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
175	Glyoxylate and dicarboxylate metabolism PAO1	PA4613;PA2444
175	Bacterial secretion system PAO1	PA0262
175	Phenazine biosynthesis PAO1	PA4217
175	Quorum sensing PAO1	PA0999;PA3476;PA1002;PA0997;PA1071;PA3724;PA0998;PA1902;PA1000;PA1001;PA0996;PA1432;PA4211;PA3478
175	Nitrogen metabolism PAO1	PA0524;PA5173;PA0523
175	Glutathione metabolism PAO1	PA2813
175	ABC-2 type transport system	PA2811
175	Oxidative phosphorylation PAO1	PA1557;PA4133;PA1319;PA1556;PA1555
175	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
175	Sulfur metabolism PAO1	PA4130;PA0184
175	Glycerolipid metabolism PAO1	PA2862
175	Cyanoamino acid metabolism PAO1	PA2193
175	Putrescine transport system	PA2592
176	Pyruvate metabolism PAO1	PA5435
176	Arginine biosynthesis PAO1	PA5172
176	Ribosome PAO1	PA4264;PA3600
176	F-type ATPase, prokaryotes and chloroplasts	PA5558
176	Imipenem resistance, repression of porin OprD	PA0958
176	Folate biosynthesis PAO1	PA3870
176	Quorum sensing PAO1	PA1130
176	Nitrogen metabolism PAO1	PA3876;PA3875
176	Glutathione metabolism PAO1	PA2813
176	ABC-2 type transport system	PA2812;PA2811
177	Pyruvate metabolism PAO1	PA0494;PA5445;PA1984;PA4771;PA2555
177	Fatty acid metabolism PAO1	PA3333
177	Porphyrin and chlorophyll metabolism PAO1	PA1923
177	Putative sorbitol/mannitol transport system	PA3187
177	Denitrification, nitrate => nitrogen	PA0524;PA1173
177	Valine, leucine and isoleucine degradation PAO1	PA2247;PA2015;PA2553;PA2013;PA2001;PA2011;PA2000;PA2014;PA2250;PA1999;PA2012;PA3569;PA3570
177	Dipeptide transport system	PA4504
177	Bacterial chemotaxis PAO1	PA4307
177	Histidine metabolism PAO1	PA5098
177	Styrene degradation PAO1	PA2008;PA2009;PA3366
177	Putative polar amino acid transport system	PA5154
177	Quorum sensing PAO1	PA3724;PA1904;PA1903;PA3364;PA4211
177	Oxidative phosphorylation PAO1	PA4031
177	Sulfur metabolism PAO1	PA3938;PA3443;PA3444
178	Arginine biosynthesis PAO1	PA2828
178	Geraniol degradation PAO1	PA2890
178	Porphyrin and chlorophyll metabolism PAO1	PA1279
178	Putative sorbitol/mannitol transport system	PA3187
178	Synthesis and degradation of ketone bodies PAO1	PA1999;PA2003;PA2000
178	Chlorocyclohexane and chlorobenzene degradation PAO1	PA3498
178	Benzoate degradation PAO1	PA0228
178	Aminobenzoate degradation PAO1	PA2512
178	Glyoxylate and dicarboxylate metabolism PAO1	PA2442
178	Glycerophospholipid metabolism PAO1	PA3584
178	Cysteine and methionine metabolism PAO1	PA0654
178	Styrene degradation PAO1	PA2009
178	Zinc transport system	PA2408
178	Folate biosynthesis PAO1	PA3914
178	Purine metabolism PAO1	PA5298
178	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3552;PA4375
178	Glycerolipid metabolism PAO1	PA3582
178	Protein export PAO1	PA4403
179	One carbon pool by folate PAO1	PA5228
179	Nicotinate and nicotinamide metabolism PAO1	PA4524
179	Arginine and proline metabolism PAO1	PA0899;PA4114
179	Tyrosine metabolism PAO1	PA2009
179	Bacterial chemotaxis PAO1	PA2920
179	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	PA4389
179	DNA replication PAO1	PA3640
179	Peptidoglycan biosynthesis PAO1	PA1959
179	Cysteine and methionine metabolism PAO1	PA1685
179	Bacterial secretion system PAO1	PA0686;PA3820;PA0680
179	Folate biosynthesis PAO1	PA4750;PA1505
179	Putative ABC transport system	PA2858
179	Citrate cycle (TCA cycle) PAO1	PA5435
179	Lipopolysaccharide biosynthesis PAO1	PA2981
179	Pantothenate and CoA biosynthesis PAO1	PA4279
180	Pyruvate metabolism PAO1	PA0482;PA3417;PA1770
180	Fatty acid metabolism PAO1	PA4389
180	Arginine biosynthesis PAO1	PA4865
180	Nicotinate and nicotinamide metabolism PAO1	PA2991
180	Geraniol degradation PAO1	PA2891;PA3013;PA2888;PA2887
180	Arginine and proline metabolism PAO1	PA5080
180	Glycine, serine and threonine metabolism PAO1	PA4693
180	RNA degradation PAO1	PA3861
180	Tyrosine metabolism PAO1	PA2007
180	Propanoate metabolism PAO1	PA1787;PA0796;PA1589;PA1535;PA0887;PA3014
180	Glyoxylate and dicarboxylate metabolism PAO1	PA5119;PA3356
180	Streptomycin biosynthesis PAO1	PA4069
180	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA1225;PA5063
180	Cysteine and methionine metabolism PAO1	PA1927;PA3117;PA2709
180	Bacterial secretion system PAO1	PA5070;PA3105
180	Alanine, aspartate and glutamate metabolism PAO1	PA4758
180	Folate biosynthesis PAO1	PA3030
180	Amino sugar and nucleotide sugar metabolism PAO1	PA5552
180	Glutathione metabolism PAO1	PA3831
180	Pyrimidine metabolism PAO1	PA0401;PA3527
180	Oxidative phosphorylation PAO1	PA4430;PA2649
181	Nicotinate and nicotinamide metabolism PAO1	PA4918;PA4919
181	Arginine and proline metabolism PAO1	PA3713
181	RNA degradation PAO1	PA4761
181	Nucleotide excision repair PAO1	PA5443
181	Multidrug resistance, efflux pump MexAB-OprM	PA0424
181	Propanoate metabolism PAO1	PA0887
181	Type VI secretion system	PA0083;PA0091;PA0089;PA0088;PA0085;PA0090;PA0087
181	Histidine metabolism PAO1	PA3151;PA3152
181	Selenocompound metabolism PAO1	PA1927
181	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA3171
181	Glycerophospholipid metabolism PAO1	PA2584;PA3584
181	Multidrug resistance, efflux pump TriABC-TolC	PA0157
181	Bacterial secretion system PAO1	PA1694;PA1723
181	Flagellar assembly PAO1	PA1094;PA1095;PA1092;PA1086;PA1087
181	Oxidative phosphorylation PAO1	PA0106;PA0108;PA0105
182	Pyruvate metabolism PAO1	PA3687;PA0494
182	Fatty acid metabolism PAO1	PA2815
182	Glycine, serine and threonine metabolism PAO1	PA1326
182	Cytochrome c oxidase, cbb3-type	PA1556
182	Bacterial chemotaxis PAO1	PA2652;PA4307
182	Type VI secretion system	PA1657;PA1656;PA1659
182	Histidine metabolism PAO1	PA5100
182	Flagellar assembly PAO1	PA1081;PA1078;PA3526
182	Phenazine biosynthesis PAO1	PA4217
182	Glycine betaine/proline transport system	PA5096
182	Fructose and mannose metabolism PAO1	PA3547;PA3541;PA3545
182	Nitrogen metabolism PAO1	PA0102
182	Methane metabolism PAO1	PA0887;PA2444
182	Sulfur metabolism PAO1	PA0518
182	Type III secretion system	PA1719;PA1722;PA1701;PA1698;PA1695;PA1725;PA1723;PA1724;PA1694;PA1716;PA1717;PA1696;PA1693;PA1692
183	Fatty acid metabolism PAO1	PA3333
183	Thiamine metabolism PAO1	PA4973
183	Nicotinate and nicotinamide metabolism PAO1	PA0143;PA2991
183	Cytochrome c oxidase, cbb3-type	PA4133
183	Valine, leucine and isoleucine degradation PAO1	PA2000;PA3569;PA1999;PA3570
183	Tyrosine metabolism PAO1	PA2008;PA0865;PA2007;PA2009
183	Glycerophospholipid metabolism PAO1	PA2536
183	Butanoate metabolism PAO1	PA5445
183	Phenazine biosynthesis PAO1	PA4217
183	Quorum sensing PAO1	PA0997;PA1871;PA0998;PA1902;PA2943;PA1002;PA1905;PA3477;PA3361;PA1904;PA2587;PA1003;PA1432;PA0996;PA3478;PA3724;PA1000;PA3479;PA0999;PA3476;PA1001;PA1903;PA4211
183	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1179
183	Sulfur metabolism PAO1	PA4130
183	Cyanoamino acid metabolism PAO1	PA2194;PA2195;PA2193
183	Putrescine transport system	PA2592
184	Fatty acid metabolism PAO1	PA0494
184	Nicotinate and nicotinamide metabolism PAO1	PA0143;PA1602
184	Tryptophan metabolism PAO1	PA3366
184	Bacterial secretion system PAO1	PA1703;PA1692;PA3100
184	Flagellar assembly PAO1	PA1094;PA1095;PA1092
184	SagS-HptB-HsbR (swarming activity and biofilm formation) two-component regulatory system	PA1976
184	Amino sugar and nucleotide sugar metabolism PAO1	PA2232
184	Quorum sensing PAO1	PA1002;PA0999;PA3476;PA0997;PA0998;PA0844;PA1000;PA3364;PA1001;PA2587;PA1003;PA0996
184	Nitrogen metabolism PAO1	PA4676;PA0523;PA1024
184	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	PA4121
184	Fatty acid biosynthesis PAO1	PA2950
185	Pyruvate metabolism PAO1	PA4771
185	Degradation of aromatic compounds PAO1	PA4121
185	Porphyrin and chlorophyll metabolism PAO1	PA1923
185	Arginine and proline metabolism PAO1	PA4773;PA4163;PA4774;PA0782;PA1421
185	Ribosome PAO1	PA3601;PA3600
185	Tetrahydrofolate biosynthesis, GTP => THF	PA5539
185	Glycerophospholipid metabolism PAO1	PA3584
185	Alanine, aspartate and glutamate metabolism PAO1	PA0266
185	Zinc transport system	PA5500;PA5501
185	Vancomycin resistance PAO1	PA5302
185	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
185	Putative ABC transport system	PA4065;PA4064
185	Quorum sensing PAO1	PA4777
185	Phenylalanine metabolism PAO1	PA0872;PA5304
185	Pyrimidine metabolism PAO1	PA5541
185	Oxidative phosphorylation PAO1	PA1317;PA1319
185	Methane metabolism PAO1	PA3628;PA5131
185	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3555;PA1179;PA3552;PA3553;PA3557;PA3558;PA3556;PA5538
185	Glycerolipid metabolism PAO1	PA3582
185	Iron complex transport system	PA2914;PA2913
186	Thiamine metabolism PAO1	PA4051
186	Nicotinate and nicotinamide metabolism PAO1	PA0195
186	Arginine and proline metabolism PAO1	PA4774
186	Sulfate-sulfur assimilation	PA4130
186	Denitrification, nitrate => nitrogen	PA0519
186	beta-Lactam resistance PAO1	PA2019;PA2018
186	Glycolysis / Gluconeogenesis PAO1	PA5427
186	Bacterial chemotaxis PAO1	PA2652
186	Cysteine and methionine metabolism PAO1	PA4773
186	Histidine metabolism PAO1	PA3151;PA3152
186	Amino sugar and nucleotide sugar metabolism PAO1	PA3159;PA3555;PA3156;PA3148;PA3155;PA3158
186	Putative ABC transport system	PA2858
186	Putative polar amino acid transport system	PA4192
186	Quorum sensing PAO1	PA3361;PA2587
186	Purine metabolism PAO1	PA5176
186	Nitrogen metabolism PAO1	PA0524
186	ABC-2 type transport system	PA5230
186	Citrate cycle (TCA cycle) PAO1	PA4470
186	Oxidative phosphorylation PAO1	PA0106;PA1556;PA1557;PA0107
186	Lipopolysaccharide biosynthesis PAO1	PA3337
186	Cyanoamino acid metabolism PAO1	PA2193
186	Iron complex transport system	PA4706
187	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	PA1581
187	Biotin metabolism PAO1	PA0502
187	Glycine, serine and threonine metabolism PAO1	PA5416;PA5419;PA5417;PA5418
187	RNA degradation PAO1	PA2976
187	Valine, leucine and isoleucine degradation PAO1	PA3569
187	Ribosome PAO1	PA4260;PA4264;PA4246;PA4257;PA4259;PA4252;PA4256;PA4251;PA4262;PA4271;PA4261;PA4239;PA4241;PA2742
187	Aminobenzoate degradation PAO1	PA3366
187	Glyoxylate and dicarboxylate metabolism PAO1	PA5420
187	Thiamine metabolism PAO1	PA3814
187	Glycerophospholipid metabolism PAO1	PA2584
187	Starch and sucrose metabolism PAO1	PA2165
187	Glycine betaine/proline transport system	PA3236
187	Ribosome, bacteria	PA4433;PA4267;PA4934;PA4258;PA4249;PA4272;PA4253;PA4240;PA4254;PA4242;PA4273;PA4274;PA4248
187	Putative ABC transport system	PA2858
187	Quorum sensing PAO1	PA0652;PA3361;PA3364
187	Purine metabolism PAO1	PA4740;PA4238;PA4442
187	Chloroalkane and chloroalkene degradation PAO1	PA3629;PA1982;PA5421
187	Citrate cycle (TCA cycle, Krebs cycle)	PA1582
187	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA5538
187	Sulfur metabolism PAO1	PA2105
188	Pyruvate metabolism PAO1	PA0927
188	beta-Lactam resistance PAO1	PA0958
188	Glyoxylate and dicarboxylate metabolism PAO1	PA4811;PA4810
188	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA0254
188	Phenazine biosynthesis PAO1	PA1001;PA4217
188	Purine metabolism PAO1	PA0148
188	Protein export PAO1	PA5069
188	Glutathione metabolism PAO1	PA2813
188	ABC-2 type transport system	PA2812;PA2811
188	Oxidative phosphorylation PAO1	PA1317;PA5560;PA1319;PA1318;PA1320;PA1321
188	Methane metabolism PAO1	PA4812
189	Pyruvate metabolism PAO1	PA4470
189	Thiamine metabolism PAO1	PA4973
189	Porphyrin and chlorophyll metabolism PAO1	PA0510;PA0024
189	Macrolide resistance, MacAB-TolC transporter	PA2389
189	Glycine, serine and threonine metabolism PAO1	PA2413
189	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0025
189	Monobactam biosynthesis PAO1	PA2412
189	Zinc transport system	PA2409;PA2408;PA2407
189	Folate biosynthesis PAO1	PA3870
189	Nitrogen metabolism PAO1	PA0523;PA0524;PA3392;PA0519;PA3875;PA3874;PA3872;PA5508
189	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4230;PA4228
189	Oxidative phosphorylation PAO1	PA2691;PA1320;PA1856
189	Sulfur metabolism PAO1	PA0518
189	Iron complex transport system	PA4708
190	Tyrosine metabolism PAO1	PA2008;PA0865;PA2007;PA4121;PA4122
190	Bacterial chemotaxis PAO1	PA4307
190	Type VI secretion system	PA0083;PA1657;PA0091;PA2685;PA0089;PA0082;PA0095;PA0077;PA0079;PA0088;PA1658;PA0084;PA0085;PA0080;PA0078;PA0090;PA0087
