feature	pathway	gene_signature_definition
156	Methane metabolism PAO1	PA3629;PA4812
156	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1179;PA1180;PA5538
156	Iron complex transport system	PA2912;PA2913
157	Pyruvate metabolism PAO1	PA0494;PA5445;PA4771
157	Thiamine metabolism PAO1	PA4973
157	Nicotinate and nicotinamide metabolism PAO1	PA1602
157	Arginine and proline metabolism PAO1	PA1421
157	Macrolide resistance, MacAB-TolC transporter	PA1179
157	2-Oxocarboxylic acid metabolism PAO1	PA4694;PA3121;PA3120
157	Glyoxylate and dicarboxylate metabolism PAO1	PA4810;PA4811;PA5508
157	Glycerophospholipid metabolism PAO1	PA3584
157	Cysteine and methionine metabolism PAO1	PA0870;PA1432;PA3476;PA1927
157	Alanine, aspartate and glutamate metabolism PAO1	PA3516;PA5035;PA0782
157	D-Methionine transport system	PA3931
157	Vancomycin resistance PAO1	PA5302
157	Valine, leucine and isoleucine biosynthesis PAO1	PA3118
157	Putative polar amino acid transport system	PA4193;PA4192
157	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4228;PA4230;PA4224
157	Phenylalanine metabolism PAO1	PA0872;PA5304
157	Methane metabolism PAO1	PA3629;PA4812
157	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1180
157	Sulfur metabolism PAO1	PA4443;PA3445;PA3442;PA3446;PA2310;PA3937;PA3449;PA0280;PA3443;PA3935;PA0283;PA0281;PA2594;PA3444;PA3936;PA3938;PA4442
157	Glycerolipid metabolism PAO1	PA3582
157	Fatty acid biosynthesis PAO1	PA3333
157	Putative sorbitol/mannitol transport system	PA3187
158	Thiamine metabolism PAO1	PA4051
158	Dipeptide transport system	PA4504
158	Cysteine and methionine metabolism PAO1	PA4773;PA2104;PA2105
158	Flagellar assembly PAO1	PA1094;PA1095;PA1092;PA1086;PA1087
158	Imipenem resistance, repression of porin OprD	PA1798
158	Amino sugar and nucleotide sugar metabolism PAO1	PA2232
158	Putative polar amino acid transport system	PA4193;PA4192
158	Quorum sensing PAO1	PA0605;PA0604;PA3364
158	Purine metabolism PAO1	PA4969
159	Pyruvate metabolism PAO1	PA4771
159	Pentose phosphate pathway PAO1	PA1950
159	Porphyrin and chlorophyll metabolism PAO1	PA0510;PA1279
159	Cytochrome c oxidase, cbb3-type	PA4133
159	Arginine and proline metabolism PAO1	PA1421;PA4908;PA4114
159	beta-Lactam resistance PAO1	PA0424
159	Bacterial chemotaxis PAO1	PA1946
159	Putative polar amino acid transport system	PA5137
159	Quorum sensing PAO1	PA1002;PA4910;PA0999;PA0997;PA4909;PA0998;PA4912;PA0604;PA4911;PA1000;PA1001;PA4913;PA0996
159	Nitrogen metabolism PAO1	PA4676
159	Phenylalanine metabolism PAO1	PA4980
159	Sulfur metabolism PAO1	PA2105;PA4130
159	Glycerolipid metabolism PAO1	PA2862
159	Putrescine transport system	PA2711
159	Glycolysis / Gluconeogenesis PAO1	PA1982
159	Taurine and hypotaurine metabolism PAO1	PA0164
160	Iron(III) transport system	PA4687
160	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	PA1010
160	RNA degradation PAO1	PA3861
160	Porphyrin and chlorophyll metabolism PAO1	PA5259;PA2948
160	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA3139
160	Riboflavin metabolism PAO1	PA4053
160	Ribosome PAO1	PA4251
160	Histidine metabolism PAO1	PA3151
160	Vitamin B6 metabolism PAO1	PA2212
160	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA1224
160	Vancomycin resistance PAO1	PA4412
160	Amino sugar and nucleotide sugar metabolism PAO1	PA3159
160	Spermidine/putrescine transport system	PA0206;PA0205
160	Purine metabolism PAO1	PA3970
160	Citrate cycle (TCA cycle) PAO1	PA1586;PA5435;PA5436;PA1587
160	Bacterial secretion system PAO1	PA3103;PA3486
161	Pyruvate metabolism PAO1	PA0494
161	Biotin metabolism PAO1	PA0501
161	Nicotinate and nicotinamide metabolism PAO1	PA1602
161	Pentose phosphate pathway PAO1	PA2321;PA3182
161	Arginine and proline metabolism PAO1	PA0896
161	Porphyrin and chlorophyll metabolism PAO1	PA2948;PA1277
161	beta-Lactam resistance PAO1	PA2019;PA3719;PA3721;PA2018
161	Homologous recombination PAO1	PA1534
161	Bacterial chemotaxis PAO1	PA1946
161	Type VI secretion system	PA2366;PA2367;PA2368;PA2371;PA2365;PA2370
161	Glyoxylate and dicarboxylate metabolism PAO1	PA3181;PA4829;PA5508
161	Bacterial secretion system PAO1	PA3820
161	Phenazine biosynthesis PAO1	PA4209;PA4217
161	Glycine betaine/proline transport system	PA3236
161	Quorum sensing PAO1	PA4910;PA3361;PA1871;PA3250
161	Nitrogen metabolism PAO1	PA1174;PA1173
161	Aminoacyl-tRNA biosynthesis PAO1	PA0668
161	Glutathione metabolism PAO1	PA1655
161	Phenylalanine metabolism PAO1	PA0865
161	Chloroalkane and chloroalkene degradation PAO1	PA5421
161	Oxidative phosphorylation PAO1	PA1555;PA1553;PA1552;PA0105;PA1556;PA0108
162	Pyocyanine biosynthesis, chorismate => pyocyanine	PA4217
162	Pyruvate metabolism PAO1	PA4771
162	Arginine biosynthesis PAO1	PA5171;PA5172
162	Pentose phosphate pathway PAO1	PA3183;PA3182
162	Glycine, serine and threonine metabolism PAO1	PA2445;PA2443;PA2444;PA2446
162	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	PA3194
162	Ribosome PAO1	PA3600
162	Bacterial chemotaxis PAO1	PA4307;PA4500
162	Chlorocyclohexane and chlorobenzene degradation PAO1	PA3498
162	Benzoate degradation PAO1	PA0228
162	Glyoxylate and dicarboxylate metabolism PAO1	PA5415;PA3181;PA2442
162	Glycolysis, core module involving three-carbon compounds	PA3195
162	Glycerophospholipid metabolism PAO1	PA3584
162	beta-Alanine metabolism PAO1	PA3713;PA0439
162	Cysteine and methionine metabolism PAO1	PA1927
162	Glutamate/aspartate transport system	PA1342;PA1341
162	Folate biosynthesis PAO1	PA3914
162	Amino sugar and nucleotide sugar metabolism PAO1	PA2232
162	Ribosome, bacteria	PA3601
162	Putative ABC transport system	PA4065
162	Quorum sensing PAO1	PA0605;PA1073;PA0604;PA0603
162	Nitrogen metabolism PAO1	PA5173;PA3876;PA3875;PA3877;PA4202
162	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4225;PA4228;PA4230;PA4224
162	Type VI secretion system	PA0263
162	Glycerolipid metabolism PAO1	PA3582
162	Putative sorbitol/mannitol transport system	PA3187
163	Pyruvate metabolism PAO1	PA5111
163	Fatty acid metabolism PAO1	PA2815;PA4786
163	Nicotinate and nicotinamide metabolism PAO1	PA1602
163	Porphyrin and chlorophyll metabolism PAO1	PA4880
163	Histidine degradation, histidine => N-formiminoglutamate => glutamate	PA5098
163	Type II general secretion pathway	PA0681;PA0685;PA0678;PA0686;PA0683;PA0680;PA0677
163	Valine, leucine and isoleucine degradation PAO1	PA1999;PA2000
163	Arginine and proline metabolism PAO1	PA4839
163	Synthesis and degradation of ketone bodies PAO1	PA4785
163	Dissimilatory nitrate reduction, nitrate => ammonia	PA3875
163	Phosphonate and phosphinate metabolism PAO1	PA3378;PA3379;PA3374
163	Aminobenzoate degradation PAO1	PA3296;PA3910
163	Glyoxylate and dicarboxylate metabolism PAO1	PA2147
163	Glycerophospholipid metabolism PAO1	PA3319;PA0347
163	Starch and sucrose metabolism PAO1	PA2160;PA2151;PA2144;PA2163;PA2165;PA2416;PA2152;PA2164;PA2162;PA2153
163	Purine metabolism PAO1	PA1140
163	Phosphonate transport system	PA3384
163	Bacterial secretion system PAO1	PA0679
163	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
163	Base excision repair PAO1	PA4172
164	Pyruvate metabolism PAO1	PA5015
164	Arginine and proline metabolism PAO1	PA0896;PA4163
164	Putative sorbitol/mannitol transport system	PA3187
164	Glycine, serine and threonine metabolism PAO1	PA5415;PA2446;PA2444
164	beta-Lactam resistance PAO1	PA2019;PA2018;PA4110
164	Bacterial chemotaxis PAO1	PA4310
164	Glyoxylate and dicarboxylate metabolism PAO1	PA2445
164	Glycerophospholipid metabolism PAO1	PA4351
164	Cysteine and methionine metabolism PAO1	PA2105
164	Flagellar assembly PAO1	PA1092
164	Glutathione metabolism PAO1	PA2826
164	Sulfur relay system PAO1	PA2103
164	Methane metabolism PAO1	PA2555
165	Pyruvate metabolism PAO1	PA0887;PA5445
165	Glycine, serine and threonine metabolism PAO1	PA1326;PA0399;PA0400
165	beta-Lactam resistance PAO1	PA2019
165	Ribosome PAO1	PA3600
165	Bacterial chemotaxis PAO1	PA4290
165	Type VI secretion system	PA0083;PA0091;PA2685;PA0089;PA0082;PA0077;PA0088;PA0079;PA0085;PA1658;PA0084;PA0080;PA0078;PA0090;PA0087
165	Glycerophospholipid metabolism PAO1	PA2536
165	Cysteine and methionine metabolism PAO1	PA5379
165	Bacterial secretion system PAO1	PA0074;PA0081;PA0075
165	Flagellar assembly PAO1	PA1092
165	Phenazine biosynthesis PAO1	PA0998
165	Vancomycin resistance PAO1	PA5302
165	Glycine betaine/proline transport system	PA3236
165	Putative polar amino acid transport system	PA2204
165	Nitrogen metabolism PAO1	PA3876;PA3877;PA0523
165	Aminoacyl-tRNA biosynthesis PAO1	PA0009
165	Phenylalanine metabolism PAO1	PA5304;PA4163
165	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3552
165	Oxidative phosphorylation PAO1	PA1319;PA1856
165	Methane metabolism PAO1	PA4811
165	Sulfur metabolism PAO1	PA4443;PA3445;PA3446;PA1838;PA1061;PA0283;PA0281;PA3937;PA3938
166	Arginine and proline metabolism PAO1	PA4773;PA5080
166	Bacterial chemotaxis PAO1	PA1946
166	Type VI secretion system	PA1660
166	Peptidoglycan biosynthesis PAO1	PA4201
166	Bacterial secretion system PAO1	PA1668;PA0685;PA3294
166	Alanine, aspartate and glutamate metabolism PAO1	PA4758
166	D-Methionine transport system	PA5505
166	Aminoacyl-tRNA biosynthesis PAO1	PA2612
166	Phenylalanine metabolism PAO1	PA4073;PA1821
166	Glycolysis / Gluconeogenesis PAO1	PA4732;PA5192
167	Pentose and glucuronate interconversions PAO1	PA2343
167	One carbon pool by folate PAO1	PA1843;PA2442
167	Base excision repair PAO1	PA1686
167	beta-Lactam resistance PAO1	PA5514
167	Nucleotide excision repair PAO1	PA3138
167	Homologous recombination PAO1	PA1534
167	Fatty acid degradation PAO1	PA5349
167	Bacterial secretion system PAO1	PA0074;PA2371;PA1382
167	Putative ABC transport system	PA2858
167	Putative polar amino acid transport system	PA4193
167	Quorum sensing PAO1	PA0222
167	Purine metabolism PAO1	PA3217
167	ABC-2 type transport system	PA2811
167	Sulfur relay system PAO1	PA3917
167	Microcin C transport system	PA2061
168	Pyruvate metabolism PAO1	PA5445;PA4771
168	Porphyrin and chlorophyll metabolism PAO1	PA1923
168	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0870
168	Ribosome PAO1	PA3601;PA3600
168	Tetrahydrofolate biosynthesis, GTP => THF	PA5539
168	Bacterial chemotaxis PAO1	PA4290
168	Zinc transport system	PA5498;PA5501;PA5500
168	Putative ABC transport system	PA4065;PA4064
168	Quorum sensing PAO1	PA5499
168	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4228
168	Pyrimidine metabolism PAO1	PA5541
168	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA5538
168	Iron complex transport system	PA2913
169	Iron(III) transport system	PA4687
169	Type III secretion system	PA1722
169	Type II general secretion pathway	PA4528
169	Type VI secretion system	PA0083;PA0091;PA0082;PA0077;PA0088;PA0079;PA0084;PA0085;PA0080;PA0078;PA0090;PA0089;PA0087
169	Selenocompound metabolism PAO1	PA1927
169	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205
169	Bacterial secretion system PAO1	PA0074;PA1719;PA0081
169	Alanine, aspartate and glutamate metabolism PAO1	PA0051
169	Flagellar assembly PAO1	PA1081;PA1080
169	Amino sugar and nucleotide sugar metabolism PAO1	PA3540
169	Quorum sensing PAO1	PA1874;PA1871;PA3724;PA3250;PA2570;PA3254
169	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4230
169	NADH:quinone oxidoreductase, prokaryotes	PA2649
169	Citrate cycle (TCA cycle) PAO1	PA5435;PA1589
169	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1179
169	Putative sorbitol/mannitol transport system	PA3187
170	Pyruvate metabolism PAO1	PA1217
170	Arginine biosynthesis PAO1	PA5173;PA5171;PA5172
170	Nicotinate and nicotinamide metabolism PAO1	PA0196
170	Degradation of aromatic compounds PAO1	PA4122
170	Porphyrin and chlorophyll metabolism PAO1	PA0510
170	Glycine, serine and threonine metabolism PAO1	PA5373
170	Valine, leucine and isoleucine degradation PAO1	PA0132
170	Type VI secretion system	PA1660;PA1656;PA1657;PA1658;PA1659
170	Benzoate degradation PAO1	PA0228
170	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
170	Cysteine and methionine metabolism PAO1	PA1927
170	SagS-HptB-HsbR (swarming activity and biofilm formation) two-component regulatory system	PA1976
170	Quorum sensing PAO1	PA3476;PA4910;PA0997;PA1000;PA0295;PA1001;PA2587;PA0996
170	Nitrogen metabolism PAO1	PA0519;PA0524
170	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
170	ABC-2 type transport system	PA5230
170	Chloroalkane and chloroalkene degradation PAO1	PA1982;PA5421;PA4899;PA5427
170	Oxidative phosphorylation PAO1	PA1557;PA4133;PA1556;PA3929;PA1555
170	Lipopolysaccharide biosynthesis PAO1	PA3337
170	Sulfur metabolism PAO1	PA0518
170	Cyanoamino acid metabolism PAO1	PA2193;PA2194;PA2195
171	One carbon pool by folate PAO1	PA0350
171	Pyruvate metabolism PAO1	PA0927
171	Iron(III) transport system	PA4687
171	Thiamine metabolism PAO1	PA4051
171	Arginine and proline metabolism PAO1	PA0897;PA4114
171	Base excision repair PAO1	PA0010;PA3725
171	Porphyrin and chlorophyll metabolism PAO1	PA1778
171	CusS-CusR (copper tolerance) two-component regulatory system	PA2810
171	Chlorocyclohexane and chlorobenzene degradation PAO1	PA3498
171	Benzoate degradation PAO1	PA2518
171	Fatty acid degradation PAO1	PA5349
171	Tryptophan metabolism PAO1	PA0202;PA2579;PA3014;PA3589
171	Amino sugar and nucleotide sugar metabolism PAO1	PA4749
171	Putative polar amino acid transport system	PA2902
171	Quorum sensing PAO1	PA0222
171	Glutathione metabolism PAO1	PA1655
171	Pantothenate and CoA biosynthesis PAO1	PA1598
171	Sulfur metabolism PAO1	PA5175
171	Vitamin B6 metabolism PAO1	PA5516
172	Pyruvate metabolism PAO1	PA2555
172	Thiamine metabolism PAO1	PA4973
172	Type III secretion system	PA1692
172	Pentose phosphate pathway PAO1	PA2321
172	Arginine and proline metabolism PAO1	PA4773;PA1421
172	Tyrosine metabolism PAO1	PA2008;PA0865;PA2007;PA2009
172	Porphyrin and chlorophyll metabolism PAO1	PA2947;PA2948
172	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0035
172	Ribosome PAO1	PA4249
172	Glyoxylate and dicarboxylate metabolism PAO1	PA4812
172	Glycerophospholipid metabolism PAO1	PA3584
172	Alanine, aspartate and glutamate metabolism PAO1	PA0266;PA2253;PA0782;PA5508
172	Butanoate metabolism PAO1	PA1999;PA2000;PA2553
172	Flagellar assembly PAO1	PA1095
172	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
172	Quorum sensing PAO1	PA1072;PA1073;PA4776
172	Purine metabolism PAO1	PA5173;PA5497;PA3832
172	Phospholipid transport system	PA4453
172	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA1180
172	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA1179;PA3552;PA3553;PA3558;PA3556
172	Glycerolipid metabolism PAO1	PA3579;PA3582
172	Putative sorbitol/mannitol transport system	PA3187
173	Pyruvate metabolism PAO1	PA4470
173	Iron(III) transport system	PA4687;PA4688
173	Thiamine metabolism PAO1	PA3814
173	Porphyrin and chlorophyll metabolism PAO1	PA3531
173	Glycine, serine and threonine metabolism PAO1	PA2413
173	Tyrosine metabolism PAO1	PA0865;PA2007;PA2009
173	Ribosome PAO1	PA3600
173	Monobactam biosynthesis PAO1	PA2412
173	Aminobenzoate degradation PAO1	PA2514;PA2513
173	D-Methionine transport system	PA3931
173	Folate biosynthesis PAO1	PA3914
173	Ribosome, bacteria	PA3601
173	Putative polar amino acid transport system	PA2204
173	Nitrogen metabolism PAO1	PA0524;PA0523;PA3392;PA3874;PA3877;PA3876;PA3875
173	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
173	Oxidative phosphorylation PAO1	PA1856;PA1317;PA1319;PA1318;PA3929;PA1320;PA3930
173	Sulfur metabolism PAO1	PA4443;PA3446;PA1838;PA0280;PA0283;PA0281;PA4442
173	Iron complex transport system	PA4708;PA4707;PA4706
174	Pentose and glucuronate interconversions PAO1	PA2217
174	Porphyrin and chlorophyll metabolism PAO1	PA4088;PA5243;PA1279
174	Macrolide resistance, MacAB-TolC transporter	PA4974
174	Polyketide sugar unit biosynthesis PAO1	PA5163
174	Base excision repair PAO1	PA4172;PA3495
174	RNA degradation PAO1	PA0336
174	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0244
174	Ribosome PAO1	PA4251;PA4254
174	Fructose and mannose metabolism PAO1	PA0555
174	Streptomycin biosynthesis PAO1	PA5164
174	Cysteine and methionine metabolism PAO1	PA0432
174	Bacterial secretion system PAO1	PA0263
174	Butanoate metabolism PAO1	PA4097
174	Histidine metabolism PAO1	PA5140
174	Ribosome, bacteria	PA4252
174	Bacterial chemotaxis PAO1	PA4500
174	Purine metabolism PAO1	PA1543
174	Phospholipid transport system	PA4456;PA4453
174	Citrate cycle (TCA cycle) PAO1	PA1586;PA1584
174	Oxidative phosphorylation PAO1	PA1553
174	Citrate cycle (TCA cycle, Krebs cycle)	PA1580;PA1588
174	Pantothenate and CoA biosynthesis PAO1	PA1598
174	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1179
175	Pyruvate metabolism PAO1	PA0494;PA5445;PA3452
175	Nicotinate and nicotinamide metabolism PAO1	PA1602;PA0195;PA0196
175	Porphyrin and chlorophyll metabolism PAO1	PA2947
175	Glycine, serine and threonine metabolism PAO1	PA2445;PA2443;PA2442;PA2446
175	Arginine and proline metabolism PAO1	PA3713;PA1421
175	beta-Lactam resistance PAO1	PA2019;PA2018;PA2272
175	Bacterial chemotaxis PAO1	PA4290
175	Type VI secretion system	PA0083;PA1657;PA1661;PA2685;PA1659;PA0084;PA1658;PA0085;PA1668;PA0080;PA1660
175	Benzoate degradation PAO1	PA2507;PA0228;PA2508
175	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
175	Glyoxylate and dicarboxylate metabolism PAO1	PA5415;PA0550;PA2444
175	Thiamine metabolism PAO1	PA4973
175	Glycerophospholipid metabolism PAO1	PA3584
175	Cysteine and methionine metabolism PAO1	PA4773;PA2105;PA4774
175	Butanoate metabolism PAO1	PA0227;PA0226
175	Phenazine biosynthesis PAO1	PA4217
175	Amino sugar and nucleotide sugar metabolism PAO1	PA3552
175	Fructose and mannose metabolism PAO1	PA3562;PA3540;PA3560;PA3561
175	Putative polar amino acid transport system	PA5137
175	Quorum sensing PAO1	PA1002;PA0999;PA1071;PA0997;PA3476;PA0998;PA1000;PA1905;PA1073;PA1072;PA1001;PA1904;PA1070;PA3478;PA4211;PA2569;PA1003;PA0996;PA3479
175	Sulfur metabolism PAO1	PA4130
175	Glycerolipid metabolism PAO1	PA3579;PA3582
175	Cyanoamino acid metabolism PAO1	PA1338;PA2193
175	Fatty acid biosynthesis PAO1	PA3333
176	Pyruvate metabolism PAO1	PA5435
176	Iron(III) transport system	PA4688
176	Arginine and proline metabolism PAO1	PA4773;PA3366;PA4774
176	beta-Lactam resistance PAO1	PA2019
176	Ribosome PAO1	PA5049
176	beta-Alanine metabolism PAO1	PA0130
176	Fructose and mannose metabolism PAO1	PA3545
176	Thiamine metabolism PAO1	PA4973
176	Glycerophospholipid metabolism PAO1	PA3584
176	Histidine metabolism PAO1	PA5100
176	Amino sugar and nucleotide sugar metabolism PAO1	PA5322;PA3559
176	Quorum sensing PAO1	PA4776;PA3364;PA4777
176	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4230;PA4228
176	Phenylalanine metabolism PAO1	PA0865
176	Oxidative phosphorylation PAO1	PA1317;PA1319;PA1318;PA1320;PA1856
176	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3555;PA4374;PA1179;PA3552;PA3553;PA3557;PA3558;PA3556;PA1180
176	Glycerolipid metabolism PAO1	PA3582
176	Glycolysis / Gluconeogenesis PAO1	PA5422
177	Pyruvate metabolism PAO1	PA5436
177	Arginine and proline metabolism PAO1	PA0654;PA4839;PA1687
177	Porphyrin and chlorophyll metabolism PAO1	PA2903;PA1277;PA2904;PA1280
177	Dipeptide transport system	PA4502;PA4500
177	Riboflavin metabolism PAO1	PA1274
177	DNA replication PAO1	PA3642
177	Glycerophospholipid metabolism PAO1	PA2969
177	Peptidoglycan biosynthesis PAO1	PA1959
177	beta-Alanine metabolism PAO1	PA2550
177	Alanine, aspartate and glutamate metabolism PAO1	PA1638
177	Zinc transport system	PA2409
177	Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate	PA3120
177	Folate biosynthesis PAO1	PA0975;PA0976
177	Amino sugar and nucleotide sugar metabolism PAO1	PA5453
177	Valine, leucine and isoleucine biosynthesis PAO1	PA3121
177	Putative polar amino acid transport system	PA4027
177	Spermidine/putrescine transport system	PA3607;PA3608;PA3609;PA3610
177	Quorum sensing PAO1	PA1637;PA0295
177	Purine metabolism PAO1	PA4645;PA0944
177	Glutathione metabolism PAO1	PA0164
177	Oxidative phosphorylation PAO1	PA1320
177	Lipopolysaccharide biosynthesis PAO1	PA3337
177	Sulfur metabolism PAO1	PA3444
177	Putrescine transport system	PA2711
178	Arginine and proline metabolism PAO1	PA0895;PA4773;PA4774;PA0897
178	Dipeptide transport system	PA4500
178	Phosphonate and phosphinate metabolism PAO1	PA3377
178	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
178	Glyoxylate and dicarboxylate metabolism PAO1	PA1501;PA4613
178	Selenocompound metabolism PAO1	PA0849
178	beta-Alanine metabolism PAO1	PA3570
178	Vanadium resistance, efflux pump MexGHI-OpmD	PA4206;PA4205;PA4208;PA4207
178	Bacterial secretion system PAO1	PA1701;PA0685;PA0678
178	Folate biosynthesis PAO1	PA3030
178	Quorum sensing PAO1	PA3319
178	Nitrogen metabolism PAO1	PA3876;PA3877
178	Aminoacyl-tRNA biosynthesis, prokaryotes	PA5051
178	Glutathione metabolism PAO1	PA2813
178	Phosphonate transport system	PA3384;PA3383
178	Sulfur metabolism PAO1	PA3938
178	Glycerolipid metabolism PAO1	PA3582
179	Phosphotransferase system (PTS) PAO1	PA4464
179	Pyruvate metabolism PAO1	PA5436
179	Valine, leucine and isoleucine degradation PAO1	PA1587;PA3014;PA2011
179	Tyrosine metabolism PAO1	PA2473
179	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA5038
179	NitT/TauT family transport system	PA3514
179	Ribosome PAO1	PA4267
179	Glyoxylate and dicarboxylate metabolism PAO1	PA4812
179	Cysteine and methionine metabolism PAO1	PA3139
179	Bacterial secretion system PAO1	PA3103;PA3486
179	Flagellar assembly PAO1	PA3351
179	Putative polar amino acid transport system	PA1258
179	Spermidine/putrescine transport system	PA0206;PA0205
179	Quorum sensing PAO1	PA3476;PA3252;PA3479
179	Purine metabolism PAO1	PA5176
180	Geraniol degradation PAO1	PA2887
180	Porphyrin and chlorophyll metabolism PAO1	PA4399
180	Type II general secretion pathway	PA2672;PA1382
180	Arginine and proline metabolism PAO1	PA0219
180	Riboflavin metabolism PAO1	PA1274
180	Nucleotide excision repair PAO1	PA4234
180	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA1224
180	Tryptophan biosynthesis, chorismate => tryptophan	PA0651
180	Alanine, aspartate and glutamate metabolism PAO1	PA3459
180	Pyridoxal biosynthesis, erythrose-4P => pyridoxal-5P	PA1375
180	Amino sugar and nucleotide sugar metabolism PAO1	PA1384
180	Putative ABC transport system	PA2858
180	Purine metabolism PAO1	PA1532;PA1393;PA3217
180	Inositol phosphate metabolism PAO1	PA3818
181	Pyruvate metabolism PAO1	PA1984;PA1770;PA4771
181	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	PA1588;PA1589
181	Type II general secretion pathway	PA3105
181	Ribosome PAO1	PA4246
181	Aminoglycoside resistance, protease FtsH	PA4751
181	Mismatch repair PAO1	PA4316;PA4042
181	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA5063
181	Glycerophospholipid metabolism PAO1	PA0844
181	Peptidoglycan biosynthesis PAO1	PA5045
181	Cysteine and methionine metabolism PAO1	PA3107
181	Amino sugar and nucleotide sugar metabolism PAO1	PA4450
181	Ribosome, bacteria	PA4433
181	Purine metabolism PAO1	PA4865
181	Aminoacyl-tRNA biosynthesis PAO1	PA3482
181	Lipopolysaccharide biosynthesis PAO1	PA4425
181	Methane metabolism PAO1	PA4626
181	Sulfur metabolism PAO1	PA2709
181	Glycolysis / Gluconeogenesis PAO1	PA4732;PA5422
182	Pyruvate metabolism PAO1	PA3687
182	Fructose and mannose metabolism PAO1	PA5322;PA3540;PA3551;PA3541;PA3542;PA3547;PA3545
182	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	PA4389
182	Cysteine and methionine metabolism PAO1	PA4773;PA2105
182	Alanine, aspartate and glutamate metabolism PAO1	PA5508
182	Styrene degradation PAO1	PA4073
182	Flagellar assembly PAO1	PA1078;PA1100;PA1080;PA1441;PA1077;PA1081;PA1082;PA3526;PA1079
182	Putative ABC transport system	PA4065
182	Bacterial chemotaxis PAO1	PA4307
182	Quorum sensing PAO1	PA2569;PA4211
182	Purine metabolism PAO1	PA0134
182	Glycolysis / Gluconeogenesis PAO1	PA5422
183	Cytochrome c oxidase, cbb3-type	PA1556
183	RNA degradation PAO1	PA4761;PA3861
183	Type VI secretion system	PA1661;PA1659;PA1666;PA1656;PA1662;PA1660
183	Phosphonate and phosphinate metabolism PAO1	PA3378;PA3380;PA3377
183	Glyoxylate and dicarboxylate metabolism PAO1	PA4810;PA2147;PA4812
183	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA5223
183	Glycerophospholipid metabolism PAO1	PA3319;PA0347;PA4351
183	Peptidoglycan biosynthesis PAO1	PA4417;PA4418
183	beta-Alanine metabolism PAO1	PA3713;PA0441
183	Bacterial secretion system PAO1	PA0681;PA0679;PA0677
183	Starch and sucrose metabolism PAO1	PA2164;PA2151
183	Biosynthesis of unsaturated fatty acids PAO1	PA0182
183	Folate biosynthesis PAO1	PA3910
183	Amino sugar and nucleotide sugar metabolism PAO1	PA2022
183	Putative polar amino acid transport system	PA2204
183	Purine metabolism PAO1	PA4443;PA4442;PA1931;PA1933
183	Nitrogen metabolism PAO1	PA4588;PA0523
183	Phosphonate transport system	PA3382;PA3384;PA3383
183	Citrate cycle (TCA cycle) PAO1	PA2624;PA5445;PA5435
183	Inositol phosphate metabolism PAO1	PA4748
183	Lipopolysaccharide biosynthesis PAO1	PA1792
183	Sulfur metabolism PAO1	PA3446
184	Pyruvate metabolism PAO1	PA5445;PA1984
184	Arginine biosynthesis PAO1	PA5171;PA5172
184	Porphyrin and chlorophyll metabolism PAO1	PA1279
