feature	pathway	gene_signature_definition
168	Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine	PA4180
168	Quorum sensing PAO1	PA0427;PA0609
168	Nitrogen metabolism PAO1	PA3392;PA0524;PA1024
168	Aminoacyl-tRNA biosynthesis, prokaryotes	PA4138
168	ABC-2 type transport system	PA5230
168	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3555;PA3553;PA3557
168	Oxidative phosphorylation PAO1	PA4133;PA3929
168	Sulfur metabolism PAO1	PA2105
168	Iron complex transport system	PA4158
169	Denitrification, nitrate => nitrogen	PA0523
169	Monobactam biosynthesis PAO1	PA4443;PA2412
169	Aminobenzoate degradation PAO1	PA2514;PA3366;PA0704
169	Glyoxylate and dicarboxylate metabolism PAO1	PA5355
169	Phenazine biosynthesis PAO1	PA0999;PA0997;PA0998;PA1000
169	Putative ABC transport system	PA4064
169	Fructose and mannose metabolism PAO1	PA3560
169	Putative polar amino acid transport system	PA1256
169	Quorum sensing PAO1	PA1001;PA0996
169	Nitrogen metabolism PAO1	PA3392;PA0524
169	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226
169	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	PA4121;PA4122
169	Pyrimidine metabolism PAO1	PA3527
169	Sulfur metabolism PAO1	PA1061
169	Type III secretion system	PA1719;PA1691;PA1698;PA1701;PA1722;PA1717;PA1690;PA1697;PA1695;PA1725;PA1723;PA1724;PA1694;PA1716;PA1696;PA1693;PA1692;PA1703
170	One carbon pool by folate PAO1	PA3437
170	Arginine biosynthesis PAO1	PA5171
170	Degradation of aromatic compounds PAO1	PA2508
170	Glycine, serine and threonine metabolism PAO1	PA1326
170	Denitrification, nitrate => nitrogen	PA0523
170	Tyrosine metabolism PAO1	PA2008;PA5427;PA2009;PA0865
170	Bacterial chemotaxis PAO1	PA1561
170	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
170	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA5221
170	Bacterial secretion system PAO1	PA2371
170	Putative polar amino acid transport system	PA5153;PA5155
170	Quorum sensing PAO1	PA4912
170	Nitrogen metabolism PAO1	PA3392;PA0524
170	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
170	ABC-2 type transport system	PA5230
170	Citrate cycle (TCA cycle) PAO1	PA4470
170	Oxidative phosphorylation PAO1	PA1856;PA1557;PA1317;PA2691;PA1319;PA1318;PA1320;PA1556
170	Lipopolysaccharide biosynthesis PAO1	PA3337
170	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
171	Degradation of aromatic compounds PAO1	PA4124;PA4123
171	Arginine and proline metabolism PAO1	PA4773
171	Tyrosine metabolism PAO1	PA4121
171	Nitrogen metabolism PAO1	PA0524
171	Phenylalanine metabolism PAO1	PA5304
171	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	PA4125;PA4122
171	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3552
171	Type III secretion system	PA1719;PA1691;PA1722;PA1701;PA1698;PA1695;PA1690;PA1697;PA1725;PA1723;PA1724;PA1694;PA1716;PA1692;PA1717;PA1696;PA1693;PA1703
172	One carbon pool by folate PAO1	PA3751
172	Arginine and proline metabolism PAO1	PA4773;PA4189;PA4163;PA4774
172	Glycine, serine and threonine metabolism PAO1	PA2413
172	Tyrosine metabolism PAO1	PA4127;PA4121;PA4128;PA4122;PA4125;PA4123;PA4124;PA0865
172	beta-Lactam resistance PAO1	PA0958
172	Glycolysis / Gluconeogenesis PAO1	PA3195
172	Monobactam biosynthesis PAO1	PA2412
172	Thiamine metabolism PAO1	PA3975
172	Cysteine and methionine metabolism PAO1	PA1927
172	Bacterial secretion system PAO1	PA1696
172	Butanoate metabolism PAO1	PA4153;PA4148
172	Zinc transport system	PA2409;PA2408
172	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
172	Putative ABC transport system	PA4064
172	Fructose and mannose metabolism PAO1	PA3547;PA3541;PA3545
172	Quorum sensing PAO1	PA0999;PA0997;PA0998;PA1000;PA0609;PA0996;PA4777
172	Nitrogen metabolism PAO1	PA0524;PA5508
172	Aminoacyl-tRNA biosynthesis, prokaryotes	PA4138
172	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3554;PA3555;PA3557
172	Citrate cycle (TCA cycle) PAO1	PA4470;PA5445;PA4152
172	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3558;PA3556;PA3552;PA3553
172	Sulfur metabolism PAO1	PA3937;PA3938;PA3444
172	Type III secretion system	PA1693
173	Fatty acid metabolism PAO1	PA2950;PA3645;PA5174
173	Arginine biosynthesis PAO1	PA5173;PA5171;PA5172
173	Biotin metabolism PAO1	PA0504
173	Arginine and proline metabolism PAO1	PA0654
173	Leucine degradation, leucine => acetoacetate + acetyl-CoA	PA2248
173	Glycine, serine and threonine metabolism PAO1	PA2446
173	Tyrosine metabolism PAO1	PA2008;PA0865
173	Porphyrin and chlorophyll metabolism PAO1	PA3531
173	Dipeptide transport system	PA4504;PA4505;PA4503
173	Bacterial chemotaxis PAO1	PA0179;PA0178
173	Glycerophospholipid metabolism PAO1	PA3603
173	Peptidoglycan biosynthesis PAO1	PA0378
173	Histidine metabolism PAO1	PA5140
173	Folate biosynthesis PAO1	PA3111
173	SagS-HptB-HsbR (swarming activity and biofilm formation) two-component regulatory system	PA1611
173	Putative polar amino acid transport system	PA4194
173	Spermidine/putrescine transport system	PA3607
173	Quorum sensing PAO1	PA0997;PA3477;PA3479
173	Citrate cycle (TCA cycle) PAO1	PA3417
173	Lipopolysaccharide biosynthesis PAO1	PA4517
173	Pantothenate and CoA biosynthesis PAO1	PA0363
173	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249;PA3310
173	Glycerolipid metabolism PAO1	PA2969
173	Fatty acid biosynthesis PAO1	PA2968
174	Arginine biosynthesis PAO1	PA5173
174	Pentose phosphate pathway PAO1	PA3181;PA3194;PA0330;PA3182;PA2321;PA3183
174	RNA degradation PAO1	PA2840
174	NitT/TauT family transport system	PA3514
174	Glycerophospholipid metabolism PAO1	PA3584
174	Peptidoglycan biosynthesis PAO1	PA1959
174	Cysteine and methionine metabolism PAO1	PA5025
174	Histidine metabolism PAO1	PA3151;PA3152
174	Amino sugar and nucleotide sugar metabolism PAO1	PA3159;PA3156;PA3148;PA3193;PA3155;PA1384
174	Spermidine/putrescine transport system	PA0206;PA0203
174	Quorum sensing PAO1	PA0295
174	ABC-2 type transport system	PA5230
174	Oxidative phosphorylation PAO1	PA1317;PA1556
174	Sulfur metabolism PAO1	PA0518
174	Glycolysis / Gluconeogenesis PAO1	PA5427;PA3195
175	One carbon pool by folate PAO1	PA3751
175	Ribosome PAO1	PA2970;PA3742;PA4741
175	Tetrahydrofolate biosynthesis, GTP => THF	PA3438
175	Glyoxylate and dicarboxylate metabolism PAO1	PA2634
175	Thiamine metabolism PAO1	PA3814
175	Bacterial secretion system PAO1	PA0081;PA2674
175	Putative ABC transport system	PA4593
175	Spermidine/putrescine transport system	PA0326
175	Aminoacyl-tRNA biosynthesis, prokaryotes	PA1794;PA3482
175	NAD biosynthesis, aspartate => NAD	PA4006
175	Branched-chain amino acid transport system	PA1073
175	Aminoacyl-tRNA biosynthesis PAO1	PA0963
175	Phosphonate transport system	PA3315
175	Pyrimidine metabolism PAO1	PA3480;PA3637
175	Oxidative phosphorylation PAO1	PA1552;PA1318
175	2-Oxocarboxylic acid metabolism PAO1	PA3792;PA1580;PA4696
175	Lipopolysaccharide biosynthesis PAO1	PA4458
175	Microcin C transport system	PA2060;PA1811
176	Pyruvate metabolism PAO1	PA1135
176	Valine, leucine and isoleucine degradation PAO1	PA3570;PA3418;PA0747;PA2015;PA2550
176	Porphyrin and chlorophyll metabolism PAO1	PA1277
176	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA5038
176	beta-Alanine metabolism PAO1	PA3713
176	Bacterial chemotaxis PAO1	PA2573;PA4500;PA4502;PA0179
176	Glycerophospholipid metabolism PAO1	PA3651
176	Histidine metabolism PAO1	PA5140
176	Spermidine/putrescine transport system	PA3607;PA3609;PA3610;PA3608
176	Quorum sensing PAO1	PA3250
176	Purine metabolism PAO1	PA4645
176	Lipopolysaccharide biosynthesis PAO1	PA3337
177	Pyruvate metabolism PAO1	PA0494;PA2382;PA4771
177	Pentose phosphate pathway PAO1	PA3182
177	Arginine and proline metabolism PAO1	PA4773;PA1421;PA0782
177	Tyrosine metabolism PAO1	PA0865;PA4123;PA4121
177	beta-Lactam resistance PAO1	PA0958
177	Fructose and mannose metabolism PAO1	PA3541
177	Propanoate metabolism PAO1	PA0132
177	Type VI secretion system	PA0083;PA1657;PA0085;PA0084;PA1658
177	Histidine metabolism PAO1	PA5106
177	Glycerophospholipid metabolism PAO1	PA3584
177	Alanine, aspartate and glutamate metabolism PAO1	PA5508
177	D-Methionine transport system	PA3931
177	Phenazine biosynthesis PAO1	PA4217
177	Amino sugar and nucleotide sugar metabolism PAO1	PA3554;PA3552;PA3553;PA3540;PA3551;PA3559
177	Putative polar amino acid transport system	PA2204;PA4193;PA4192
177	Quorum sensing PAO1	PA3361
177	Phenylalanine metabolism PAO1	PA0872
177	Oxidative phosphorylation PAO1	PA1320;PA1319;PA1318;PA1856;PA1321
177	Sulfur metabolism PAO1	PA0282;PA4443;PA1756;PA3446;PA1838;PA3937;PA0280;PA3443;PA0283;PA0281;PA3444;PA3936;PA3938;PA4442
177	Glycerolipid metabolism PAO1	PA3582
178	Pyruvate metabolism PAO1	PA4470
178	Arginine biosynthesis PAO1	PA2828
178	Degradation of aromatic compounds PAO1	PA2507;PA4091;PA2509;PA4125;PA4123;PA2508;PA4121
178	Porphyrin and chlorophyll metabolism PAO1	PA2948
178	Glycine, serine and threonine metabolism PAO1	PA3710
178	Valine, leucine and isoleucine degradation PAO1	PA2247;PA3570;PA2248;PA3569
178	Tyrosine metabolism PAO1	PA4447
178	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
178	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
178	Glyoxylate and dicarboxylate metabolism PAO1	PA2446;PA5354;PA2445;PA2442;PA2444;PA5355
178	Quorum sensing PAO1	PA4910;PA1432;PA4912
178	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
178	ABC-2 type transport system	PA2811
178	Glycerolipid metabolism PAO1	PA2862
178	Iron complex transport system	PA4158
179	Phosphotransferase system (PTS) PAO1	PA4464
179	Gluconeogenesis, oxaloacetate => fructose-6P	PA3001
179	RNA degradation PAO1	PA4385;PA4944;PA4761
179	Tyrosine metabolism PAO1	PA0865;PA2009
179	Ribosome PAO1	PA4260;PA2742;PA4246;PA4934;PA3162;PA4259;PA5316;PA4568;PA4251;PA4272;PA4253;PA4240;PA3656;PA4271;PA4250;PA4244;PA3745;PA4242;PA4254;PA4241;PA4264
179	Bacterial chemotaxis PAO1	PA3348
179	Aminoglycoside resistance, protease FtsH	PA4751;PA2604;PA4942
179	Glyoxylate and dicarboxylate metabolism PAO1	PA2634
179	Flagellar assembly PAO1	PA3351;PA1092
179	Ribosome, bacteria	PA4433;PA4273;PA0579;PA4257;PA4256;PA4563;PA4248;PA5570;PA4249;PA4258;PA4671;PA4239;PA4268;PA4261;PA4274;PA2741;PA4263;PA4267;PA4262;PA4247;PA4245
179	Quorum sensing PAO1	PA3477
179	Purine metabolism PAO1	PA5337
179	Phenylalanine metabolism PAO1	PA0872
179	Sulfur relay system PAO1	PA3814
179	Pyrimidine metabolism PAO1	PA3807;PA4238
179	Citrate cycle (TCA cycle) PAO1	PA1588;PA2623
179	Oxidative phosphorylation PAO1	PA5559;PA4431;PA2638;PA1583;PA1582;PA5558
179	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	PA1010
180	Pyruvate metabolism PAO1	PA0887;PA0494;PA5445
180	Multidrug resistance, efflux pump MexPQ-OpmE	PA4778
180	Arginine biosynthesis PAO1	PA5172
180	Nicotinate and nicotinamide metabolism PAO1	PA0143
180	Type II general secretion pathway	PA3104
180	Bacterial chemotaxis PAO1	PA2573;PA0177;PA0179
180	Type VI secretion system	PA1657;PA1656;PA1658;PA1659
180	Butanoate metabolism PAO1	PA5058
180	Phenazine biosynthesis PAO1	PA4217
180	Quorum sensing PAO1	PA0997;PA0998;PA1902;PA2570;PA1002;PA1905;PA3477;PA3361;PA1904;PA2587;PA1003;PA0996;PA1432;PA3478;PA3724;PA1000;PA3479;PA0999;PA3476;PA1130;PA1001;PA1903;PA4211
180	Hemophore/metalloprotease transport system	PA1247
180	Oxidative phosphorylation PAO1	PA4133
180	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
180	Sulfur metabolism PAO1	PA4130
180	Cyanoamino acid metabolism PAO1	PA2193;PA2194;PA2195
180	Putrescine transport system	PA2592
180	Fatty acid biosynthesis PAO1	PA3333
180	Putative sorbitol/mannitol transport system	PA3187
181	Sec (secretion) system	PA4276;PA5128
181	Glycine, serine and threonine metabolism PAO1	PA5372
181	Nucleotide excision repair PAO1	PA4234
181	Ribosome PAO1	PA4563;PA5570;PA4250
181	Benzoate degradation PAO1	PA0968
181	Nicotinate and nicotinamide metabolism PAO1	PA1823
181	Ornithine biosynthesis, glutamate => ornithine	PA4402
181	Streptomycin biosynthesis PAO1	PA5164
181	Glycerophospholipid metabolism PAO1	PA2584
181	Bacterial secretion system PAO1	PA5568
181	Starch and sucrose metabolism PAO1	PA2144
181	Zinc transport system	PA2408
181	Glycine betaine/proline transport system	PA5388
181	Ribosome, bacteria	PA2970
181	dTDP-L-rhamnose biosynthesis	PA5162
181	Purine metabolism PAO1	PA4443;PA4854;PA4670;PA0934
181	Glutathione metabolism PAO1	PA2826
181	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4230;PA4228
181	Chloroalkane and chloroalkene degradation PAO1	PA1982
181	Citrate cycle (TCA cycle) PAO1	PA5435
181	Lipopolysaccharide biosynthesis PAO1	PA4517
181	Sulfur metabolism PAO1	PA2566
182	Pentose phosphate pathway PAO1	PA3181;PA3182
182	Porphyrin and chlorophyll metabolism PAO1	PA4235;PA0510;PA0024
182	Putative sorbitol/mannitol transport system	PA3187
182	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0025
182	Selenocompound metabolism PAO1	PA0849
182	Flagellar assembly PAO1	PA1092
182	Folate biosynthesis PAO1	PA3870
182	Nitrogen metabolism PAO1	PA0523;PA0524;PA3392;PA0519;PA3875;PA3877;PA3874;PA3872
182	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4230;PA4228
182	Oxidative phosphorylation PAO1	PA1317;PA1319;PA1856
182	Sulfur metabolism PAO1	PA0518
183	Pyruvate metabolism PAO1	PA0927
183	Iron(III) transport system	PA4688
183	Multidrug resistance, efflux pump MexPQ-OpmE	PA4778
183	Nicotinate and nicotinamide metabolism PAO1	PA4376;PA4006
183	Glycine, serine and threonine metabolism PAO1	PA0851
183	Type II general secretion pathway	PA0684
183	Valine, leucine and isoleucine degradation PAO1	PA2015;PA2013;PA2014;PA2011;PA2000;PA2012;PA3569;PA3570
183	beta-Lactam resistance PAO1	PA2020
183	Propanoate metabolism PAO1	PA0794;PA0793;PA0792
183	Type VI secretion system	PA0084
183	Vitamin B6 metabolism PAO1	PA1375
183	Butanoate metabolism PAO1	PA4153
183	Putative polar amino acid transport system	PA5155
183	Spermidine/putrescine transport system	PA0205
183	Quorum sensing PAO1	PA3476;PA0604;PA2570;PA3361;PA0605;PA0603
183	Phosphonate transport system	PA3316
183	Sulfur metabolism PAO1	PA0281
183	Putrescine transport system	PA0303
184	Multidrug resistance, efflux pump MexPQ-OpmE	PA4778
184	Fructose and mannose metabolism PAO1	PA3541
184	Type VI secretion system	PA1667;PA1657;PA1511;PA1659;PA1658;PA1656;PA1662;PA1660;PA0089
184	Glyoxylate and dicarboxylate metabolism PAO1	PA4236
184	Glycine betaine/proline transport system	PA3236
184	Quorum sensing PAO1	PA1002;PA0999;PA3476;PA0997;PA4211;PA3724;PA0998;PA1000;PA1001;PA0996;PA2587;PA1905;PA1003;PA1432
184	Hemophore/metalloprotease transport system	PA1247;PA1246
184	Cyanoamino acid metabolism PAO1	PA2193
185	Pyruvate metabolism PAO1	PA5445
185	NitT/TauT family transport system	PA2308
185	Ribosome PAO1	PA3601;PA3600
185	Propanoate metabolism PAO1	PA0887;PA0130
185	Monobactam biosynthesis PAO1	PA2412
185	Glyoxylate and dicarboxylate metabolism PAO1	PA5420;PA2445;PA2444;PA2446
185	Glycerophospholipid metabolism PAO1	PA4351
185	D-Methionine transport system	PA3931
185	Folate biosynthesis PAO1	PA3028
185	Glycine betaine/proline transport system	PA3236
185	Putative polar amino acid transport system	PA2204;PA2202
185	Quorum sensing PAO1	PA4776
185	Purine metabolism PAO1	PA0387
185	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
185	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA1180
185	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1179;PA3553
185	Sulfur metabolism PAO1	PA3937;PA0186;PA2310
186	Pyruvate metabolism PAO1	PA5435
186	Arginine and proline metabolism PAO1	PA1421
186	Porphyrin and chlorophyll metabolism PAO1	PA4880
186	Ribosome PAO1	PA3600
186	Type VI secretion system	PA0262;PA1657;PA1661;PA1656;PA0263
186	Histidine metabolism PAO1	PA5106;PA5100;PA5098
186	Selenocompound metabolism PAO1	PA1927
186	Flagellar assembly PAO1	PA1094
186	Amino sugar and nucleotide sugar metabolism PAO1	PA2232
186	Putative ABC transport system	PA4065
186	Quorum sensing PAO1	PA2570;PA3361;PA0996
186	Purine metabolism PAO1	PA5497
186	Nitrogen metabolism PAO1	PA0524;PA0523;PA3392;PA1024;PA0519;PA5508
186	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA1179
186	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine	PA1417
186	Oxidative phosphorylation PAO1	PA1319
186	Sulfur metabolism PAO1	PA0518;PA0281
186	Glycerolipid metabolism PAO1	PA3582
187	Pentose phosphate pathway PAO1	PA3183;PA3182
187	Macrolide resistance, MacAB-TolC transporter	PA1179
187	Putative sorbitol/mannitol transport system	PA3187
187	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	PA3194
187	Type VI secretion system	PA1660;PA0263
187	Benzoate degradation PAO1	PA2507;PA0232;PA0231;PA0228;PA2509;PA2508
187	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
187	Thiamine metabolism PAO1	PA3686;PA3814
187	Selenocompound metabolism PAO1	PA1927
187	Bacterial secretion system PAO1	PA3820
187	Butanoate metabolism PAO1	PA0227;PA5445
187	Zinc transport system	PA2407
187	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4230;PA4228
187	Citrate cycle (TCA cycle) PAO1	PA4470
187	Oxidative phosphorylation PAO1	PA1555;PA1556;PA4431;PA4430;PA2644
187	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1180
187	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
187	Glycolysis / Gluconeogenesis PAO1	PA3193
188	Thiamine metabolism PAO1	PA4051
188	Dipeptide transport system	PA4504;PA4503
188	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA1224
188	Bacterial secretion system PAO1	PA3486
188	Flagellar assembly PAO1	PA1094;PA1095;PA1092;PA1086;PA1087
188	Histidine metabolism PAO1	PA3151;PA3152
188	Amino sugar and nucleotide sugar metabolism PAO1	PA3159;PA3155;PA2232;PA3158;PA3148
188	Putative polar amino acid transport system	PA4195;PA4194;PA4193;PA4192
188	Quorum sensing PAO1	PA3476;PA0605;PA0604;PA0603;PA3364
189	Porphyrin and chlorophyll metabolism PAO1	PA0510
189	Denitrification, nitrate => nitrogen	PA0519;PA0523
189	Tyrosine metabolism PAO1	PA4127;PA4128;PA4122;PA4125;PA4123;PA4124;PA4121
189	Propanoate metabolism PAO1	PA0494
189	Bacterial secretion system PAO1	PA1695;PA1697;PA1701;PA1723;PA1696
189	Quorum sensing PAO1	PA4207
189	Nitrogen metabolism PAO1	PA3392;PA0524
189	Oxidative phosphorylation PAO1	PA1555;PA1556;PA3929;PA1557
189	Sulfur metabolism PAO1	PA0518
189	Type III secretion system	PA1698;PA1692;PA1693;PA1703
190	Fatty acid metabolism PAO1	PA0098
190	Arginine and proline metabolism PAO1	PA2317;PA0782
190	Glycine, serine and threonine metabolism PAO1	PA5379;PA5417;PA2446;PA5419;PA2445;PA2444;PA5416;PA5418
190	Valine, leucine and isoleucine degradation PAO1	PA3569
190	Propanoate metabolism PAO1	PA3568;PA0887;PA0494;PA3570
190	Type VI secretion system	PA0083;PA0091;PA2685;PA0089;PA0082;PA0095;PA0077;PA0088;PA0085;PA0079;PA0084;PA0080;PA0078;PA0090;PA0087
190	Aminobenzoate degradation PAO1	PA2514;PA2513
190	Glyoxylate and dicarboxylate metabolism PAO1	PA5420
190	Glycerophospholipid metabolism PAO1	PA2541;PA3584;PA2536
190	Bacterial secretion system PAO1	PA0074;PA0081;PA0075
190	Styrene degradation PAO1	PA4073
190	Glycine betaine/proline transport system	PA3236
190	Putative ABC transport system	PA0072
190	Putative polar amino acid transport system	PA2204
190	Quorum sensing PAO1	PA2569;PA3724;PA4777
190	Fluorobenzoate degradation PAO1	PA2507
190	Methane metabolism PAO1	PA5421
190	Glycerolipid metabolism PAO1	PA3582
191	Putative sorbitol/mannitol transport system	PA3187
191	Leucine degradation, leucine => acetoacetate + acetyl-CoA	PA2014
191	Valine, leucine and isoleucine degradation PAO1	PA2013;PA2015;PA2550
191	Ribosome PAO1	PA0579
191	Glycolysis / Gluconeogenesis PAO1	PA5427
191	Propanoate metabolism PAO1	PA0836
191	Glyoxylate and dicarboxylate metabolism PAO1	PA3181
191	Glycerophospholipid metabolism PAO1	PA4351
191	beta-Alanine metabolism PAO1	PA4774
191	Cysteine and methionine metabolism PAO1	PA3816
191	Amino sugar and nucleotide sugar metabolism PAO1	PA3554;PA3193;PA4450
191	Putative polar amino acid transport system	PA2902
191	Quorum sensing PAO1	PA4207;PA0295;PA4211
191	Purine metabolism PAO1	PA4443
191	ABC-2 type transport system	PA5230
191	Phenylalanine metabolism PAO1	PA5304
191	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3558
191	Pyrimidine metabolism PAO1	PA0403;PA5497;PA3050
191	Oxidative phosphorylation PAO1	PA1557
191	Lipopolysaccharide biosynthesis PAO1	PA3337
192	Fatty acid metabolism PAO1	PA3333
192	Arginine and proline metabolism PAO1	PA0782
192	Glycine, serine and threonine metabolism PAO1	PA5379;PA5416;PA1587;PA5415;PA5419;PA5417;PA3710;PA5418
192	Sulfate transport system	PA0281
192	Valine, leucine and isoleucine degradation PAO1	PA2000;PA3569;PA2011
192	Tyrosine metabolism PAO1	PA2009
192	beta-Lactam resistance PAO1	PA3721
192	Ribosome PAO1	PA4257;PA4258;PA4256;PA4250;PA4273;PA2742
192	Bacterial chemotaxis PAO1	PA1646;PA4520
192	Propanoate metabolism PAO1	PA0795;PA0796;PA2553;PA3568;PA0793;PA3570
192	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
192	Benzoate degradation PAO1	PA0228;PA2508;PA0447
192	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
192	Glyoxylate and dicarboxylate metabolism PAO1	PA5420
192	Glycerophospholipid metabolism PAO1	PA2584
192	Butanoate metabolism PAO1	PA0227
192	Glycine betaine/proline transport system	PA5378;PA5376;PA3236
192	Ribosome, bacteria	PA3656;PA4241;PA4272;PA4254;PA4260
192	Putative polar amino acid transport system	PA2204
192	Quorum sensing PAO1	PA1874;PA3724;PA0844;PA3364
192	Purine metabolism PAO1	PA4270;PA3232
192	Pyrimidine metabolism PAO1	PA4238
192	Oxidative phosphorylation PAO1	PA0106;PA0113;PA0107
192	Methane metabolism PAO1	PA3628;PA3629;PA5421
192	Lysine degradation PAO1	PA1586
192	Type VI secretion system	PA0085;PA0077;PA0083;PA0084
193	Pyruvate metabolism PAO1	PA4771
193	Nicotinate and nicotinamide metabolism PAO1	PA3505;PA0196
193	Arginine and proline metabolism PAO1	PA0202
193	Glycine, serine and threonine metabolism PAO1	PA3504
193	NitT/TauT family transport system	PA3512;PA3514;PA3513
193	CusS-CusR (copper tolerance) two-component regulatory system	PA4885
193	Chlorocyclohexane and chlorobenzene degradation PAO1	PA3498
193	Histidine metabolism PAO1	PA3151;PA3152
193	Bacterial secretion system PAO1	PA1698;PA2685;PA1695;PA1716;PA1696;PA1693
193	Flagellar assembly PAO1	PA3526
193	Butanoate metabolism PAO1	PA3506
193	Amino sugar and nucleotide sugar metabolism PAO1	PA3159;PA3156;PA3155;PA3158;PA3148
193	Putative polar amino acid transport system	PA4192
193	Spermidine/putrescine transport system	PA0206;PA0204;PA0203
193	Quorum sensing PAO1	PA1637
193	Oxidative phosphorylation PAO1	PA1320
193	Sulfur metabolism PAO1	PA2566
193	Type III secretion system	PA1722;PA1701;PA1692
194	Pyruvate metabolism PAO1	PA5192
194	Porphyrin and chlorophyll metabolism PAO1	PA1281
194	Ribosome PAO1	PA3742;PA4567;PA4249;PA4254;PA4242
194	Alanine, aspartate and glutamate metabolism PAO1	PA5549
194	Ribosome, bacteria	PA4563;PA2742;PA4245
194	Valine, leucine and isoleucine biosynthesis PAO1	PA3506
194	Spermidine/putrescine transport system	PA0204
194	Quorum sensing PAO1	PA4804
194	Purine metabolism PAO1	PA5493;PA2629;PA4238;PA5338
194	Oxidative phosphorylation PAO1	PA4429
194	2-Oxocarboxylic acid metabolism PAO1	PA4694;PA3792
195	Nicotinate and nicotinamide metabolism PAO1	PA0196
195	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0872
195	Bacterial chemotaxis PAO1	PA2652
195	Type VI secretion system	PA1656;PA1659
195	Glyoxylate and dicarboxylate metabolism PAO1	PA4811
195	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA0865
195	Alanine, aspartate and glutamate metabolism PAO1	PA0266
195	Putative polar amino acid transport system	PA4195
195	Quorum sensing PAO1	PA0999;PA1002;PA3476;PA1871;PA0997;PA3724;PA0998;PA3477;PA1003;PA1000;PA1001;PA1432;PA3478;PA1073;PA0996;PA3479
195	Purine metabolism PAO1	PA0143;PA3770;PA3517
195	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
195	Oxidative phosphorylation PAO1	PA1317;PA1319;PA1318;PA1320
195	Sulfur metabolism PAO1	PA3445;PA3936;PA3442;PA3443;PA3935;PA3444;PA3937
195	Cyanoamino acid metabolism PAO1	PA2193
195	Putrescine transport system	PA2592
196	Pyruvate metabolism PAO1	PA4771
196	Arginine biosynthesis PAO1	PA5171
196	Degradation of aromatic compounds PAO1	PA1966;PA5427
196	Porphyrin and chlorophyll metabolism PAO1	PA2906;PA2904;PA2944
196	beta-Lactam resistance PAO1	PA0958
196	Bacterial chemotaxis PAO1	PA4496;PA4500;PA1946
196	Cysteine and methionine metabolism PAO1	PA1927
196	Histidine metabolism PAO1	PA3151
196	Amino sugar and nucleotide sugar metabolism PAO1	PA3159
196	Spermidine/putrescine transport system	PA3607;PA3608
196	Quorum sensing PAO1	PA3476;PA3477;PA0295
196	Nitrogen metabolism PAO1	PA3877;PA0519;PA0102
196	Pyrimidine metabolism PAO1	PA5497
196	Oxidative phosphorylation PAO1	PA1557;PA4031;PA1556
