feature	pathway	gene_signature_definition
140	Flagellar assembly PAO1	PA1104
140	Butanoate metabolism PAO1	PA5445
140	Vancomycin resistance PAO1	PA5302
140	Glycine betaine/proline transport system	PA3236
140	Quorum sensing PAO1	PA4910;PA4909;PA4912;PA0844;PA4911;PA4913;PA3479
140	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4225;PA4228;PA4230;PA4224
140	Phenylalanine metabolism PAO1	PA5304
140	Chloroalkane and chloroalkene degradation PAO1	PA1982;PA5421
140	Citrate cycle (TCA cycle) PAO1	PA4470
140	Oxidative phosphorylation PAO1	PA0106;PA1317;PA1319;PA1318;PA0105;PA1320;PA1321;PA0112;PA0108;PA0107
140	Glycerolipid metabolism PAO1	PA2862
140	Putative sorbitol/mannitol transport system	PA3187
141	Pyruvate metabolism PAO1	PA3452;PA4771;PA2553
141	Pentose phosphate pathway PAO1	PA2321
141	Porphyrin and chlorophyll metabolism PAO1	PA0510;PA2944
141	Denitrification, nitrate => nitrogen	PA3392;PA0519
141	Type VI secretion system	PA1667;PA1657;PA1661;PA1659;PA1658;PA1656;PA1662;PA1660
141	Benzoate degradation PAO1	PA0447
141	Bacterial secretion system PAO1	PA1701
141	Flagellar assembly PAO1	PA1094;PA1095;PA1092;PA1087
141	D-Methionine transport system	PA2351
141	Quorum sensing PAO1	PA0605;PA4206;PA4207
141	Purine metabolism PAO1	PA5497
141	ABC-2 type transport system	PA5230
141	Phenylalanine metabolism PAO1	PA5304
141	Oxidative phosphorylation PAO1	PA2638;PA1856;PA4133;PA3929;PA2645;PA3930
141	Sulfur metabolism PAO1	PA2566;PA0518;PA2104;PA4130
141	Glycolysis / Gluconeogenesis PAO1	PA1982
141	Iron complex transport system	PA2912
142	Nicotinate and nicotinamide metabolism PAO1	PA3505;PA0195
142	Pentose phosphate pathway PAO1	PA3182
142	Degradation of aromatic compounds PAO1	PA3629;PA2508;PA2509
142	Glycine, serine and threonine metabolism PAO1	PA5379;PA5415;PA5419;PA5417;PA3504;PA5416;PA5418
142	NitT/TauT family transport system	PA3512;PA3514;PA3513
142	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2507;PA2682;PA3498
142	Benzoate degradation PAO1	PA0228
142	Aminobenzoate degradation PAO1	PA2514;PA0202;PA2512;PA2513
142	Glyoxylate and dicarboxylate metabolism PAO1	PA5420;PA3181
142	Cysteine and methionine metabolism PAO1	PA5025
142	Butanoate metabolism PAO1	PA0226;PA3506;PA2003;PA0227
142	Glycine betaine/proline transport system	PA5378;PA3236
142	Spermidine/putrescine transport system	PA0206;PA0203;PA0204;PA0205
142	Quorum sensing PAO1	PA3361;PA0844
142	Phenylalanine metabolism PAO1	PA5084
142	Inositol phosphate metabolism PAO1	PA0130
142	Methane metabolism PAO1	PA3628;PA5421
142	Sulfur metabolism PAO1	PA2566
142	Type VI secretion system	PA1657;PA3486
142	Putrescine transport system	PA2711
143	Pyruvate metabolism PAO1	PA4771
143	Arginine and proline metabolism PAO1	PA1421;PA2317
143	Macrolide resistance, MacAB-TolC transporter	PA2389;PA2390
143	Glycine, serine and threonine metabolism PAO1	PA2413;PA5415;PA2445;PA2442;PA2444;PA2443
143	Tyrosine metabolism PAO1	PA2471
143	NitT/TauT family transport system	PA2329;PA2327
143	Monobactam biosynthesis PAO1	PA2412
143	Type VI secretion system	PA2360;PA2366;PA2367;PA2362;PA2368;PA2371;PA2363;PA2365;PA2370;PA2361
143	Aminoglycoside resistance, protease FtsH	PA2438
143	Glycerophospholipid metabolism PAO1	PA2352
143	Peptidoglycan biosynthesis PAO1	PA4201;PA2272
143	Alanine, aspartate and glutamate metabolism PAO1	PA5429
143	Starch and sucrose metabolism PAO1	PA2416
143	Zinc transport system	PA2409;PA2408;PA2407
143	Imipenem resistance, repression of porin OprD	PA2492
143	Amino sugar and nucleotide sugar metabolism PAO1	PA1384
143	Putative ABC transport system	PA2857
143	Nitrogen metabolism PAO1	PA4202
143	Microcin C transport system	PA2061
143	Iron complex transport system	PA4159;PA4161
144	Pyruvate metabolism PAO1	PA1984;PA5435;PA2555
144	Pentose phosphate pathway PAO1	PA2321
144	Putative sorbitol/mannitol transport system	PA3187
144	Valine, leucine and isoleucine degradation PAO1	PA2553;PA2013;PA2001;PA2014;PA5020;PA2000;PA0130;PA1999;PA2012;PA2550
144	beta-Lactam resistance PAO1	PA0958
144	Dipeptide transport system	PA4504;PA4502;PA4500
144	Glycolysis / Gluconeogenesis PAO1	PA1982
144	Fructose and mannose metabolism PAO1	PA5453;PA3547;PA3541;PA5452
144	Propanoate metabolism PAO1	PA0794
144	beta-Alanine metabolism PAO1	PA4774
144	Styrene degradation PAO1	PA2008;PA2007;PA2009;PA3366
144	Butanoate metabolism PAO1	PA5445;PA2003
144	Glutamate/aspartate transport system	PA1341;PA1340;PA5082
144	Putative polar amino acid transport system	PA5155;PA5154;PA4192
144	Quorum sensing PAO1	PA1002;PA0999;PA1071;PA0997;PA0998;PA1000;PA4911;PA1001;PA1072;PA1070;PA0602;PA1073;PA4777
144	Purine metabolism PAO1	PA5298
144	Glutathione metabolism PAO1	PA1338
144	Oxidative phosphorylation PAO1	PA1317;PA1319;PA1318;PA1320;PA1321
144	Sulfur metabolism PAO1	PA3936;PA3445;PA2310;PA3442;PA3446;PA3443;PA2594;PA3444;PA3937;PA3938
145	Pyruvate metabolism PAO1	PA4470
145	Iron(III) transport system	PA4687
145	Type III secretion system	PA1701
145	Porphyrin and chlorophyll metabolism PAO1	PA3531
145	Tyrosine metabolism PAO1	PA4127;PA2008;PA4121;PA0870;PA4128;PA2009;PA4122;PA4125;PA2007;PA4123;PA4124;PA0865
145	Arginine and proline metabolism PAO1	PA0782
145	Bacterial chemotaxis PAO1	PA1946
145	Monobactam biosynthesis PAO1	PA2412
145	Glyoxylate and dicarboxylate metabolism PAO1	PA2001;PA2446;PA2445;PA2444;PA4811;PA5355
145	Assimilatory sulfate reduction, sulfate => H2S	PA4513
145	Peptidoglycan biosynthesis PAO1	PA4415
145	Styrene degradation PAO1	PA3366
145	Butanoate metabolism PAO1	PA2000;PA5445;PA1999;PA2011
145	Zinc transport system	PA2408
145	Quorum sensing PAO1	PA3364
145	Nitrogen metabolism PAO1	PA1024
145	Hemophore/metalloprotease transport system	PA3405
145	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4228;PA4231;PA4224
145	NADH:quinone oxidoreductase, prokaryotes	PA2648;PA2647;PA2645;PA2649;PA2644
145	Phenylalanine metabolism PAO1	PA0872
145	Glycerolipid metabolism PAO1	PA3582
145	Iron complex transport system	PA4707;PA4708;PA4158;PA4706
146	Pyruvate metabolism PAO1	PA0494;PA4771;PA3452
146	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	PA1584
146	Pentose phosphate pathway PAO1	PA3181;PA3194;PA2323;PA3182;PA2321;PA3183
146	Porphyrin and chlorophyll metabolism PAO1	PA1923
146	Putative sorbitol/mannitol transport system	PA3187
146	Histidine degradation, histidine => N-formiminoglutamate => glutamate	PA5098
146	Ribosome PAO1	PA3601;PA3600
146	Glycolysis / Gluconeogenesis PAO1	PA1982;PA3195;PA3193
146	Tetrahydrofolate biosynthesis, GTP => THF	PA5539
146	Benzoate degradation PAO1	PA2508
146	Histidine metabolism PAO1	PA5100
146	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
146	Glyoxylate and dicarboxylate metabolism PAO1	PA5415;PA0550;PA5508
146	Thiamine metabolism PAO1	PA4973
146	Selenocompound metabolism PAO1	PA1927
146	Glycerophospholipid metabolism PAO1	PA3584
146	Glycine, serine and threonine metabolism PAO1	PA1326
146	Putative ABC transport system	PA4065;PA4064
146	Fructose and mannose metabolism PAO1	PA3562;PA3547;PA3541
146	Putative polar amino acid transport system	PA1260
146	Quorum sensing PAO1	PA0999;PA0997;PA0998;PA1000;PA2570;PA3361;PA1001
146	Purine metabolism PAO1	PA5272
146	Phenylalanine metabolism PAO1	PA5304
146	Pyrimidine metabolism PAO1	PA5541
146	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA5538
146	Glycerolipid metabolism PAO1	PA3582
147	Arginine biosynthesis PAO1	PA4865
147	Pentose phosphate pathway PAO1	PA2263;PA3181;PA3183;PA2261;PA3182
147	Porphyrin and chlorophyll metabolism PAO1	PA2906;PA0112
147	Arginine and proline metabolism PAO1	PA4114
147	beta-Lactam resistance PAO1	PA2019
147	NitT/TauT family transport system	PA2295;PA2308;PA2328;PA2296;PA2329
147	Ribosome PAO1	PA4264;PA4567
147	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2086
147	Glyoxylate and dicarboxylate metabolism PAO1	PA2444
147	Bacterial secretion system PAO1	PA2371;PA0263
147	Alanine, aspartate and glutamate metabolism PAO1	PA2084
147	D-Methionine transport system	PA2351
147	Glycine betaine/proline transport system	PA5103
147	Ribosome, bacteria	PA3742;PA4568
147	Putative polar amino acid transport system	PA4195
147	Quorum sensing PAO1	PA1874;PA4909;PA4912;PA4276;PA4911;PA1003
147	Fluorobenzoate degradation PAO1	PA2083
147	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
147	Sulfur metabolism PAO1	PA3445;PA0193;PA2310;PA3446;PA3449;PA0184;PA3444;PA3447;PA3448;PA3938;PA0185;PA0186
147	Glycolysis / Gluconeogenesis PAO1	PA3193;PA4748
148	One carbon pool by folate PAO1	PA5420
148	Fatty acid metabolism PAO1	PA3333
148	Multidrug resistance, efflux pump MexPQ-OpmE	PA3523
148	Arginine biosynthesis PAO1	PA5172
148	Degradation of aromatic compounds PAO1	PA2508
148	Valine, leucine and isoleucine degradation PAO1	PA3569
148	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
148	Catechol ortho-cleavage, catechol => 3-oxoadipate	PA2507
148	Cysteine and methionine metabolism PAO1	PA3476;PA2105;PA1927
148	Glycine betaine/proline transport system	PA3236
148	Quorum sensing PAO1	PA3364
148	Glutathione metabolism PAO1	PA2813
148	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4228
148	ABC-2 type transport system	PA2812;PA2811
148	Oxidative phosphorylation PAO1	PA0106;PA4429;PA0108;PA1553
148	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
149	Arginine and proline metabolism PAO1	PA0896;PA0899
149	Base excision repair PAO1	PA5147
149	RNA degradation PAO1	PA4385;PA2840
149	Porphyrin and chlorophyll metabolism PAO1	PA1277;PA1279
149	beta-Lactam resistance PAO1	PA4110
149	Ribosome PAO1	PA4272
149	Cobalamin biosynthesis, cobinamide => cobalamin	PA1278
149	Homologous recombination PAO1	PA4284;PA3989
149	Bacterial chemotaxis PAO1	PA2652;PA2920
149	Propanoate metabolism PAO1	PA0130
149	Type VI secretion system	PA2368;PA2365;PA2366;PA2367
149	Glyoxylate and dicarboxylate metabolism PAO1	PA4810;PA4812;PA5508
149	Flagellar assembly PAO1	PA1094;PA1095;PA1092
149	Vancomycin resistance PAO1	PA5302
149	Putative polar amino acid transport system	PA5155
149	Quorum sensing PAO1	PA1871;PA3724;PA3250;PA3364;PA2570;PA3361;PA3478;PA3479
149	Nitrogen metabolism PAO1	PA3068;PA3392
149	Aminoacyl-tRNA biosynthesis PAO1	PA4808
149	Phenylalanine metabolism PAO1	PA5304
149	Oxidative phosphorylation PAO1	PA5554;PA1856
149	Putrescine transport system	PA2592
150	Pyruvate metabolism PAO1	PA1135;PA3415;PA3417;PA3416
150	Valine, leucine and isoleucine degradation PAO1	PA3418
150	beta-Lactam resistance PAO1	PA3719
150	Bacterial chemotaxis PAO1	PA1930;PA0179
150	Glyoxylate and dicarboxylate metabolism PAO1	PA5213;PA5508
150	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205;PA4208
150	Flagellar assembly PAO1	PA1081;PA3351;PA1077;PA1092;PA1080
150	Quorum sensing PAO1	PA1874;PA1871;PA3724;PA4206;PA2570;PA3361;PA4207
150	Nitrogen metabolism PAO1	PA0519
150	Phenylalanine metabolism PAO1	PA0872;PA0865
150	Oxidative phosphorylation PAO1	PA0107;PA0106;PA0108;PA0105;PA0113;PA0112
150	Sulfur metabolism PAO1	PA2566
151	Pyruvate metabolism PAO1	PA3471
151	Arginine biosynthesis PAO1	PA3068
151	Arginine and proline metabolism PAO1	PA0895
151	Macrolide resistance, MacAB-TolC transporter	PA1180
151	F-type ATPase, prokaryotes and chloroplasts	PA5556
151	Glyoxylate and dicarboxylate metabolism PAO1	PA3356
151	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA5223;PA5221
151	Peptidoglycan biosynthesis PAO1	PA3999
151	Cysteine and methionine metabolism PAO1	PA4956;PA1432;PA2709
151	gamma-Hexachlorocyclohexane transport system	PA3214
151	Folate biosynthesis PAO1	PA2666
151	Purine metabolism PAO1	PA4971;PA3832
151	Protein export PAO1	PA5069
151	Phosphonate transport system	PA3316
151	Citrate cycle (TCA cycle) PAO1	PA1787;PA1587;PA1585;PA4152
151	Oxidative phosphorylation PAO1	PA5554
151	Terpenoid backbone biosynthesis PAO1	PA3627
152	Nicotinate and nicotinamide metabolism PAO1	PA4376;PA3618
152	Pentose phosphate pathway PAO1	PA0548
152	Degradation of aromatic compounds PAO1	PA4486
152	Porphyrin and chlorophyll metabolism PAO1	PA2905
152	RNA degradation PAO1	PA4761
152	Nucleotide excision repair PAO1	PA5443;PA4234
152	Bacterial chemotaxis PAO1	PA1423;PA0175
152	Chlorocyclohexane and chlorobenzene degradation PAO1	PA0810;PA3498
152	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA4975
152	Glycerophospholipid metabolism PAO1	PA2536
152	Peptidoglycan biosynthesis PAO1	PA4418
152	gamma-Hexachlorocyclohexane transport system	PA4455
152	Putative polar amino acid transport system	PA5270
152	Pyrimidine metabolism PAO1	PA0342
152	Inositol phosphate metabolism PAO1	PA4748
152	Microcin C transport system	PA1807
152	Sulfur metabolism PAO1	PA3816
153	Pyruvate metabolism PAO1	PA5192;PA0494
153	Geraniol degradation PAO1	PA2889
153	beta-Lactam resistance PAO1	PA2019;PA2018
153	Bacterial chemotaxis PAO1	PA2652;PA4309;PA4310;PA4307
153	CusS-CusR (copper tolerance) two-component regulatory system	PA1438
153	Glyoxylate and dicarboxylate metabolism PAO1	PA2634;PA2446;PA5415;PA2445;PA2442;PA2444
153	Mismatch repair PAO1	PA4316
153	Glycerophospholipid metabolism PAO1	PA2541;PA2536
153	Cysteine and methionine metabolism PAO1	PA3476;PA4773;PA1432;PA4774;PA2105
153	Flagellar assembly PAO1	PA1078;PA1080;PA1441;PA1077;PA1081;PA1082;PA3526;PA1079
153	Histidine metabolism PAO1	PA3151;PA5100
153	Amino sugar and nucleotide sugar metabolism PAO1	PA1384;PA3559
153	Quorum sensing PAO1	PA4776;PA4777
153	Phenylalanine metabolism PAO1	PA5304
153	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3555;PA3552;PA3553;PA3557;PA3558;PA3556;PA4375
154	Biotin metabolism PAO1	PA0501
154	Pentose phosphate pathway PAO1	PA3131;PA3896
154	Glycine, serine and threonine metabolism PAO1	PA0902
154	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA5063;PA1224
154	Bacterial secretion system PAO1	PA3486;PA1382
154	Flagellar assembly PAO1	PA1094;PA3352;PA1092;PA1087
154	Phenazine biosynthesis PAO1	PA4217
154	Spermidine/putrescine transport system	PA3609
154	Quorum sensing PAO1	PA3252
154	NADH:quinone oxidoreductase, prokaryotes	PA2637
154	Sulfur relay system PAO1	PA1564
154	Pyrimidine metabolism PAO1	PA5321
154	Galactose metabolism PAO1	PA1384
154	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1798;PA1179
154	Sulfur metabolism PAO1	PA2566;PA1393
154	Lysine degradation PAO1	PA1252
154	Glycolysis / Gluconeogenesis PAO1	PA5422;PA4733
155	Porphyrin and chlorophyll metabolism PAO1	PA5523
155	Sulfate-sulfur assimilation	PA1838;PA0281
155	Glycine, serine and threonine metabolism PAO1	PA2444;PA2445;PA3710;PA0316;PA2446
155	Valine, leucine and isoleucine degradation PAO1	PA5313;PA3570;PA3569;PA2011;PA2000
155	Arginine and proline metabolism PAO1	PA5312;PA0782
155	Bacterial chemotaxis PAO1	PA1946
155	Propanoate metabolism PAO1	PA3568
155	Type VI secretion system	PA0083;PA0091;PA0089;PA0077;PA0088;PA0085;PA0079;PA0084;PA0080;PA0078;PA0090;PA0087
155	Benzoate degradation PAO1	PA0447
155	Histidine metabolism PAO1	PA5100;PA5098;PA5106
155	Glyoxylate and dicarboxylate metabolism PAO1	PA5522
155	Bacterial secretion system PAO1	PA3820
155	Flagellar assembly PAO1	PA1078;PA1092
155	Fatty acid biosynthesis, initiation	PA3333
155	Fructose and mannose metabolism PAO1	PA3540;PA3542;PA3547;PA3545
155	Putative polar amino acid transport system	PA2204
155	Quorum sensing PAO1	PA1874;PA2569;PA0604;PA0603
155	Glutathione metabolism PAO1	PA1655
155	Chloroalkane and chloroalkene degradation PAO1	PA1982
155	Oxidative phosphorylation PAO1	PA0106;PA0112;PA0108;PA0105;PA5555;PA0113;PA0107
155	Methane metabolism PAO1	PA0887;PA5421
155	Glycerolipid metabolism PAO1	PA2862
156	Phosphotransferase system (PTS) PAO1	PA4464
156	Biotin metabolism PAO1	PA4280
156	Nicotinate and nicotinamide metabolism PAO1	PA3088
156	Polyketide sugar unit biosynthesis PAO1	PA5163
156	RNA degradation PAO1	PA3344
156	NitT/TauT family transport system	PA3512
156	Bacterial chemotaxis PAO1	PA4633
156	CusS-CusR (copper tolerance) two-component regulatory system	PA1438
156	Phosphonate and phosphinate metabolism PAO1	PA1311
156	Selenocompound metabolism PAO1	PA2616
156	Flagellar assembly PAO1	PA1077
156	Zinc transport system	PA2409
156	Spermidine/putrescine transport system	PA0204
156	Purine metabolism PAO1	PA1124
156	Lipopolysaccharide biosynthesis PAO1	PA0011
156	Sulfur metabolism PAO1	PA2105
156	Lysine degradation PAO1	PA1586
156	Cyanoamino acid metabolism PAO1	PA1726
157	Arginine biosynthesis PAO1	PA5172
157	Thiamine metabolism PAO1	PA4973
157	Putative sorbitol/mannitol transport system	PA2339
157	RNA degradation PAO1	PA4944
157	Porphyrin and chlorophyll metabolism PAO1	PA1281
157	Ribosome PAO1	PA2742
157	Mismatch repair PAO1	PA4946
157	Vancomycin resistance PAO1	PA0749
157	Amino sugar and nucleotide sugar metabolism PAO1	PA5549
157	Putative ABC transport system	PA0073
157	Spermidine/putrescine transport system	PA0323
157	Pyrimidine metabolism PAO1	PA5541
157	Oxidative phosphorylation PAO1	PA4429
157	Pantothenate and CoA biosynthesis PAO1	PA0363
157	Putrescine transport system	PA0304
157	Taurine and hypotaurine metabolism PAO1	PA0361
157	Protein export PAO1	PA5070
158	Novobiocin biosynthesis PAO1	PA2531
158	Iron(III) transport system	PA4687
158	Pentose phosphate pathway PAO1	PA3182
158	Degradation of aromatic compounds PAO1	PA2509
158	Porphyrin and chlorophyll metabolism PAO1	PA3531
158	Macrolide resistance, MacAB-TolC transporter	PA2390;PA2389;PA1179
158	Putative sorbitol/mannitol transport system	PA2340
158	Glycine, serine and threonine metabolism PAO1	PA2413
158	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	PA3194;PA3183
158	Monobactam biosynthesis PAO1	PA4443;PA4442;PA2412
158	Benzoate degradation PAO1	PA2507;PA2508
158	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
158	Glyoxylate and dicarboxylate metabolism PAO1	PA4236
158	Bacterial secretion system PAO1	PA0263
158	Butanoate metabolism PAO1	PA2003
158	Zinc transport system	PA2409;PA2408;PA2407
158	Glutamate/aspartate transport system	PA1342
158	Amino sugar and nucleotide sugar metabolism PAO1	PA3193
158	Hemophore/metalloprotease transport system	PA3405
158	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4226;PA4230;PA4228
158	Citrate cycle (TCA cycle) PAO1	PA4470
158	Oxidative phosphorylation PAO1	PA4431;PA2649;PA1555;PA4430;PA1584;PA2645;PA2644;PA2648;PA2647;PA1556;PA2643
159	Degradation of aromatic compounds PAO1	PA5427
159	Tyrosine metabolism PAO1	PA4124
159	DNA replication PAO1	PA3832
159	Phenazine biosynthesis PAO1	PA0999;PA0997;PA0998;PA1000
159	Zinc transport system	PA2408
159	Histidine metabolism PAO1	PA3151;PA3152
159	Amino sugar and nucleotide sugar metabolism PAO1	PA3159;PA3155;PA3158;PA3156;PA3148
159	Quorum sensing PAO1	PA1001;PA0996
159	Citrate cycle (TCA cycle) PAO1	PA4470;PA5445
159	Oxidative phosphorylation PAO1	PA1320
159	2-Oxocarboxylic acid metabolism PAO1	PA2828
159	Lipopolysaccharide biosynthesis PAO1	PA3337;PA4988
160	Pyruvate metabolism PAO1	PA1984;PA4771
160	Thiamine metabolism PAO1	PA4973
160	Porphyrin and chlorophyll metabolism PAO1	PA0510;PA1321
160	Glycine, serine and threonine metabolism PAO1	PA2443
160	Valine, leucine and isoleucine degradation PAO1	PA2247;PA2553;PA2013;PA2001;PA2014;PA2000;PA2248;PA2249;PA2250;PA1999;PA2012;PA3570;PA3569;PA2011
160	Tyrosine metabolism PAO1	PA2008;PA0870;PA2009;PA4122;PA2007;PA0865
160	Dipeptide transport system	PA4496;PA4505;PA4503;PA4502;PA4500;PA4504;PA4506
160	Dissimilatory nitrate reduction, nitrate => ammonia	PA3874
160	Propanoate metabolism PAO1	PA0795;PA2555
160	Glyoxylate and dicarboxylate metabolism PAO1	PA5415;PA2445;PA2446;PA2442;PA2444
160	Glycerophospholipid metabolism PAO1	PA3584;PA4024
160	Cysteine and methionine metabolism PAO1	PA4773
160	Histidine metabolism PAO1	PA5106;PA5100;PA5098
160	Glutamate/aspartate transport system	PA1342;PA1340
160	Glycine betaine/proline transport system	PA5095
160	Amino sugar and nucleotide sugar metabolism PAO1	PA3159;PA5452;PA5453;PA3559
160	Quorum sensing PAO1	PA1071;PA1074;PA1073;PA1070
160	Branched-chain amino acid transport system	PA1072
160	Phenylalanine metabolism PAO1	PA0872
160	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3554;PA3558;PA3555;PA3552
160	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3556;PA1179;PA1180;PA3553;PA3557
160	Glycerolipid metabolism PAO1	PA3579;PA3582
160	Cyanoamino acid metabolism PAO1	PA2253
160	Putative sorbitol/mannitol transport system	PA3187
160	Base excision repair PAO1	PA4010
161	Pentose phosphate pathway PAO1	PA2323
161	Arginine and proline metabolism PAO1	PA4773;PA4774;PA1254
161	Glycine, serine and threonine metabolism PAO1	PA2446
161	Valine, leucine and isoleucine degradation PAO1	PA1999;PA3569;PA2011;PA3570;PA2248
161	Benzoate degradation PAO1	PA2515;PA0228;PA2508;PA2083;PA0447
161	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
161	Bacterial secretion system PAO1	PA0262
161	Flagellar assembly PAO1	PA1081
161	Folate biosynthesis PAO1	PA3870
161	Amino sugar and nucleotide sugar metabolism PAO1	PA3540
161	Putative polar amino acid transport system	PA1260;PA1256
161	Quorum sensing PAO1	PA4777
161	Purine metabolism PAO1	PA4443;PA5272;PA4865
161	Nitrogen metabolism PAO1	PA3392;PA3875;PA3877;PA3876;PA3874;PA3872
161	Glutathione metabolism PAO1	PA2813
161	ABC-2 type transport system	PA2811
161	Oxidative phosphorylation PAO1	PA1317;PA1319;PA1318;PA1320;PA1321
161	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3558;PA1249;PA3552;PA4375
161	Putrescine transport system	PA2711
162	Thiamine metabolism PAO1	PA4973
162	Arginine and proline metabolism PAO1	PA4773;PA4774
162	Type VI secretion system	PA0083;PA1657;PA1661;PA2685;PA1659;PA0077;PA0088;PA0079;PA0084;PA0085;PA1658;PA1656;PA0078;PA0080;PA0262;PA0090;PA1660;PA0089;PA0087
162	Benzoate degradation PAO1	PA0228
162	Histidine metabolism PAO1	PA3151;PA3152
162	Glyoxylate and dicarboxylate metabolism PAO1	PA5508
162	Glycerophospholipid metabolism PAO1	PA3584
162	Bacterial secretion system PAO1	PA0075
162	Flagellar assembly PAO1	PA1094;PA1095;PA1092;PA1086;PA1087
162	Styrene degradation PAO1	PA0226
162	Butanoate metabolism PAO1	PA0227
162	Amino sugar and nucleotide sugar metabolism PAO1	PA3155;PA3559
162	Putative ABC transport system	PA0072
162	Quorum sensing PAO1	PA3479;PA3478;PA4777
162	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
162	NADH:quinone oxidoreductase, prokaryotes	PA2638;PA2649
162	Phenylalanine metabolism PAO1	PA5304
162	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3555;PA3552;PA3553;PA3557;PA3724;PA3558;PA3556
162	Glycerolipid metabolism PAO1	PA3582
162	Cyanoamino acid metabolism PAO1	PA5415;PA2193
162	Putative sorbitol/mannitol transport system	PA3187
163	Pyruvate metabolism PAO1	PA4771
163	Lysine biosynthesis PAO1	PA4759
163	Pentose phosphate pathway PAO1	PA3181;PA3194;PA2323;PA3182;PA2321;PA3183
163	Porphyrin and chlorophyll metabolism PAO1	PA1281
163	RNA degradation PAO1	PA4761;PA4385
163	Aminobenzoate degradation PAO1	PA2512
163	Glyoxylate and dicarboxylate metabolism PAO1	PA1501;PA5508
163	Glycerophospholipid metabolism PAO1	PA3584
163	Cysteine and methionine metabolism PAO1	PA1927
163	Bacterial secretion system PAO1	PA5070;PA3100
163	Alanine, aspartate and glutamate metabolism PAO1	PA4588;PA5429
163	Zinc transport system	PA2408
163	Fatty acid biosynthesis, initiation	PA3333
163	Putative ABC transport system	PA4064
163	Quorum sensing PAO1	PA2570
163	Purine metabolism PAO1	PA1518;PA1140;PA1514
163	Nitrogen metabolism PAO1	PA3874
163	Glutathione metabolism PAO1	PA1287
163	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA0920
163	Glycerolipid metabolism PAO1	PA3579;PA3582
163	Glycolysis / Gluconeogenesis PAO1	PA3193;PA3195
163	Iron complex transport system	PA2913
163	Putative sorbitol/mannitol transport system	PA3187
164	Porphyrin and chlorophyll metabolism PAO1	PA0510
164	Glycine, serine and threonine metabolism PAO1	PA0851
164	Ribosome PAO1	PA3601;PA3600
164	Monobactam biosynthesis PAO1	PA2412
164	Vitamin B6 metabolism PAO1	PA1049
164	Zinc transport system	PA5500
164	Folate biosynthesis PAO1	PA3914;PA5539
164	Putative ABC transport system	PA4065;PA4064
164	Fructose and mannose metabolism PAO1	PA3540;PA3547;PA3541;PA3551;PA3545
164	Putative polar amino acid transport system	PA4193;PA4192
164	Nitrogen metabolism PAO1	PA0523;PA0524;PA3392;PA0519;PA3875;PA3877;PA3874;PA3872
164	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4230;PA4228;PA4231
164	Pyrimidine metabolism PAO1	PA5541
164	Oxidative phosphorylation PAO1	PA2691;PA1856
164	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA5538
164	Sulfur metabolism PAO1	PA0518
165	Putative sorbitol/mannitol transport system	PA3187
165	Bacterial chemotaxis PAO1	PA2652;PA1463;PA2654;PA4310;PA4520
165	Benzoate degradation PAO1	PA2083
165	Histidine metabolism PAO1	PA4939;PA5100;PA5106
165	Glyoxylate and dicarboxylate metabolism PAO1	PA4811
165	Glycerophospholipid metabolism PAO1	PA3584
165	Flagellar assembly PAO1	PA1081;PA1095;PA3526
165	Glycine betaine/proline transport system	PA5103
165	Putative ABC transport system	PA4064
165	Putative polar amino acid transport system	PA2204
165	Glycerolipid metabolism PAO1	PA3582
