feature	pathway	gene_signature_definition
171	Porphyrin and chlorophyll metabolism PAO1	PA0510;PA4880
171	Denitrification, nitrate => nitrogen	PA0524;PA3392;PA0519;PA0523
171	Arginine and proline metabolism PAO1	PA0897
171	Bacterial chemotaxis PAO1	PA3349
171	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
171	Fatty acid degradation PAO1	PA2815
171	Aminobenzoate degradation PAO1	PA0954;PA2514;PA2512;PA2513
171	Glyoxylate and dicarboxylate metabolism PAO1	PA5354;PA2147;PA5355
171	Cysteine and methionine metabolism PAO1	PA1927
171	Starch and sucrose metabolism PAO1	PA2160;PA2151;PA2144;PA2163;PA2165;PA2152;PA2153
171	Folate biosynthesis PAO1	PA3914
171	Methane metabolism PAO1	PA3628
171	Sulfur metabolism PAO1	PA0518
171	Base excision repair PAO1	PA4172
172	Arginine biosynthesis PAO1	PA5508
172	Cytochrome c oxidase, cbb3-type	PA1552
172	beta-Lactam resistance PAO1	PA3719
172	Riboflavin metabolism PAO1	PA5281
172	Ribosome PAO1	PA3600
172	Aminobenzoate degradation PAO1	PA2513
172	Thiamine metabolism PAO1	PA4548
172	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA0865
172	Glycerophospholipid metabolism PAO1	PA3584
172	Cysteine and methionine metabolism PAO1	PA3004
172	gamma-Hexachlorocyclohexane transport system	PA4454
172	Alanine, aspartate and glutamate metabolism PAO1	PA5429
172	Quorum sensing PAO1	PA2843;PA0602;PA4403
172	Purine metabolism PAO1	PA5298;PA4867;PA0934
172	Nitrogen metabolism PAO1	PA1024
172	Aminoacyl-tRNA biosynthesis PAO1	PA4482
172	Glutathione metabolism PAO1	PA3831
172	Citrate cycle (TCA cycle) PAO1	PA4640
172	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA4375;PA1180
172	Terpenoid backbone biosynthesis PAO1	PA3627
172	Glycolysis / Gluconeogenesis PAO1	PA5131
173	Arginine biosynthesis PAO1	PA5171;PA5172
173	Arginine and proline metabolism PAO1	PA4773;PA4774
173	Glycine, serine and threonine metabolism PAO1	PA5495
173	Cytochrome c oxidase, cbb3-type	PA1557
173	Porphyrin and chlorophyll metabolism PAO1	PA0510;PA4235
173	Bacterial chemotaxis PAO1	PA1561
173	Glyoxylate and dicarboxylate metabolism PAO1	PA4236
173	Vitamin B6 metabolism PAO1	PA1049
173	Flagellar assembly PAO1	PA1095;PA1092
173	Amino sugar and nucleotide sugar metabolism PAO1	PA3155
173	Quorum sensing PAO1	PA0295
173	Purine metabolism PAO1	PA5497
173	Nitrogen metabolism PAO1	PA0524;PA0523;PA3392;PA5173;PA3877;PA0519
173	ABC-2 type transport system	PA5230
173	Oxidative phosphorylation PAO1	PA1555;PA1556
173	Lipopolysaccharide biosynthesis PAO1	PA3337
173	Methane metabolism PAO1	PA0835;PA4812;PA0836
173	Sulfur metabolism PAO1	PA0518
173	Glycolysis / Gluconeogenesis PAO1	PA5427
174	Fatty acid metabolism PAO1	PA3333
174	Arginine and proline metabolism PAO1	PA1421
174	Tyrosine metabolism PAO1	PA0865;PA2009
174	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0872
174	beta-Lactam resistance PAO1	PA5471
174	NitT/TauT family transport system	PA2329;PA2309
174	Propanoate metabolism PAO1	PA2247
174	Cysteine and methionine metabolism PAO1	PA5025
174	D-Methionine transport system	PA3931
174	Phenazine biosynthesis PAO1	PA4209;PA4217
174	Glycine betaine/proline transport system	PA5103
174	Putative polar amino acid transport system	PA2204;PA2203;PA4193;PA4192;PA2202;PA4195;PA4194
174	Quorum sensing PAO1	PA1002;PA0999;PA0997;PA1901;PA0998;PA1902;PA1000;PA1905;PA1001;PA1904;PA1903;PA3478;PA4211;PA0996;PA3479
174	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
174	Sulfur metabolism PAO1	PA4443;PA3442;PA3446;PA1756;PA3935;PA2594;PA2310;PA3447;PA3938;PA4442;PA3443;PA0281;PA2600;PA3937;PA1493;PA1838;PA0280;PA0283;PA3444;PA2598;PA3936;PA3448;PA0282;PA3445;PA3449
174	Cyanoamino acid metabolism PAO1	PA2195
175	RNA degradation PAO1	PA0336
175	Ribosome PAO1	PA4671
175	Bacterial chemotaxis PAO1	PA2573;PA4290
175	Glycerophospholipid metabolism PAO1	PA2969
175	Flagellar assembly PAO1	PA1081;PA1092
175	Folate biosynthesis PAO1	PA3914;PA3918
175	Spermidine/putrescine transport system	PA0323
175	Quorum sensing PAO1	PA1874;PA2570;PA3361;PA3477
175	Purine metabolism PAO1	PA4442;PA4670
175	Nitrogen metabolism PAO1	PA2052;PA0523;PA5508
175	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1179;PA3552;PA1180
175	Type III secretion system	PA1701
176	Fatty acid metabolism PAO1	PA3333
176	Multidrug resistance, efflux pump MexPQ-OpmE	PA4778
176	Nicotinate and nicotinamide metabolism PAO1	PA0143
176	Valine, leucine and isoleucine degradation PAO1	PA3569;PA3570
176	Type VI secretion system	PA1657;PA1656;PA1658
176	Tryptophan metabolism PAO1	PA2080
176	Multidrug resistance, efflux pump TriABC-TolC	PA0157
176	Quorum sensing PAO1	PA1002;PA0999;PA3476;PA0997;PA1871;PA4211;PA3724;PA0998;PA3477;PA1000;PA1001;PA0996;PA2587;PA1905;PA1003;PA1432;PA3479
176	Hemophore/metalloprotease transport system	PA1247;PA1246
176	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
176	Sulfur metabolism PAO1	PA4130
176	Cyanoamino acid metabolism PAO1	PA2193;PA2194;PA2195
176	Putrescine transport system	PA2592
177	Macrolide resistance, MacAB-TolC transporter	PA2390;PA2389
177	Glycine, serine and threonine metabolism PAO1	PA2413
177	Monobactam biosynthesis PAO1	PA2412
177	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
177	Glyoxylate and dicarboxylate metabolism PAO1	PA4811
177	Zinc transport system	PA2409;PA2408;PA2407
177	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4225;PA4228;PA4230;PA4231
177	Phenylalanine metabolism PAO1	PA2531
177	Citrate cycle (TCA cycle) PAO1	PA4470
177	Oxidative phosphorylation PAO1	PA1557;PA1584;PA4430;PA2645;PA2649
177	Citrate cycle (TCA cycle, Krebs cycle)	PA4333
177	Iron complex transport system	PA4708;PA4707;PA4706
178	Pyruvate metabolism PAO1	PA5297
178	Multidrug resistance, efflux pump MexPQ-OpmE	PA3523
178	Pentose phosphate pathway PAO1	PA3373
178	Geraniol degradation PAO1	PA2887
178	Macrolide resistance, MacAB-TolC transporter	PA1180
178	Type II general secretion pathway	PA0686;PA0677;PA0685;PA0678
178	beta-Lactam resistance PAO1	PA2019
178	Ribosome PAO1	PA3600
178	Phosphate transport system	PA5369;PA5368
178	Phosphonate and phosphinate metabolism PAO1	PA3378;PA3375;PA3377;PA3374;PA3380;PA3379
178	Aminoglycoside resistance, protease FtsH	PA2604
178	Aminobenzoate degradation PAO1	PA2514;PA2512;PA3296;PA3910;PA2513
178	Glyoxylate and dicarboxylate metabolism PAO1	PA2445;PA2446;PA5353;PA2444
178	Selenocompound metabolism PAO1	PA1927
178	Glycerophospholipid metabolism PAO1	PA0347;PA0844;PA4351;PA2352
178	Bacterial secretion system PAO1	PA0683;PA0680;PA0679
178	Glycine betaine/proline transport system	PA5103
178	Amino sugar and nucleotide sugar metabolism PAO1	PA2022
178	Putative polar amino acid transport system	PA2204
178	Fluorobenzoate degradation PAO1	PA2682
178	Phosphonate transport system	PA3382;PA3384;PA3383
178	Oxidative phosphorylation PAO1	PA4429;PA1319;PA1317
178	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1179
178	Sulfur metabolism PAO1	PA0283;PA2356;PA0281;PA0184
179	Pyruvate metabolism PAO1	PA1984
179	Iron(III) transport system	PA4688
179	Arginine biosynthesis PAO1	PA5173;PA5171;PA5172
179	Thiamine metabolism PAO1	PA4973
179	Nicotinate and nicotinamide metabolism PAO1	PA1602
179	Pentose phosphate pathway PAO1	PA2265;PA2290
179	Cysteine biosynthesis, serine => cysteine	PA2104
179	Valine, leucine and isoleucine degradation PAO1	PA2000;PA2247;PA1999;PA2248
179	Tyrosine metabolism PAO1	PA2008;PA0865;PA2007;PA2009
179	Ribosome PAO1	PA4244
179	Bacterial chemotaxis PAO1	PA4307
179	Glyoxylate and dicarboxylate metabolism PAO1	PA2001;PA2446;PA5415;PA2445;PA2444;PA5508
179	Glycerophospholipid metabolism PAO1	PA3584;PA4024
179	Alanine, aspartate and glutamate metabolism PAO1	PA0266;PA0782;PA2253
179	Vancomycin resistance PAO1	PA4415;PA5302
179	Glutamate/aspartate transport system	PA5082
179	Quorum sensing PAO1	PA0604;PA0605;PA0606;PA1070;PA0603;PA1073
179	ABC-2 type transport system	PA5230
179	Phenylalanine metabolism PAO1	PA5304
179	Oxidative phosphorylation PAO1	PA1319;PA1320
179	Methane metabolism PAO1	PA3628
179	Sulfur metabolism PAO1	PA2105
179	Glycerolipid metabolism PAO1	PA3579;PA3582
179	Cyanoamino acid metabolism PAO1	PA1338
179	Putative sorbitol/mannitol transport system	PA3187
180	Arginine biosynthesis PAO1	PA5522
180	Urea transport system	PA4861
180	Porphyrin and chlorophyll metabolism PAO1	PA2942
180	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	PA4759
180	RNA degradation PAO1	PA4385;PA2976;PA0336
180	Ribosome PAO1	PA4260;PA4246;PA4257;PA4259;PA4249;PA4251;PA4271;PA4261;PA4254;PA4267;PA4262;PA4935;PA4245
180	Homologous recombination PAO1	PA4232
180	Bacterial chemotaxis PAO1	PA1464
180	Aminoglycoside resistance, protease FtsH	PA4751
180	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA0254
180	Flagellar assembly PAO1	PA3351;PA1092
180	Ribosome, bacteria	PA4264;PA4568;PA4258;PA4256;PA4272;PA4253;PA4274;PA4273;PA2742;PA4248
180	Purine metabolism PAO1	PA3807
180	Phosphonate transport system	PA3315
180	Pyrimidine metabolism PAO1	PA5497
180	Citrate cycle (TCA cycle) PAO1	PA1588;PA1589
180	Oxidative phosphorylation PAO1	PA5558
180	Pantothenate and CoA biosynthesis PAO1	PA5320
180	Protein export PAO1	PA1303
181	Pyocyanine biosynthesis, chorismate => pyocyanine	PA1904
181	Fatty acid metabolism PAO1	PA2950;PA0494;PA1609;PA3112;PA5174
181	Tyrosine metabolism PAO1	PA2008;PA3139;PA2009
181	Dipeptide transport system	PA4504;PA4506;PA4502;PA4500
181	Homologous recombination PAO1	PA1534
181	Bacterial chemotaxis PAO1	PA1946
181	Glyoxylate and dicarboxylate metabolism PAO1	PA4811
181	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA0968
181	DNA replication PAO1	PA3642
181	Glycerophospholipid metabolism PAO1	PA0005;PA4024;PA2969
181	gamma-Hexachlorocyclohexane transport system	PA4455
181	Alanine, aspartate and glutamate metabolism PAO1	PA5429
181	Phenazine biosynthesis PAO1	PA4211
181	Histidine metabolism PAO1	PA5100;PA5106
181	Folate biosynthesis PAO1	PA0975;PA1674;PA3111
181	Glycine betaine/proline transport system	PA5096
181	Putative polar amino acid transport system	PA4194
181	Quorum sensing PAO1	PA1905
181	Purine metabolism PAO1	PA1524
181	Protein export PAO1	PA3821
181	Oxidative phosphorylation PAO1	PA0106;PA0108;PA1320;PA0107
181	Lipopolysaccharide biosynthesis PAO1	PA4517;PA3643;PA3644
181	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3310
181	Iron complex transport system	PA4707;PA4706
181	Fatty acid biosynthesis PAO1	PA2968
182	Porphyrin and chlorophyll metabolism PAO1	PA1275;PA0510
182	Polyketide sugar unit biosynthesis PAO1	PA5161
182	Glycine, serine and threonine metabolism PAO1	PA2445;PA2442;PA2446
182	Type VI secretion system	PA1511;PA2366
182	Aminobenzoate degradation PAO1	PA2514
182	Glyoxylate and dicarboxylate metabolism PAO1	PA5415;PA2444
182	Streptomycin biosynthesis PAO1	PA5163
182	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205
182	Putative ABC transport system	PA2857
182	Putative polar amino acid transport system	PA1256
182	Quorum sensing PAO1	PA1871;PA1130;PA1901;PA3724;PA4206;PA1902;PA2570;PA3361;PA1904;PA1903;PA4207;PA3478;PA3479
182	Purine metabolism PAO1	PA4740;PA3517;PA1124
182	Nitrogen metabolism PAO1	PA0524;PA3392;PA3877;PA0523;PA0519
182	Glutathione metabolism PAO1	PA1287
182	NADH:quinone oxidoreductase, prokaryotes	PA2648;PA2645;PA2649
182	Oxidative phosphorylation PAO1	PA2647
183	Multidrug resistance, efflux pump MexPQ-OpmE	PA3522
183	Pentose phosphate pathway PAO1	PA2321
183	Porphyrin and chlorophyll metabolism PAO1	PA0510
183	Denitrification, nitrate => nitrogen	PA3392;PA0523;PA3875;PA0524;PA0519
183	Propanoate metabolism PAO1	PA3568
183	Tryptophan metabolism PAO1	PA2579
183	Glycerophospholipid metabolism PAO1	PA3584
183	Cysteine and methionine metabolism PAO1	PA3476
183	Folate biosynthesis PAO1	PA3914
183	Nitrogen metabolism PAO1	PA3874;PA3872
183	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
183	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3552
183	Sulfur metabolism PAO1	PA4443;PA0518;PA4442;PA3935
183	Glycerolipid metabolism PAO1	PA3579;PA3582
184	Iron(III) transport system	PA5217
184	Arginine and proline metabolism PAO1	PA1421
184	Glycine, serine and threonine metabolism PAO1	PA5415;PA2445;PA1326;PA2446
184	Denitrification, nitrate => nitrogen	PA0519;PA0523
184	RNA degradation PAO1	PA4761
184	Valine, leucine and isoleucine degradation PAO1	PA3570;PA2000
184	Tyrosine metabolism PAO1	PA2009
184	Porphyrin and chlorophyll metabolism PAO1	PA0510;PA3531
184	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0025
184	Ribosome PAO1	PA3601;PA3600
184	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA1225
184	D-Methionine transport system	PA3931
184	Phenazine biosynthesis PAO1	PA4217
184	Putative polar amino acid transport system	PA2204;PA4193
184	Quorum sensing PAO1	PA1901;PA1905;PA1902;PA3361;PA1904;PA1903;PA4211;PA3478
184	Nitrogen metabolism PAO1	PA3392;PA0524
184	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4228
184	Phenylalanine metabolism PAO1	PA5084;PA0865
184	Oxidative phosphorylation PAO1	PA2691;PA1319;PA1318;PA1856
184	Sulfur metabolism PAO1	PA4443;PA3446;PA1838;PA0280;PA3443;PA0283;PA0518;PA2594;PA0281;PA3444;PA2598;PA3937;PA3938;PA4442
185	Pyruvate metabolism PAO1	PA4152
185	Nicotinate and nicotinamide metabolism PAO1	PA3088
185	Valine, leucine and isoleucine degradation PAO1	PA3569
185	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA4846
185	Propanoate metabolism PAO1	PA3568;PA0494;PA3570
185	Histidine metabolism PAO1	PA5100;PA5098
185	Glyoxylate and dicarboxylate metabolism PAO1	PA5354;PA5353;PA2444
185	Mismatch repair PAO1	PA4316
185	Butanoate metabolism PAO1	PA4148
185	Folate biosynthesis PAO1	PA3438;PA2666
185	Glycine betaine/proline transport system	PA5095
185	Quorum sensing PAO1	PA4911
185	Fluorobenzoate degradation PAO1	PA2516
185	Purine metabolism PAO1	PA5298;PA4867
186	Cytochrome c oxidase, cbb3-type	PA1856
186	Porphyrin and chlorophyll metabolism PAO1	PA0510;PA0024
186	Glycine, serine and threonine metabolism PAO1	PA2445;PA2446;PA2444
186	Denitrification, nitrate => nitrogen	PA3874;PA0519
186	Iron(III) transport system	PA4687
186	Ornithine biosynthesis, glutamate => ornithine	PA4402
186	Vitamin B6 metabolism PAO1	PA1049
186	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205
186	D-Methionine transport system	PA3931
186	Nitrogen metabolism PAO1	PA3392;PA0523;PA3875;PA0524;PA3872
186	Lipopolysaccharide biosynthesis PAO1	PA3337
186	Sulfur metabolism PAO1	PA3936;PA3445;PA3442;PA3446;PA3443;PA3935;PA0518;PA2594;PA2600;PA3444;PA2598;PA3937;PA3938
187	Pyocyanine biosynthesis, chorismate => pyocyanine	PA4209
187	Biotin metabolism PAO1	PA0500
187	Arginine and proline metabolism PAO1	PA4189;PA0782
187	Propanoate metabolism PAO1	PA0494
187	Monobactam biosynthesis PAO1	PA4188
187	Aminobenzoate degradation PAO1	PA2514;PA2513
187	Glyoxylate and dicarboxylate metabolism PAO1	PA2445;PA2442;PA2444
187	Glycerophospholipid metabolism PAO1	PA3584
187	Vanadium resistance, efflux pump MexGHI-OpmD	PA4208
187	Styrene degradation PAO1	PA4073
187	Phenazine biosynthesis PAO1	PA1905;PA1902;PA4217
187	SagS-HptB-HsbR (swarming activity and biofilm formation) two-component regulatory system	PA1611
187	Putative polar amino acid transport system	PA1258;PA1260
187	Quorum sensing PAO1	PA4207;PA1904;PA3364;PA4211
187	Nitrogen metabolism PAO1	PA3392;PA0523;PA0524;PA1024;PA5508
187	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA1180
187	Oxidative phosphorylation PAO1	PA4133
187	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1179
187	Sulfur metabolism PAO1	PA3937;PA3936;PA3443;PA3444
187	Glycerolipid metabolism PAO1	PA3582
188	Pyruvate metabolism PAO1	PA5435;PA5436
188	Putative sorbitol/mannitol transport system	PA3187
188	Glycine, serine and threonine metabolism PAO1	PA5417;PA2444
188	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	PA3194
188	beta-Lactam resistance PAO1	PA2019;PA4110
188	Bacterial chemotaxis PAO1	PA4310
188	Glyoxylate and dicarboxylate metabolism PAO1	PA5508
188	Cysteine and methionine metabolism PAO1	PA4773;PA4774;PA1927
188	Flagellar assembly PAO1	PA1078;PA1080;PA1101;PA1077;PA1081;PA1082;PA1079
188	Glycine betaine/proline transport system	PA3236
188	Fatty acid biosynthesis, initiation	PA3333
188	Amino sugar and nucleotide sugar metabolism PAO1	PA3540;PA3555;PA3551;PA3559
188	Fructose and mannose metabolism PAO1	PA3542;PA3547;PA3541;PA3545
188	Quorum sensing PAO1	PA1874;PA0999;PA0997;PA0998;PA1000;PA1430;PA1001;PA0996;PA4776;PA1432;PA4777
188	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3554;PA3558;PA3556;PA3553
188	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3552;PA3557
188	Glycerolipid metabolism PAO1	PA3579
189	Pyruvate metabolism PAO1	PA4771
189	One carbon pool by folate PAO1	PA0430
189	Pentose phosphate pathway PAO1	PA0607
189	Porphyrin and chlorophyll metabolism PAO1	PA2944
189	Putative sorbitol/mannitol transport system	PA3187
189	Denitrification, nitrate => nitrogen	PA0523
189	NitT/TauT family transport system	PA2295;PA2308;PA2294;PA2296;PA2309;PA2307
189	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2086
189	Histidine metabolism PAO1	PA4448
189	Vitamin B6 metabolism PAO1	PA0593
189	Alanine, aspartate and glutamate metabolism PAO1	PA2084
189	D-Methionine transport system	PA2349;PA2351;PA2350
189	Putative polar amino acid transport system	PA2204;PA2203;PA4193;PA2202;PA5074;PA5155;PA4194
189	Fluorobenzoate degradation PAO1	PA2083
189	Oxidative phosphorylation PAO1	PA4133;PA1320
189	Sulfur metabolism PAO1	PA3442;PA3446;PA3954;PA3935;PA2594;PA2310;PA3447;PA3938;PA0185;PA3443;PA3937;PA0283;PA3444;PA3936;PA0193;PA3448;PA0186;PA0282;PA3445;PA3449;PA0184;PA2357
189	Glycerolipid metabolism PAO1	PA3582
190	Pyruvate metabolism PAO1	PA1135;PA3417
190	Iron(III) transport system	PA4687
190	Denitrification, nitrate => nitrogen	PA0523
190	Valine, leucine and isoleucine degradation PAO1	PA2247;PA2553;PA2014;PA2248;PA3418;PA2012
190	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0872
190	Ribosome PAO1	PA0579
190	Tetrahydrofolate biosynthesis, GTP => THF	PA4750
190	Bacterial chemotaxis PAO1	PA1930;PA1464;PA3349;PA4633;PA0179;PA4309;PA2573;PA0175;PA0176
190	Type VI secretion system	PA2369;PA2366;PA2367;PA2368;PA2371;PA2370
190	Glyoxylate and dicarboxylate metabolism PAO1	PA1562
190	Glycerophospholipid metabolism PAO1	PA2584
190	Flagellar assembly PAO1	PA3351;PA1092
190	Glutamate/aspartate transport system	PA1342
190	Ribosome, bacteria	PA4264;PA4249
190	Quorum sensing PAO1	PA2570;PA3361;PA1871;PA1902
190	Purine metabolism PAO1	PA4443;PA4670
190	Oxidative phosphorylation PAO1	PA0106;PA0105
190	Sulfur metabolism PAO1	PA3938
191	Glycine, serine and threonine metabolism PAO1	PA3735
191	Cobalamin biosynthesis, cobinamide => cobalamin	PA4399
191	Bacterial chemotaxis PAO1	PA1461
191	Propanoate metabolism PAO1	PA0747
191	Chlorocyclohexane and chlorobenzene degradation PAO1	PA3498
191	Fatty acid degradation PAO1	PA3629;PA5349
191	Glycerophospholipid metabolism PAO1	PA5310
191	Alanine, aspartate and glutamate metabolism PAO1	PA5549;PA5508
191	Phenazine biosynthesis PAO1	PA0609
191	Histidine metabolism PAO1	PA5106
191	Amino sugar and nucleotide sugar metabolism PAO1	PA4068
191	Putative polar amino acid transport system	PA4027
191	Purine metabolism PAO1	PA3043;PA5493;PA3217
191	Oxidative phosphorylation PAO1	PA4429;PA4431
191	2-Oxocarboxylic acid metabolism PAO1	PA3120
191	Lipopolysaccharide biosynthesis PAO1	PA0006
191	Microcin C transport system	PA2059
191	C5-Branched dibasic acid metabolism PAO1	PA3506
192	Multidrug resistance, efflux pump MexPQ-OpmE	PA3523;PA3522
192	Degradation of aromatic compounds PAO1	PA4123
192	Tyrosine metabolism PAO1	PA4122
192	beta-Lactam resistance PAO1	PA2018;PA0958
192	Tetrahydrofolate biosynthesis, GTP => THF	PA5539
192	Fructose and mannose metabolism PAO1	PA3540;PA3551;PA3541;PA3545
192	Benzoate degradation PAO1	PA0228
192	Sulfonate transport system	PA0184
192	Vanadium resistance, efflux pump MexGHI-OpmD	PA4206;PA4205
192	Alanine, aspartate and glutamate metabolism PAO1	PA1337;PA3516;PA3517
192	Ribosome, bacteria	PA3601
192	Valine, leucine and isoleucine biosynthesis PAO1	PA3121
192	Nitrogen metabolism PAO1	PA1024
192	Glutathione metabolism PAO1	PA1338;PA2813
192	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4230;PA4228
192	ABC-2 type transport system	PA2812;PA2811
192	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	PA4124;PA4125;PA4121
192	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA5538
192	Glycolysis / Gluconeogenesis PAO1	PA1982;PA1984
193	Fatty acid metabolism PAO1	PA3333;PA5020
193	Biotin metabolism PAO1	PA0504;PA0501;PA0503
193	Histidine degradation, histidine => N-formiminoglutamate => glutamate	PA5098
193	Porphyrin and chlorophyll metabolism PAO1	PA1923
193	Ribosome PAO1	PA3600
193	Tetrahydrofolate biosynthesis, GTP => THF	PA5539
193	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA5223
193	Glycerophospholipid metabolism PAO1	PA2541
193	Phenazine biosynthesis PAO1	PA4217
193	Zinc transport system	PA5501
193	Ribosome, bacteria	PA3601
193	Putative ABC transport system	PA4065;PA4064
193	Quorum sensing PAO1	PA4211;PA0427;PA3724;PA1904;PA1905;PA3478;PA3479
193	Nitrogen metabolism PAO1	PA3875
193	Chloroalkane and chloroalkene degradation PAO1	PA5421
193	Pyrimidine metabolism PAO1	PA5541
193	Pantothenate and CoA biosynthesis PAO1	PA1752
193	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA5538
193	Cyanoamino acid metabolism PAO1	PA2193
193	Base excision repair PAO1	PA4172
194	Pyruvate metabolism PAO1	PA5297;PA5445
194	Porphyrin and chlorophyll metabolism PAO1	PA4880
194	Glycine, serine and threonine metabolism PAO1	PA1326;PA0399;PA2445;PA2446;PA2444
194	Denitrification, nitrate => nitrogen	PA3872
194	Valine, leucine and isoleucine degradation PAO1	PA2247;PA0747;PA2015;PA2553;PA2013;PA2014;PA2248;PA2000;PA2250;PA2249;PA1999;PA2012;PA3570;PA3569;PA2011
194	Tyrosine metabolism PAO1	PA0870;PA2008;PA0865;PA2007;PA2009
194	Arginine and proline metabolism PAO1	PA0293
194	Dissimilatory nitrate reduction, nitrate => ammonia	PA3875;PA3874
194	Propanoate metabolism PAO1	PA0887;PA2555
194	Glyoxylate and dicarboxylate metabolism PAO1	PA1562
194	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205
194	Alanine, aspartate and glutamate metabolism PAO1	PA3459
194	Phenazine biosynthesis PAO1	PA4217
194	Histidine metabolism PAO1	PA5100
194	Flagellar assembly PAO1	PA1094;PA1095;PA1092;PA1086
194	Quorum sensing PAO1	PA2570
194	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225
194	Phenylalanine metabolism PAO1	PA0872;PA4980
194	Oxidative phosphorylation PAO1	PA1319;PA1320;PA1856
194	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
195	Arginine biosynthesis PAO1	PA0530
195	Pentose phosphate pathway PAO1	PA3194;PA3183;PA3182
195	Porphyrin and chlorophyll metabolism PAO1	PA2947;PA2948;PA1277;PA2944;PA1278;PA2903;PA2905
195	Sulfate-sulfur assimilation	PA1838
195	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	PA3181
195	Riboflavin metabolism PAO1	PA1274
195	Glyoxylate and dicarboxylate metabolism PAO1	PA5354;PA5508
195	Glycerophospholipid metabolism PAO1	PA3584
195	D-Methionine transport system	PA5504
195	Vancomycin resistance PAO1	PA5302
195	Histidine metabolism PAO1	PA5093;PA5092;PA5100;PA5091;PA5106;PA5098
195	Glycine betaine/proline transport system	PA5096;PA5094;PA5095
195	Putative polar amino acid transport system	PA5075
195	Quorum sensing PAO1	PA3252
195	Purine metabolism PAO1	PA5241;PA3832
195	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4228
195	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3310
195	Glycerolipid metabolism PAO1	PA3579;PA3582;PA2969
195	Glycolysis / Gluconeogenesis PAO1	PA3193
196	Pyruvate metabolism PAO1	PA4470;PA1984
196	Glycine, serine and threonine metabolism PAO1	PA2443
196	Valine, leucine and isoleucine degradation PAO1	PA2247;PA2015;PA2553;PA2013;PA2014;PA2001;PA2248;PA2000;PA2249;PA2250;PA1999;PA2012;PA2011
196	Tyrosine metabolism PAO1	PA2008;PA0870;PA2009;PA4122;PA2007;PA4123;PA0865
196	Synthesis and degradation of ketone bodies PAO1	PA2003
196	Bacterial chemotaxis PAO1	PA4500
196	Propanoate metabolism PAO1	PA0494;PA2555
196	Glyoxylate and dicarboxylate metabolism PAO1	PA2446;PA5415;PA2445;PA2442;PA2444;PA4810
196	Flagellar assembly PAO1	PA1095;PA1092
196	D-Methionine transport system	PA3931
196	Styrene degradation PAO1	PA3366
196	Putative polar amino acid transport system	PA4195;PA4194;PA2204;PA4193;PA4192
196	Quorum sensing PAO1	PA1072;PA1073
196	Aminoacyl-tRNA biosynthesis, prokaryotes	PA4138
196	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4228
196	Phenylalanine metabolism PAO1	PA0872
196	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
