feature	pathway	gene_signature_definition
164	Flagellar assembly PAO1	PA1100;PA3526
164	Starch and sucrose metabolism PAO1	PA2160;PA2151;PA2165;PA2152;PA2164;PA2153
164	Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate	PA1217
164	Folate biosynthesis PAO1	PA3028
164	Amino sugar and nucleotide sugar metabolism PAO1	PA3551
164	Quorum sensing PAO1	PA0998;PA1432;PA4207
164	Purine metabolism PAO1	PA1931
164	Nitrogen metabolism PAO1	PA0523;PA2052
164	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
164	NADH:quinone oxidoreductase, prokaryotes	PA2649
164	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3558
164	Oxidative phosphorylation PAO1	PA2641
164	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3557
164	Base excision repair PAO1	PA4172
165	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP	PA3686
165	Fatty acid metabolism PAO1	PA1806
165	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	PA1585
165	Denitrification, nitrate => nitrogen	PA0523
165	RNA degradation PAO1	PA4385
165	Valine, leucine and isoleucine degradation PAO1	PA2015
165	Monobactam biosynthesis PAO1	PA2412
165	Type VI secretion system	PA1667;PA1657;PA1659;PA0085;PA0263;PA1658;PA1656;PA1660
165	Aminobenzoate degradation PAO1	PA2514;PA2512;PA3366;PA2513
165	Peptidoglycan biosynthesis PAO1	PA4414;PA4410;PA4417;PA4415;PA4411;PA4418
165	Bacterial secretion system PAO1	PA3820
165	Zinc transport system	PA2408
165	Histidine metabolism PAO1	PA5106
165	Glycine betaine/proline transport system	PA5096
165	Oxidative phosphorylation PAO1	PA1555;PA4133;PA1584;PA1556;PA2649
165	Lipopolysaccharide biosynthesis PAO1	PA3646
165	Microcin C transport system	PA1807;PA1809
165	Citrate cycle (TCA cycle, Krebs cycle)	PA1586
165	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA0766;PA1179;PA1180
165	Sulfur metabolism PAO1	PA3936;PA4130
165	Tryptophan metabolism PAO1	PA0421
165	Terpenoid backbone biosynthesis PAO1	PA4669
166	Fatty acid metabolism PAO1	PA3333
166	Cytochrome c oxidase, cbb3-type	PA4133
166	Tyrosine metabolism PAO1	PA2008;PA0865;PA2009
166	beta-Lactam resistance PAO1	PA2019
166	Type VI secretion system	PA1667;PA1657;PA1661;PA1659;PA1666;PA1658;PA1668;PA1656;PA1662;PA1660
166	Phenazine biosynthesis PAO1	PA4209;PA4217
166	Quorum sensing PAO1	PA0999;PA3476;PA1002;PA0997;PA1130;PA1901;PA3724;PA0998;PA1902;PA1905;PA1000;PA1001;PA3361;PA1904;PA0996;PA1903;PA4211;PA3478;PA3479
166	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
166	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
166	Sulfur metabolism PAO1	PA4130
166	Cyanoamino acid metabolism PAO1	PA2193;PA2194;PA2195
166	Putrescine transport system	PA2592
167	Pyruvate metabolism PAO1	PA4470
167	Sulfate-sulfur assimilation	PA4443;PA0281
167	Glycine, serine and threonine metabolism PAO1	PA2413
167	Valine, leucine and isoleucine degradation PAO1	PA3569
167	Ribosome PAO1	PA3601;PA3600
167	Tetrahydrofolate biosynthesis, GTP => THF	PA5539
167	Propanoate metabolism PAO1	PA3568
167	Monobactam biosynthesis PAO1	PA2412
167	Histidine metabolism PAO1	PA3151
167	Aminobenzoate degradation PAO1	PA2513
167	Glyoxylate and dicarboxylate metabolism PAO1	PA4812
167	Selenocompound metabolism PAO1	PA1927
167	Zinc transport system	PA2408;PA2407
167	Amino sugar and nucleotide sugar metabolism PAO1	PA3159;PA3155;PA3156;PA3148
167	Putative ABC transport system	PA4065;PA4064
167	Putative polar amino acid transport system	PA4192
167	Nitrogen metabolism PAO1	PA0524;PA5522;PA0523
167	Pyrimidine metabolism PAO1	PA5541
167	Oxidative phosphorylation PAO1	PA2691;PA1317;PA1320;PA1856
167	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA5538
167	Sulfur metabolism PAO1	PA0280
167	Glycerolipid metabolism PAO1	PA4351
167	Iron complex transport system	PA4708;PA4706
168	Pyruvate metabolism PAO1	PA3639;PA5435;PA5436
168	Fatty acid metabolism PAO1	PA0098;PA3426
168	Arginine biosynthesis PAO1	PA5172
168	Macrolide resistance, MacAB-TolC transporter	PA1180
168	Porphyrin and chlorophyll metabolism PAO1	PA2944
168	beta-Lactam resistance PAO1	PA3719
168	Glycerophospholipid metabolism PAO1	PA5310
168	Flagellar assembly PAO1	PA1094;PA1095;PA1092
168	Vancomycin resistance PAO1	PA4201
168	Amino sugar and nucleotide sugar metabolism PAO1	PA3540
168	Spermidine/putrescine transport system	PA0203
168	Quorum sensing PAO1	PA2570;PA3478;PA1001;PA3479
168	Microcin C transport system	PA1810
168	Pantothenate and CoA biosynthesis PAO1	PA0363
168	Sulfur metabolism PAO1	PA2105
168	Base excision repair PAO1	PA0357
169	Pyruvate metabolism PAO1	PA5435
169	Multidrug resistance, efflux pump MexPQ-OpmE	PA3523
169	Nicotinate and nicotinamide metabolism PAO1	PA1602
169	Arginine and proline metabolism PAO1	PA3366;PA0299
169	Glycine, serine and threonine metabolism PAO1	PA5417
169	Bacterial chemotaxis PAO1	PA4290;PA0174
169	Propanoate metabolism PAO1	PA3568;PA0887;PA3426
169	Monobactam biosynthesis PAO1	PA2412
169	Phosphonate and phosphinate metabolism PAO1	PA4866
169	Glyoxylate and dicarboxylate metabolism PAO1	PA5420;PA4811
169	Glycerophospholipid metabolism PAO1	PA3584
169	Cysteine and methionine metabolism PAO1	PA1927
169	Butanoate metabolism PAO1	PA2000
169	Phenazine biosynthesis PAO1	PA0998;PA0996
169	Histidine metabolism PAO1	PA5100;PA5106
169	Purine metabolism PAO1	PA3516;PA4867
169	ABC-2 type transport system	PA2811
169	Oxidative phosphorylation PAO1	PA0106;PA4133;PA5560;PA3929
169	Pantothenate and CoA biosynthesis PAO1	PA4729
170	Arginine biosynthesis PAO1	PA5171
170	Arginine and proline metabolism PAO1	PA4773;PA4774
170	Tyrosine metabolism PAO1	PA4121
170	beta-Lactam resistance PAO1	PA0958
170	Type VI secretion system	PA0083;PA1657;PA0091;PA1661;PA2685;PA0082;PA0077;PA0095;PA0088;PA0084;PA0085;PA0080;PA0078;PA0262;PA0090;PA0089;PA0087
170	Glyoxylate and dicarboxylate metabolism PAO1	PA2445;PA2444
170	Glycerophospholipid metabolism PAO1	PA4351
170	gamma-Hexachlorocyclohexane transport system	PA4454
170	Bacterial secretion system PAO1	PA0081
170	Amino sugar and nucleotide sugar metabolism PAO1	PA3559;PA5452
170	Putative ABC transport system	PA0072
170	Quorum sensing PAO1	PA1002;PA0999;PA0997;PA0998;PA1000;PA1001;PA4776;PA1003;PA0996;PA4777
170	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4225;PA4228;PA4230
170	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3554;PA3555;PA1180;PA3557
170	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3558;PA3556;PA3552;PA3553;PA1179
171	Pyruvate metabolism PAO1	PA4470;PA4771
171	Macrolide resistance, MacAB-TolC transporter	PA2390;PA2389
171	Glycine, serine and threonine metabolism PAO1	PA2413
171	Fructose and mannose metabolism PAO1	PA3540;PA3547;PA3541;PA3551;PA3545
171	Monobactam biosynthesis PAO1	PA2412
171	Benzoate degradation PAO1	PA2507;PA0228
171	Aminobenzoate degradation PAO1	PA2512
171	Glycerophospholipid metabolism PAO1	PA3584
171	Cysteine and methionine metabolism PAO1	PA4774;PA1927
171	Styrene degradation PAO1	PA0227
171	Zinc transport system	PA2409;PA2408;PA2407
171	Nitrogen metabolism PAO1	PA4202
171	Phenylalanine metabolism PAO1	PA2531
171	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
171	Sulfur metabolism PAO1	PA2566
171	Glycerolipid metabolism PAO1	PA3582
171	Base excision repair PAO1	PA1686
172	Fatty acid metabolism PAO1	PA0494;PA2815
172	Cytochrome c oxidase, cbb3-type	PA4133
172	Porphyrin and chlorophyll metabolism PAO1	PA4880
172	Putative sorbitol/mannitol transport system	PA3187
172	Glycine, serine and threonine metabolism PAO1	PA1326;PA2445;PA2446;PA2444
172	Arginine and proline metabolism PAO1	PA4773
172	beta-Lactam resistance PAO1	PA2019;PA4110
172	Fructose and mannose metabolism PAO1	PA3540;PA3541;PA3551;PA3542;PA3547;PA3545
172	Glycerophospholipid metabolism PAO1	PA3857
172	Flagellar assembly PAO1	PA1078;PA1081;PA1080;PA1101;PA3352;PA1077;PA1104;PA1082;PA3526;PA1079
172	Styrene degradation PAO1	PA4073
172	Amino sugar and nucleotide sugar metabolism PAO1	PA3552
172	Bacterial chemotaxis PAO1	PA2652;PA2654;PA4310;PA4307;PA4520
173	Iron(III) transport system	PA4687
173	Multidrug resistance, efflux pump MexPQ-OpmE	PA3522
173	Nucleotide excision repair PAO1	PA5493;PA4234
173	Ribosome PAO1	PA5316
173	Homologous recombination PAO1	PA4283
173	Bacterial chemotaxis PAO1	PA1464
173	Histidine metabolism PAO1	PA5106
173	Peptidoglycan biosynthesis PAO1	PA3047
173	Alanine, aspartate and glutamate metabolism PAO1	PA5429
173	Folate biosynthesis PAO1	PA2806
173	Amino sugar and nucleotide sugar metabolism PAO1	PA4749
173	Spermidine/putrescine transport system	PA0324
173	Quorum sensing PAO1	PA2570;PA2843
174	Arginine biosynthesis PAO1	PA5172
174	Porphyrin and chlorophyll metabolism PAO1	PA1923
174	Putative sorbitol/mannitol transport system	PA3187
174	Glycine, serine and threonine metabolism PAO1	PA2445;PA0316
174	beta-Lactam resistance PAO1	PA4110;PA0958
174	Ribosome PAO1	PA3601;PA3600
174	Tetrahydrofolate biosynthesis, GTP => THF	PA5539
174	Bacterial chemotaxis PAO1	PA1464
174	Glycerophospholipid metabolism PAO1	PA3584
174	Peptidoglycan biosynthesis PAO1	PA1959
174	Cysteine and methionine metabolism PAO1	PA1927
174	gamma-Hexachlorocyclohexane transport system	PA4454
174	Zinc transport system	PA5500;PA5501
174	Putative ABC transport system	PA4065;PA4064
174	Quorum sensing PAO1	PA5499;PA1432;PA1000
174	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4230;PA4228
174	Pyrimidine metabolism PAO1	PA5541
174	Oxidative phosphorylation PAO1	PA3929;PA3930
174	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1179;PA5538
174	Base excision repair PAO1	PA4010
175	Pyruvate metabolism PAO1	PA4470
175	Thiamine metabolism PAO1	PA2062
175	Porphyrin and chlorophyll metabolism PAO1	PA0024
175	Monobactam biosynthesis PAO1	PA2412
175	Selenocompound metabolism PAO1	PA1927
175	D-Methionine transport system	PA3931
175	Glycine betaine/proline transport system	PA5103
175	Putative polar amino acid transport system	PA2204;PA2203;PA4193;PA2202;PA4192;PA4195;PA4194
175	Nitrogen metabolism PAO1	PA3392;PA0523;PA3356;PA0524;PA0519
175	Oxidative phosphorylation PAO1	PA2691;PA1317;PA1856
175	Sulfur metabolism PAO1	PA0282;PA4443;PA3445;PA3442;PA3446;PA1756;PA3937;PA3449;PA1838;PA0280;PA3443;PA3935;PA0283;PA0518;PA2594;PA0281;PA3444;PA3936;PA3938;PA4442
175	Iron complex transport system	PA4706
176	Lysine biosynthesis PAO1	PA0530;PA4188
176	Nicotinate and nicotinamide metabolism PAO1	PA4376
176	Arginine and proline metabolism PAO1	PA4976
176	Glycerophospholipid metabolism PAO1	PA3603;PA2584
176	Cysteine and methionine metabolism PAO1	PA3170
176	Quorum sensing PAO1	PA4804
176	ABC-2 type transport system	PA5230
176	Terpenoid backbone biosynthesis PAO1	PA3803
176	Base excision repair PAO1	PA1686
177	Pyruvate metabolism PAO1	PA0482;PA0887;PA5445
177	Arginine and proline metabolism PAO1	PA0896
177	Denitrification, nitrate => nitrogen	PA0519
177	Dipeptide transport system	PA4504
177	NitT/TauT family transport system	PA3513
177	Bacterial chemotaxis PAO1	PA4290;PA4307
177	Type VI secretion system	PA1657;PA1659
177	Benzoate degradation PAO1	PA2508
177	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
177	Glyoxylate and dicarboxylate metabolism PAO1	PA5355
177	Glycerophospholipid metabolism PAO1	PA3584;PA3025
177	Vanadium resistance, efflux pump MexGHI-OpmD	PA4206;PA4205;PA4207
177	D-Methionine transport system	PA3931
177	Glycine betaine/proline transport system	PA5103
177	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
177	Putative polar amino acid transport system	PA4195;PA4194;PA4192
177	Quorum sensing PAO1	PA2570
177	Nitrogen metabolism PAO1	PA3392;PA0523;PA0524
177	Glutathione metabolism PAO1	PA2813
177	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3558;PA3555
177	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA1179;PA3552;PA3553;PA3557;PA3556;PA1180
177	Sulfur metabolism PAO1	PA4443;PA3446;PA1838;PA0283;PA0518;PA0281;PA4442
177	Glycerolipid metabolism PAO1	PA3582
177	Type III secretion system	PA1701
178	Leucine degradation, leucine => acetoacetate + acetyl-CoA	PA2014;PA2015
178	Pyridoxal biosynthesis, erythrose-4P => pyridoxal-5P	PA0551
178	Riboflavin metabolism PAO1	PA1274
178	Tetrahydrofolate biosynthesis, GTP => THF	PA4750
178	Glyoxylate and dicarboxylate metabolism PAO1	PA3131;PA5353
178	Thiamine metabolism PAO1	PA4548
178	Mismatch repair PAO1	PA3777;PA3725
178	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA4975
178	Imipenem resistance, repression of porin OprD	PA1798;PA4885
178	Quorum sensing PAO1	PA2570
178	Glutathione metabolism PAO1	PA3831;PA0407
178	Chloroalkane and chloroalkene degradation PAO1	PA3629
178	Lipopolysaccharide biosynthesis PAO1	PA4988
178	Microcin C transport system	PA2060;PA2059
178	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA4974
178	Type III secretion system	PA1717
179	Arginine and proline metabolism PAO1	PA1421
179	Putative sorbitol/mannitol transport system	PA3187
179	beta-Lactam resistance PAO1	PA2018
179	NitT/TauT family transport system	PA2295
179	Vancomycin resistance PAO1	PA5302
179	Fatty acid biosynthesis, initiation	PA3333
179	Putative polar amino acid transport system	PA4192
179	Glycerolipid metabolism PAO1	PA2862;PA4351
180	Ascorbate and aldarate metabolism PAO1	PA1253
180	Type II general secretion pathway	PA3103
180	Base excision repair PAO1	PA4010
180	Valine, leucine and isoleucine degradation PAO1	PA3569;PA2247
180	Dipeptide transport system	PA4504;PA4506
180	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
180	Benzoate degradation PAO1	PA2507;PA0232;PA0231;PA0228;PA0154;PA2509;PA0230;PA2508
180	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
180	Glyoxylate and dicarboxylate metabolism PAO1	PA5355
180	Butanoate metabolism PAO1	PA0227;PA2003;PA0226
180	Pentose phosphate pathway PAO1	PA3194;PA3183;PA3182
180	Vancomycin resistance PAO1	PA5302
180	Amino sugar and nucleotide sugar metabolism PAO1	PA2232
180	Putative polar amino acid transport system	PA4193
180	Purine metabolism PAO1	PA1156;PA4443
180	Nitrogen metabolism PAO1	PA4676
180	Branched-chain amino acid transport system	PA3364
180	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA1179
180	Putrescine transport system	PA2711
180	Putative sorbitol/mannitol transport system	PA3187
181	Porphyrin and chlorophyll metabolism PAO1	PA2944
181	Ribosome PAO1	PA3600;PA4242
181	Putative polar amino acid transport system	PA4195;PA4193
181	Quorum sensing PAO1	PA1874;PA0606;PA0996;PA3364
181	Nitrogen metabolism PAO1	PA0524;PA5508
181	Oxidative phosphorylation PAO1	PA1320
181	Citrate cycle (TCA cycle, Krebs cycle)	PA5445
181	Sulfur metabolism PAO1	PA4443;PA3936;PA3445;PA3442;PA3446;PA1838;PA0280;PA0283;PA0518;PA0281;PA3444;PA3937;PA3938;PA2105;PA4442
182	Pyruvate metabolism PAO1	PA5445;PA1770
182	Arginine and proline metabolism PAO1	PA4773;PA3366;PA4774
182	Ribosome PAO1	PA3600
182	CusS-CusR (copper tolerance) two-component regulatory system	PA2809
182	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA0865
182	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
182	Valine, leucine and isoleucine biosynthesis PAO1	PA1326
182	Putative polar amino acid transport system	PA5270
182	Quorum sensing PAO1	PA4777;PA4776
182	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
182	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3555;PA3556
182	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3558;PA3552;PA3553;PA3557
183	Pyruvate metabolism PAO1	PA0887;PA5445
183	Porphyrin and chlorophyll metabolism PAO1	PA1923
183	Ribosome PAO1	PA3600
183	Tetrahydrofolate biosynthesis, GTP => THF	PA5539
183	Bacterial chemotaxis PAO1	PA4290
183	Glyoxylate and dicarboxylate metabolism PAO1	PA5354;PA5522;PA5355
183	Cysteine and methionine metabolism PAO1	PA3476;PA4773;PA1432;PA4774;PA1927
183	Alanine, aspartate and glutamate metabolism PAO1	PA3517
183	Phenazine biosynthesis PAO1	PA4217
183	Zinc transport system	PA5498;PA5501;PA5500
183	Ribosome, bacteria	PA3601
183	Putative ABC transport system	PA4065;PA4064
183	Putative polar amino acid transport system	PA1260;PA1256
183	Quorum sensing PAO1	PA5499;PA0997;PA4776
183	Pyrimidine metabolism PAO1	PA5541
183	Methane metabolism PAO1	PA5421
183	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA5538;PA3557
183	Fatty acid biosynthesis PAO1	PA4389
184	Nicotinate and nicotinamide metabolism PAO1	PA0195
184	Porphyrin and chlorophyll metabolism PAO1	PA1923
184	Denitrification, nitrate => nitrogen	PA0519;PA0523
184	Ribosome PAO1	PA3601;PA3600
184	Tetrahydrofolate biosynthesis, GTP => THF	PA5539
184	Aminoglycoside resistance, protease FtsH	PA2438
184	Cysteine and methionine metabolism PAO1	PA4773;PA4774;PA1927
184	Zinc transport system	PA5498;PA5501;PA5500
184	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
184	Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine	PA1326
184	Putative ABC transport system	PA4065;PA4064
184	Quorum sensing PAO1	PA5499;PA4777
184	Purine metabolism PAO1	PA1518
184	Nitrogen metabolism PAO1	PA3392;PA0524
184	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	PA4122
184	Pyrimidine metabolism PAO1	PA5541
184	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3552;PA3553;PA3558;PA3556;PA5538
184	Iron complex transport system	PA2912;PA2913
185	Gluconeogenesis, oxaloacetate => fructose-6P	PA4748
185	Ribosome PAO1	PA4433;PA4264;PA4741;PA4246;PA4258;PA4259;PA4245;PA4271;PA4268;PA4263;PA4261;PA4274;PA4273;PA4267;PA2741;PA4247;PA4248
185	Bacterial chemotaxis PAO1	PA4500
185	Type VI secretion system	PA2360;PA2369
185	Benzoate degradation PAO1	PA0968
185	Peptidoglycan biosynthesis PAO1	PA4417
185	gamma-Hexachlorocyclohexane transport system	PA4455;PA4456
185	Alanine, aspartate and glutamate metabolism PAO1	PA5429
185	Butanoate metabolism PAO1	PA1582
185	Flagellar assembly PAO1	PA1087
185	Ribosome, bacteria	PA4260;PA4257;PA0579;PA2970;PA4252;PA4256;PA5570;PA4249;PA4272;PA4240;PA4244;PA3745;PA4242;PA4239;PA4262
185	Quorum sensing PAO1	PA1874;PA4243;PA3724;PA4276;PA2570;PA3361;PA3822
185	Purine metabolism PAO1	PA4443;PA4670
185	Aminoacyl-tRNA biosynthesis, prokaryotes	PA2744
185	Citrate cycle (TCA cycle) PAO1	PA1581
185	Lipopolysaccharide biosynthesis PAO1	PA3646;PA4406
185	Phenylalanine biosynthesis, chorismate => phenylalanine	PA5184
185	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA0920
186	Arginine and proline metabolism PAO1	PA4773;PA4189;PA4774;PA4163
186	Tyrosine metabolism PAO1	PA4127;PA4128;PA4122;PA4125;PA4123;PA4124;PA4121
186	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0025
186	Amino sugar and nucleotide sugar metabolism PAO1	PA3554;PA3559;PA5452
186	Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine	PA4180
186	Quorum sensing PAO1	PA1002;PA0999;PA0997;PA0998;PA1000;PA1001;PA1432;PA4776;PA0996;PA4777
186	Nitrogen metabolism PAO1	PA0524;PA0523;PA3392;PA0519;PA1024;PA3874
186	Aminoacyl-tRNA biosynthesis, prokaryotes	PA4138
186	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4230
186	Phenylalanine metabolism PAO1	PA4073
186	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3552;PA3553
186	Oxidative phosphorylation PAO1	PA0106;PA4133;PA1556;PA0105;PA1555
186	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	PA4188
186	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3558;PA3556
186	Sulfur metabolism PAO1	PA0518
186	Cyanoamino acid metabolism PAO1	PA2194;PA2193
186	Type III secretion system	PA1719;PA1722;PA1701;PA1698;PA1695;PA1690;PA1697;PA1725;PA1723;PA1724;PA1694;PA1692;PA1716;PA1696;PA1693;PA1703
187	Cytochrome c oxidase, cbb3-type	PA1856
187	Nicotinate and nicotinamide metabolism PAO1	PA4918;PA4919
187	NitT/TauT family transport system	PA3512;PA3514;PA3513
187	Benzoate degradation PAO1	PA3590;PA0480
187	Histidine metabolism PAO1	PA3151;PA3152
187	Amino sugar and nucleotide sugar metabolism PAO1	PA3159;PA3148;PA3156;PA3155;PA2232;PA3158
187	Spermidine/putrescine transport system	PA0206;PA0204;PA0203
187	Phenylalanine metabolism PAO1	PA0202
188	Nicotinate and nicotinamide metabolism PAO1	PA4918;PA4919
188	Polyketide sugar unit biosynthesis PAO1	PA4069
188	Glycine, serine and threonine metabolism PAO1	PA5372;PA5373
188	beta-Lactam resistance PAO1	PA2019;PA5471;PA0958
188	Type VI secretion system	PA0084
188	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205;PA4208
188	Bacterial secretion system PAO1	PA3820
188	Alanine, aspartate and glutamate metabolism PAO1	PA0782
188	Putative polar amino acid transport system	PA1260
188	Quorum sensing PAO1	PA1874;PA1871;PA4211;PA3724;PA4206;PA1902;PA2570;PA3361;PA1904;PA1903;PA4207;PA3478;PA3479
188	Purine metabolism PAO1	PA4971;PA3970
188	Nitrogen metabolism PAO1	PA1783;PA1566;PA3877
188	Aminoacyl-tRNA biosynthesis PAO1	PA2739
188	Phenylalanine metabolism PAO1	PA3165
188	Pyrimidine metabolism PAO1	PA0403
188	Fatty acid biosynthesis PAO1	PA2968
189	Pyruvate metabolism PAO1	PA5192
189	Lysine biosynthesis PAO1	PA3666
189	One carbon pool by folate PAO1	PA5415
189	Nicotinate and nicotinamide metabolism PAO1	PA3618
189	Arginine and proline metabolism PAO1	PA4565
189	Ribosome PAO1	PA4563;PA3742
189	Bacterial chemotaxis PAO1	PA1464
189	Phosphate transport system	PA2548
189	Chlorocyclohexane and chlorobenzene degradation PAO1	PA3498
189	Biosynthesis of unsaturated fatty acids PAO1	PA2856
189	Histidine metabolism PAO1	PA5143
189	Valine, leucine and isoleucine biosynthesis PAO1	PA3792
189	Spermidine/putrescine transport system	PA0204
189	Quorum sensing PAO1	PA4804
189	Purine metabolism PAO1	PA5493;PA2629
189	Oxidative phosphorylation PAO1	PA4429
189	2-Oxocarboxylic acid metabolism PAO1	PA4694;PA3506
189	Lipopolysaccharide biosynthesis PAO1	PA4988
189	Microcin C transport system	PA2060
190	Arginine biosynthesis PAO1	PA2828
190	Type II general secretion pathway	PA0686;PA0677;PA0685;PA0678
190	Valine, leucine and isoleucine degradation PAO1	PA3569
190	Tetrahydrofolate biosynthesis, GTP => THF	PA3910
190	Propanoate metabolism PAO1	PA0887
190	Phosphonate and phosphinate metabolism PAO1	PA3379
190	Aminobenzoate degradation PAO1	PA3296
190	Glyoxylate and dicarboxylate metabolism PAO1	PA5353
190	Zinc transport system	PA2408
190	Histidine metabolism PAO1	PA3151;PA3152
190	Amino sugar and nucleotide sugar metabolism PAO1	PA3159;PA3156;PA3155;PA3158;PA3148
190	Glutathione metabolism PAO1	PA2813;PA3183
190	Phosphonate transport system	PA3383
190	ABC-2 type transport system	PA2812;PA2811
190	Oxidative phosphorylation PAO1	PA1317;PA1319;PA1318;PA1320
190	Putative spermidine/putrescine transport system	PA0603
191	Pyruvate metabolism PAO1	PA3639;PA3471
191	Arginine and proline metabolism PAO1	PA3713
191	Synthesis and degradation of ketone bodies PAO1	PA2000
191	Ribosome PAO1	PA4255
191	Type VI secretion system	PA1657
191	Benzoate degradation PAO1	PA0968
191	Bacterial secretion system PAO1	PA3822;PA3820;PA0263;PA5128
191	Alanine, aspartate and glutamate metabolism PAO1	PA5429;PA3459;PA5119
191	Purine metabolism PAO1	PA1156;PA3686
191	Nitrogen metabolism PAO1	PA4676
191	Oxidative phosphorylation PAO1	PA4430;PA2648;PA2644;PA5554;PA4429;PA2647
191	Lipopolysaccharide biosynthesis PAO1	PA2979;PA3636
191	Microcin C transport system	PA1809
191	Sulfur metabolism PAO1	PA1292
192	Pyruvate metabolism PAO1	PA4771
192	Arginine biosynthesis PAO1	PA5173;PA5171;PA5172
192	Degradation of aromatic compounds PAO1	PA2508
192	Arginine and proline metabolism PAO1	PA0293
192	Glycine, serine and threonine metabolism PAO1	PA0851
192	Cytochrome c oxidase, cbb3-type	PA1557
192	Valine, leucine and isoleucine degradation PAO1	PA2015;PA2553;PA2013;PA2014;PA2001;PA2248;PA2011;PA2000;PA2250;PA1999;PA2012;PA3569;PA3570
192	Tyrosine metabolism PAO1	PA3629;PA4127;PA2008;PA2009;PA4122;PA0865
192	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0872
192	Synthesis and degradation of ketone bodies PAO1	PA2003
192	Propanoate metabolism PAO1	PA2555
192	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
192	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
192	Glyoxylate and dicarboxylate metabolism PAO1	PA4613;PA2446;PA2445;PA2442;PA2444;PA5508
192	Histidine metabolism PAO1	PA5100;PA5098;PA5106
192	Folate biosynthesis PAO1	PA0976
192	Quorum sensing PAO1	PA1901;PA3724;PA1905;PA3477;PA1904;PA4211
192	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226
192	Pyrimidine metabolism PAO1	PA0401
192	Oxidative phosphorylation PAO1	PA1555;PA1556
192	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1179;PA1180
192	Sulfur metabolism PAO1	PA4130
193	Pyruvate metabolism PAO1	PA3639;PA1984
193	Nicotinate and nicotinamide metabolism PAO1	PA1004
193	Geraniol degradation PAO1	PA2891
193	Porphyrin and chlorophyll metabolism PAO1	PA3977
193	Valine, leucine and isoleucine degradation PAO1	PA2014
193	Arginine and proline metabolism PAO1	PA0895;PA1421
193	Ribosome PAO1	PA4741
193	Bacterial chemotaxis PAO1	PA2573;PA0173;PA0175;PA0176
193	Phosphonate and phosphinate metabolism PAO1	PA3372
193	Sec (secretion) system	PA3820;PA5568
